context_id	word	gold_sense_id	predict_sense_id	positions	context
179	альбом	3	2	11-16	понравился.альбом отличный, клипс не разочаровали!)
180	альбом	3	1	82-87	сбылась самая заветная мечта Аланны Майлз - на Atlantic Records вышел ее дебютный альбом. 5 миллионов копий ' Alannah Myles ' было продано по всему миру. Он вошел в число
181	альбом	1	3	86-91	создания цветов, рамок, водной поверхности, фоновых изображений и т.д. TwistedBrush - альбом для набросков, поэтому тут, как и в любом альбоме, есть страницы, между которыми
182	альбом	2	3	80-85	Хюльс» и т.д. Колер в системах существует в компьютерном и физическом варианте (альбом). Специальные компьютерные программы переводят колер из одной системы в другую.
183	альбом	3	1	85-90	дебютировал наверху британских и американских чартов. В 1996 году выпущен концертный альбом группы «From The Muddy Banks Of The Wishkah». Новоселич сформировал трио Sweet
184	альбом	3	2	82-87	телефон, по этому же кабелю скинуть фотографии с цифровой камеры и закачать новый альбом на свой MP3 плеер, не говоря уже об обновлении карт на автомобильном GPS навигаторе
185	альбом	3	1	46-51	услышал эту группу году в 80-81. Единственный альбом, который приобрел в собственность «Suite», он же самый лучший из всех, которые
186	альбом	3	3	42-47	своего здоровья и здоровья вашего малыша! альбом который записал Фела Кути, я самым наглым образом беру, выворачиваю ручку своей
187	альбом	3	2	80-85	знаю, что читать обзоры на классический рок — дело унылое. Если вы слышали этот альбом, вы сами знаете всё про эти песни. Если не слышали — значит на это есть причины
188	альбом	3	2	80-86	Cut'n'Run\Tackleberry. Но полностью взять на себя все расходы на издание нашего альбома они не могли. Немецкий лэйбл тоже был не готов издавать большим тиражом в Германии
189	альбом	3	1	44-50	Music выпускает третий радио сингл с нового альбома «АлеАда» певицы Линда - «Любовь В Конверте». История появления этого трека довольна
190	альбом	3	1	83-88	инди-группами. Результатом стал этот альбом — дебютная запись для большого лейбла. Альбом всеми был принят с радушием и восторгом.
191	альбом	3	1	46-53	уезжает в Лондон, где более года работает над альбомом Exodus (1977), остававшимся в британском чарте более года. В 1978 году Боб Марли
192	альбом	3	1	83-88	2001 году трио (в которое также входят Тереза Черночова и Хелена Зетова) выпускает альбом 'Modrej dym', а в 2002 второй альбом 'Sedmkra', который становится платиновым.
193	альбом	3	1	84-89	психоделической музыки группа, выпустившая всего два альбома в начале 70-ых. Каждый альбом состоит из трех продолжительных композиций, совмещающих акустическую медитативную
194	альбом	3	2	80-85	на то, слушателя в состояние, когда он может быть полностью понял послание весь альбом, и делает это более чем хорошо. Хотя первый трек был спокоен, даже успокоительное
195	альбом	3	2	83-88	Огонек, которая, кстати, начинала в моем театре песен «Самородок», я написал целый альбом. А в 2009 году я стал лучшим композитором на Церемонии «Шансон года».Так что я
196	альбом	3	2	81-86	рада, что ты так много работаешь в студии, надеюсь, ты запишешь еще один сольный альбом.
197	альбом	2	3	38-43	постамент под статую царя Савромата IIАльбом богато иллюстрирован (107 иллюстраций). В нём можно увидеть, например, копии акварельных
198	альбом	3	2	85-90	вместо ТГК я бы поставил 25/17, нет таких артистов, кто сразу бы выложил свой полный альбом free download.
199	альбом	3	1	80-86	и классические киношедевры: в ходе выступления прозвучат композиции с дебютного альбома R. M. F. «Into», а на экране будет демонстрироваться знаменитый фильм Карла Теодора
200	альбом	3	1	68-73	любом случае, начальное P позволило группе сохранить свое название. альбом Emerson Lake & Powell вышел в 1986 году, затем группа начала усиленно готовиться
201	альбом	3	1	40-45	основан в 2007 году в Душанбе. Дебютный альбом “I LOVE DANCE” в 2007 году взорвал танцполы всей Азии и стал самым продаваемым
202	альбом	3	1	81-86	Listen To the Storyteller и получила за него премию «Грэмми» в категории «Лучший альбом разговорного жанра для детей».
203	альбом	3	1	82-88	2002 Tesco Organisation, TESCO 052 Лимитированное (500 копий) переиздание второго альбома Apoptose, выпущенного в 2002 году и отличившегося неожиданным поворотом в музыке
204	альбом	3	2	71-76	прекрасного и веселого действа. Смотреть с детьми, обязательно! Тынц!!!Альбом «Одинокий денди» был задуман спонтанно и наигран за довольно короткий срок, не
205	альбом	3	2	40-45	черной метки ничего не нравилось,а этот альбом вставляет. звук хорош,текст хорош, гитарного соло почти нет, но и без него все
206	альбом	3	2	76-82	поэкспериментировать со стилями в будущем? Может быть, записать рок-альбом? альбоме «Точки расставлены» можно будет найти совсем разные треки, разные по стилям и настроению
207	альбом	3	2	80-85	без всякого юмора и иронии? Похоже я знаю, кто помогал Элису Куперу писать этот альбом!
208	альбом	3	1	80-85	писались на стихи Маргариты Пушкиной, а потом это сотрудничество прекратилось – альбом 1989-го года «Каменный край» писался уже на стихи Сергея Патрушева. Почему?
209	альбом	3	1	85-91	двойной альбом, но потом решили приложить «довесок» в виде диска EP. Вцелом звучание альбома составляет около 110 минут. Самое сложное для Фишбаха и Олазабала было выполнить
210	альбом	3	1	81-86	В рамках мирового турне на сцене Петербургского СКК группа представит свой новый альбом — «The Final Frontier».
211	альбом	3	1	96-102	инструментальной музыки такого уровня. В дальнейшем Дмитрий Маликов планирует издавать подобные альбомы и много работает над этим направлением своего творчества. Весной 1997 года Дмитрий
212	альбом	3	2	69-74	доказала, что они не 'кукольная' группа-однодневка, а профессионалы. альбом</p><p>
213	альбом	3	1	83-90	Пока участники группы Кувалда продолжают работу в студии над своим вторым по счёту альбомом, на прилавках столичных магазинов появилось их первое видео, которое носит название
214	альбом	3	1	45-51	выполняется сортировка произведений названию альбома или песни, по имени автора или исполнителя, по жанру и т.д., а также поиск необходимой
215	альбом	3	1	51-57	статуса, разойдясь более чем 500-тысячным тиражом. альбома группу оставили сразу двое музыкантов — Марк Форд и Джонни Кольт. На их место встали
216	альбом	2	3	85-91	предметов быта в холле и номерах отеля, репродукции картин петербургских художников, альбомы и книги по истории великого города, коллекция кукол. Обслуживание 24 часа в сутки
217	альбом	3	2	84-89	быть. Но были люди, которые подталкивали меня. Говорили, что пора уж записать новый альбом. В их числе – Кондратий и многие из вас. Появились новые песни, и мы записали.
218	альбом	2	3	42-48	XIX начала XX веков представлено в данном альбоме не только как сборник вещей ризницы, но и подробно рассмотрено с технической стороны
219	альбом	2	3	42-47	2008 09:38 Заголовок сообщения: Свадебный альбом!Покупать или делать самим.
220	альбом	2	2	80-86	вечерне-ночное настроение. Есть и дневные, солнечные, но они скорее для личного альбома.
221	альбом	3	1	81-86	тех знаменитостей, которые посвятили ему целый альбом. По инициативе Жоэля Фавро альбом «Chantons Brassens» объединяет певцов и актеров (Мишель Фюген, Ману Дибанго, Филипп
222	альбом	3	1	91-97	составителей, артисты. среди известных готической/индустриальной аудитории коллективов, на альбоме засветились DEATH IN JUNE test dept., COIL von magnet и boyd rice. Остальную часть
223	альбом	3	2	71-76	главное – первая строчка. Если она появилась, дальше уже дело времени. альбом «Калинова Моста» для вас наиболее близок? - Все. Хотя живешь, естественно, последним
224	альбом	3	1	89-95	выпустить свой новый альбом и микс-компиляцию. Для многих ценителей таланта Джулса выход альбома не станет неожиданностью, потому что работа над ним велась уже на протяжении длительного
225	альбом	3	2	86-91	подарили нам. Для размещения песен группы 'Бутырка' нужно: приобрести (купить) данный альбом, прослушать его и напечатать тексты песен, согласовать вопрос размещения текстов
226	альбом	3	1	44-49	новую страницу своей карьеры. Она выпустила альбом « ShutUp» – певица расскажет нам что-то новое! Во всей Европе фанаты ждут концертов
227	альбом	3	2	84-90	Очень хороший альбом. До него The Go записали три или около того тупых рокенрольных альбома с нудными гаражными рифами. Но чу! В 2007 году что-то поменялось. Ребята стали
228	альбом	3	2	83-88	Некоторые известные художники, такие как Neil Young даже пошли до, чтобы закончить альбом новичком, хотя часто восстановлено немного или данной различной лирикой. Один пример
229	альбом	3	2	58-64	состояло из пианино, скрипки и вокала, вот так, например: альбоме, порциально появляющаяся в интернете удивляла и пугала одновременно, потому что
230	альбом	3	2	90-96	отпечатана на белом виниле, а к следующим двум тысячам прилагался плакат. С песнями этого альбома музыканты смело бросились в бой с апатией, как своей, так и всего поколения. Концерты
231	альбом	3	2	83-88	названием Black Weeds (что-то вроде «Черные укурки») и решил выпустить ее дебютный альбом, а вдобавок к альбому и книгу. Причем, чтобы получить альбом на физическом носителе
232	альбом	3	2	86-91	Сергеем весной прошлого года. Я давно был знаком с его работами и мне показалось, что альбом 'Дневник Тани Савичевой' (который на тот момент записывался) чем то очень созвучен
233	альбом	3	1	92-98	звукорежиссёра Михаэля Спека The Dartz живьём записывают за девять дней 18 песен для нового альбома</p><p>
234	альбом	3	2	81-86	быть в мейнстриме, ты должен делать музыку по очень четким правилам. Поэтому мой альбом тепло приняли в Европе, а вот в Америке он только-только выходит. Понятия не имею
235	альбом	3	2	40-45	-- 400 руб. 2007 Silentes, 200615 Новый альбом Opium. Классически элегантная и чрезвычайно рафинированная эмбиентная музыка. Мультипространственные
236	альбом	2	2	86-91	должен быть готов ко всему и не допустить попадания не слишком праздничных моментов в альбом молодоженов.
237	альбом	2	3	80-85	гостиной выглядели, словно никто на них не садился. На кофейном столике валялся альбом портретов голливудских звезд и стояла ваза с засохшими цветами. Вокруг стояли пустые
238	альбом	2	2	80-85	пейзажи. Я просмотрел весь альбом, внимательно изучая иллюстрации. Потом закрыл альбом и вернул его индусу. Он улыбнулся и сказал: 'Ну вот, вы и посмотрели виды Индии
239	альбом	3	1	85-90	Бритни Спирс мировую славу. В начале следующего года вышел и одноименный полноценный альбом, по сей день являющийся наиболее успешным в творческой биографии Бритни. Взорвали
240	альбом	3	2	73-78	наизусть хиты 'Там, за туманами', 'Ты неси меня, река', 'Комбат', 'Атас'.Альбом 'Свои' записывался около года. В нем немало сюрпризов. Например, 'Мой адмирал',
241	альбом	3	1	82-87	Лауреат премии «Золотой граммофон» за песню «Это по любви», премии FUZZ за лучший альбом «Слияние и поглощение» и за вклад в рок-искусство, и множества других.
242	альбом	3	2	80-86	делала плакат к концерту Питера Хэммилла и спросил Эдика, как он мыслит обложку альбома. Сначала он нарисовал что-то карандашом, но цвета были плохие, и это было не интересно
243	альбом	3	1	96-103	несправедливость этого мира и шоу-бизнеса? Пока Mala и Coki трудились над своим первым дебютным альбомом, одна недалекая бабенка выпустила 4 трека со своего и без того унылого альбома,
244	альбом	3	2	85-90	плавания. Участникам проекта записи понравились, и было решено быстренько сварганить альбом. Времени писать полноценный альбом с нуля не было, так что были найдены и пересведены
245	альбом	3	1	80-87	где выпускается уже под своим именем. Сейчас музыкант живет в Монреале, и кроме альбомов пишет саундтреки для игр и фильмов, электронный музыкант, диджей и музыкальный
246	альбом	3	2	83-88	его римейк на 'Prince Igor'). Совместными стараниями в этом же году вышел дебютный альбом Дрэ 'The Chronic'. Не удивительно, что при наличии таких боевиков как 'Nuthin'
247	альбом	3	2	85-91	официальном сайте группы происходят каждую неделю - и скачают, наконец, все песни из альбома.
248	альбом	3	1	45-51	Стинга — «Сон о голубых черепахах». Лирика в альбоме — решительный уход от традиционного стиля «Полиции». Группа окончательно распалась
249	альбом	3	2	82-87	всего шесть струн в руках настоящего мастера! Замечательная музыка, замечательный альбом от замечательного музыканта!
250	альбом	3	1	21-26	собственную персону. альбом и отправилась с концертами по стране. Из города в город они с Ренато (водителем
251	альбом	3	2	86-92	бодрая, розовая, в черной гуцульской курточке, и они шли в одно из тех ночных скачать альбомы dr dre, которые обычно неизвестны эмигрантам. Не то чтобы она так уж жаждала провести
252	альбом	3	1	88-94	произношению — Юрай Хип. С 17 мая стартует концертный тур URIAH HEEP в поддержку нового альбома, в рамках которого музыканты планируют посетить Украину, Молдавию, Белоруссию и
253	альбом	3	2	86-91	минуту не усомнились в нем. Скачать инструкцию . Описание стандарта XG (англ) Скачать альбом</p><p>
254	альбом	3	1	80-86	в основном в прошлом. На презентации Алексей только частично исполнил программу альбома, причём играл её в составе трио с тубистом Андреем Башевым и барабанщиком Олегом
255	альбом	3	2	84-90	чтобы отметиться'. U2 исполнили несколько песен из своего новейшего, 12-го по счету альбома, а еще, специально для московской публики, фронтмен U2 Боно ( BONO ) устроил сюрприз
256	альбом	3	2	81-88	орет (или поет). Именно его-то она и будет слушать и может быть вдруг купит пару альбомов или уклеит его плакатами свою комнату под злобные взгляды родителей, на радость
257	альбом	3	1	82-89	1971 году после того, как Beatles распались. Группа Крылья выпустила семь хитовых альбомов, среди которых и «Band On The Run», который получил Грэмми за лучший поп-вокал
258	альбом	3	1	82-87	сольными проектами, экспериментами с другими стилями, хэви-метал, хардрок, и т.д. Альбом Nightlife 1974 года, записанный Гэри Муром в составе Thin Lizzy , был раскритикован
259	альбом	3	2	80-86	percussion, и построил на этом фундаменте совершенно новую песню. Большая часть альбома была сделана именно так. 'Он просил инженера ставить ему какой-то кусок музыки
260	альбом	3	2	80-85	которые уходят от него пачками, о разбитых сердцах, изменах и т.д. В своем роде альбом действительно исторический, учитывая то обстоятельство, что он сделан одним из
261	альбом	3	1	14-19	Администрации альбом «Северный блюз».
262	альбом	3	1	83-90	Язык: Русский Формат: html / rar Размер(+5% восс.): 54,05 Mb Серия объединяет пять альбомов, два из которых представлены в настоящем издании и посвящены загородным домам.
263	альбом	3	2	84-89	Майкл Джексон. «Мы думаем, что Кэтрин (80-летняя мать певца) просто не хочет, чтобы альбом увидел свет, поэтому и подговаривает детей говорить неправду», - утверждают продюсеры
264	альбом	3	2	83-89	наступает затишье, спад. ) где в 1979 году рок-пресса в связи с выходом очередного альбома «Би Джиз» —писала о «неслыханном расцвете диско-музыки», упорно ие желая замечать
265	альбом	3	2	84-90	звонок клип Запад. А во-вторых, Юрий планировал снять на песню Ночь страха с нового альбома Восставший из ада и доделать экранизацию СКАЗКИ.
266	альбом	3	1	41-47	октября в ОДО пройдёт презентация нового альбома группы “Пилот” “1+1=1″. SAMLIFE.ru разыгрывает билеты на этот концерт. Чтобы стать
267	альбом	3	1	81-87	Corona состоится весенняя вечеринка, в рамках которой пройдет презентация нового альбома группы «Ума2рман» - «В этом городе все сумасшедшие».
268	альбом	3	2	84-91	многих Некоторым. отраслях компаниям они необходимы для музыкальных распространения альбомов, другим – для реализации мат рекламных...
269	альбом	3	1	81-87	найти более авторитетный лейбл в области популярной джазовой музыки). Первые два альбома прошли без громких успехов, но уже третий, 'Timeless', в 1986-м принёс ей 'Грэмми
270	альбом	3	1	81-87	музыки сделать это весной на концертах в России, в рамках тура в поддержку этого альбома. Уверен, будет ничуть не хуже прошлых летних концертов.
271	альбом	3	2	46-52	, а сведение — в Antfarm, как уже сообщалось. альбоме, стараясь не потерять первоначальную тайну, мистику и силу. Это очень важная карта
272	альбом	3	1	47-52	Mademoiselle chante…» был выпущен в 1988 году. Альбом во Франции, в Бельгии и Швейцарии был признан «платиновым», а Каас удостоилась
273	альбом	3	1	45-52	James Blunt) завершил работу над своим новым альбомом. Как утверждает сам музыкант, его новые песни будут звучать более жестко, чем материал
274	альбом	3	2	46-52	«чтобы посмотреть на музыку с разных сторон». альбома певицы – White и Black. «Белый» альбом более спокойный, – говорит Нино, – музыка
275	альбом	3	2	41-46	Коли Гусева «Indie» записывался ещё один альбом «Духов» под загадочным названием «Кильмандуха», но довести работу до конца не удалось
276	альбом	2	3	44-51	звеном» на выставке была презентация книг и альбомов лауреата областных и республиканского литературных конкурсов, директора издательства
277	альбом	3	2	88-94	разделить альбом на тяжелую часть и лирическую, или вообще ждать от них сугубо дэтового альбома и проникновенного дума отдельно. Вторым сюрпризом для меня стала четвертая песня
278	альбом	3	1	81-86	FA» - работа собственного сочинения, «Desolation Boulevard» - следующий номерной альбом, первый достиг 27 места в чарта и конкурировал с работами Дип Паплов, Ледов Зепелинов
279	альбом	3	2	84-89	легкую достоверность, которая определяет четыре участника группы. 'Если Вы слушаете альбом, все звуковые помарки - не всё так ровно,' сообщает Дан. 'Это - просто естественно
280	альбом	3	1	83-88	следующим образом: перед началом шоу певец Рома Kenga вручает Нелли диплом, что ее альбом стал 'платиновым' в России, затем поет Дима Билан, а затем - сама Нелли. Но хотели
281	альбом	3	2	86-91	новости везде одинаковые хули качать их у друг друга - кстати кто нибудь слышал новый альбом Сантаны и Кирка хочу послушать
282	альбом	2	2	58-63	декабря на отзыв Валерию Брюсову, с просьбой просмотреть. альбом» заглянул и на последней странице книги написал: «Хорошая школа. Но все немного
283	альбом	2	1	92-97	насчитывающий более 3 тыс. памятников, начиная с конца XIX в. по сегодняшний день. Из них в альбом включено 70 оригинальных фотографий, отобранных профессором Пекка Хакамиесом (Университет
284	альбом	2	3	89-94	следовала за ней, как огромная белая мышь за дудочкой крысолова. Юра повернулся, отложил альбом и подошел к Полине. Лина замолчала и отошла в сторону. Сейчас бы накинуть на Полю
285	альбом	3	1	86-92	Группа устроилась в 'Грэнд отеле', в пустынном коридоре которого довела запись своего альбома до конца. Наградой за такое подвижничество был трехмиллионный тираж альбома Machine
286	альбом	2	2	89-95	материала. Будь то для календаря или любого другого печатного издания. Да хоть домашнего альбома. Какие проблемы? Фотоаппарат то есть. Крутой. Это главное. Ну и конечно «Фотошоп
287	альбом	3	2	85-91	дарованиями, но далеко не все дарования дотянули до выпуска на лейбле хотя бы одного альбома. Никому не известный до появления в «юниверсаловском» каталоге Рома Кенга выпускает
288	альбом	3	2	81-86	подвижнический труд, хочу пожелать вам доброго здоровья, счастья и благополучия. альбом Арии, наряду с 'Героем асфальта', вызывает в стане фанатов группы наибольшее восхищение
289	альбом	3	2	82-88	публика, способная за понюшку табаку,просто так выложить в интернет ВСЕ ТРИ НОВЫХ АЛЬБОМА (как минимум три-пять лет из жизни)! Самая большая проблема ,как мне кажется, отсутствие
290	альбом	2	3	86-92	Иллюзорный мир фотографий складывается для каждого из отдельных компонентов: семейные альбомы, глянцевые журналы, знаковые снимки. Весьма существенную роль в этом процессе играет
291	альбом	3	1	87-93	singer-songwriter) Александра Шевченко вышел спустя более десяти (!) лет после первого альбома. Напомним, что после выхода первого диска 'Будет все, как ты захочешь' (1997),
292	альбом	2	3	83-88	патентует негативно-позитивный каллотипный способ печати и издает первый в истории альбом фотографий. 1851г. Ф. Арчер изобретает коллоидный способ фотографии (то есть проявление
293	альбом	3	2	86-93	тратить слова впустую. Вот, например, один из нынешних примеров - из одного из лучших альбомов прошлого года, которым я вот уже третью передачу подряд не перестаю восхищаться
294	альбом	3	1	51-57	увеличение продаж альбомов как минимум в 1,2 раза. альбома упала. Произошло то, что давно предсказывали все разумные аналитики. Гонорары артистов
295	альбом	3	1	89-96	Российский журнал «Афиша» также не остался в стороне, включив Hot Chip в десятку главных альбомов года. Также на счету этого электронного коллектива, заставившего звучать танцевальную
296	альбом	3	2	81-86	пациенткой онкологов, нашла силы победить тяжелую болезнь и записать свой лучший альбом.
297	альбом	3	1	89-96	искрометное творчество. Начиная с 2002 по 2009 год, группа смогла выпустить целых десять альбомов, шесть из которых стали номерными, а четыре концертными релизами. Спешите заказать
298	альбом	3	2	82-89	того, что он делает. с таким продюсированием каждый голосистый поц может се по 10 альбомов забабахать. и у его «творчества» нет музыкальной ценности абсолютно. да и называть
299	альбом	3	2	41-47	на двадцать третье скачать бесплатно mp3 альбомы . Те, кто остался в Игре до сих пор — уже не люди. Он убил девять толстых мужчин
300	альбом	3	1	81-86	не только триумфальное возвращение артиста, но и фактически его первый авторский альбом. Восемь полностью инструментальных композиций, записанных при гостевом участии
301	альбом	2	3	40-45	русский «китайский» поэт. А вот пыльный альбом. Старая фотография, сделанная 80 с лишним лет назад, — восьмилетняя девочка в колючих
302	альбом	3	2	81-87	на месте - всё течёт, меняется, преобразуется. Не зря эпиграфом к самому первому альбому группы ПДПЗ ' Николаевский Проспект ' был выбран отрывок из рассказа нашего земляка
303	альбом	3	2	85-90	Владыкина. Т.е. уже три работы выхода своего дожидается - сольник, трибьют Башлачу и альбом КМ. На счет альбома КМ прям некоторые опасения есть, ибо 'Эсхато' взял такую планку
304	альбом	2	3	40-47	галерее, в Gallery2 картинки хранятся в альбомах. Однако в этом пакете нет понятия «категория»: сами альбомы могут иметь любую сте
305	альбом	3	1	52-58	вставлять в альбом наравне с оригинальными песнями! альбоме всего восемь. Все они выполнены в актуальной урбан-стилистике, с налетом фанка
306	альбом	3	2	80-85	проект 100% коммерческий, музыканты работают на совесть. к сожалению, последний альбом ненсколько разочаровал, нет той драматичности, присущей раннему периоду, которая
307	альбом	3	2	82-89	альбома, но пока не певица не ее менеджер не сообщали информации, ни о работе над альбомом, ни тем более о дате его выпуска.
308	альбом	3	2	51-56	творческом вечере Аллы Пугачевой спели блестяще... Альбом - шедевр! Если Билан поет только то, от чего он сам кайфует (так говорят), то у
309	альбом	3	1	90-96	особенности: попса, электроника, произведения DJ, и тексты БГ – позволяет выпускать новые альбомы с такой скоростью, что примерно за месяц можно заполнить DVD-диск MP3-форматом
310	альбом	3	2	80-87	более чем интересно. Эпоха третья: 'Kid A' и 'Amnesiac' Звания одного из лучших альбомов в истории посыпались на 'OK Computer' сразу после выхода. Казалось бы, можно почивать
311	альбом	2	3	84-91	детских садов, школ, институтов. Горизонтальное и вертикальное исполнение выпускных альбомов, папок, планшетов.
312	альбом	3	2	86-91	воспринимались как ряска, заполняющая место на грампластинке между ударными номерами. Альбом «Moon Safari» был, определённо, наглым и остроумным новоделом. «10,000 Hz Legend
313	альбом	3	2	83-90	регистрации. Теперь непосредственно о «сайте». В разделе « Музыка », кроме песен и альбомов различных исполнителей, вы найдете саундтреки из многих популярных фильмов и сериалов
314	альбом	3	2	93-98	симфонических изысков, ставящих этот альбом в ранг не имеющих аналогов в современной музыке. Альбом с помощью которого можно без труда озвучивать любой фантастический блокбастер».
315	альбом	3	1	81-86	Англии, музыкант получил статуэтку World Music Awards. Следом выходит знаменитый альбом музыканта «Eros» и вторая «живая» версия «Eros Live».
316	альбом	3	2	86-92	фанк-рок группы «Red Hot Chili Peppers» – Flea поведал о своих впечатлениях от нового альбома группы. По словам музыканта, будущая пластинка должна быть весьма «динамичной».
317	альбом	3	1	83-88	земля», не говоря уже о «Прогулках по воде». В итоговом хит-параде за 92-й год сам альбом попал в «топ-10». Бутусов вошел в десятку лучших рок-вокалистов («6-м»), а группа
318	альбом	3	1	84-90	ритм композиций. Записанный материал группа планирует издать в формате полноценного альбома, который будет включать в себя 7 треков общей продолжительностью около 45 минут
319	альбом	2	2	80-87	не одолжить у него ключи и не рыться в мусорном ящике в поисках его драгоценных альбомов с марками, теперь она не знает, как из этого выпутаться. У него больше никого нет
320	альбом	3	1	80-85	была и его судьба: уже в первый день продаж было продано 300 тысяч копий, а сам альбом стал пятикратно платиновым.
321	альбом	3	1	82-88	Песня льда') до самой последней на момент написания диска ('Во мне'). Презентация альбома прошла в январе 2007 года. Но эта победа, как оказалось, предвещала еще больший
322	альбом	3	1	86-93	инструменте – электрогитаре, так и на акустике). К своим 59 годам он записал более 30 альбомов (многие из них уже классика), при этом является профессором музыки в Нью-Йоркском
323	альбом	3	1	42-47	Мир (2009) MP3 - Пока что самый последний альбом этой известной группы, играющей альтернативный рок. Новый диск «Мир» стал пятым
324	альбом	3	2	80-85	мощный. Да, мелодичный. Но особых удач вокалиста Яана Гиллана и его сотоварищей альбом уже не содержал. И продавался в основном благодаря тому, что 'Глубоко-Пурпурные
325	альбом	3	2	83-88	изменчив, то доминирующий , то романтичный но всегда сексапильный. Supernature это альбом со собственной изюминкой, с помощью которого Goldfrapp непременно станут известными
326	альбом	3	2	90-96	существует с 1999 года и причём такого уровня а я вот случайно узнал.. Хотя у них всего 4 альбома и только 3 вышло реально. Или вы всё это знаете?
327	альбом	3	2	85-91	продолжится исполнением материала, который был после “Forest…”, вплоть до последнего альбома “The Guessing Game”. Мы очень взволнованы по поводу этого события и надеемся увидеть
328	альбом	3	1	81-86	Фрэнк встретились в Лос-Анджелесе в 1966 г., в тот год, когда был выпущен первый альбом Фрэнка Freak Out!. Он прилетел в город после окончания своего первого рекламного
