context_id	word	gold_sense_id	predict_sense_id	positions	context
380	демонстрация	3.2		36-48	Новый рекорд спортсмена – наглядная демонстрация огромных возможностей человеческого организма
381	демонстрация	3.2		19-31	Очередной теракт – демонстрация слабости спецслужб
382	демонстрация	3.2		29-42	Следующий текст служит яркой демонстрацией излагаемого первого подхода
383	демонстрация	3.2		10-22	Суд – это демонстрация силы государства
384	демонстрация	3.2		85-97	В Америке, приглядываясь к атмосфере жизни, нетрудно заметить: дежурная улыбка – это демонстрация стойкости, жизнеспособности
385	демонстрация	3.2		10-22	Все это – демонстрация неспособности власти даже при очевидно нарастающих валютно-финансовых проблемах принимать ответственные решения
386	демонстрация	3.2		68-81	В 1848 году Беранже был избран в Национальное собрание, что явилось демонстрацией уважения к поэту со стороны широких слоев парижского общества
387	демонстрация	3.3		28-40	Почему ты не пришел, что за демонстрация?
388	демонстрация	3.3		36-48	Не поздороваться с нами – это явная демонстрация
389	демонстрация	3.3		138-151	Чудак: с видом взъерошенного конспиратора и нигилиста шестидесятых годов […] тыкающий окурок не в пепельницу, а в цветочную вазу: с явною демонстрацией
390	демонстрация	3.3		55-67	Он прекрасно знает, что я этого не люблю, и устраивает демонстрации, словно мстит мне за то, что я отвлекаюсь
391	демонстрация	3.3		67-79	Ответь, по какому праву ты так со мной разговариваешь?! Что это за демонстрации?!
392	демонстрация	3.3		66-78,50-62	Мысль о неявке я отвергла с порога: получилась бы демонстрация, а демонстрации я не хотела
393	демонстрация	3.3		44-56	Публичное покаяние не есть покаяние, а лишь демонстрация
394	дерево	1		30-36	У нас во дворе растет вековое дерево
395	дерево	1		16-23	За окном шумели деревья
396	дерево	1		7-15	Мох на деревьях растет с северной стороны
397	дерево	1		76-84	Дождь брызгал косыми струями, под ногами хлюпало, мокрые листья срывались с деревьев в саду
398	дерево	1		73-79,99-107	– Вот акация, – указывал он на небольшое, цветущее сладким желтым цветом дерево, – одно из великих деревьев
399	дерево	1		17-23	А вот и сливовое дерево. Длинные, голые ветки, а какие на них бывали летом толстые, в голубоватой пыльце плоды
400	дерево	1		35-42	Но Карповка теперь одета в гранит, деревья, посаженные по ее берегу после войны, выглядят почти столетними
401	дерево	1		20-26	Клен – единственное дерево, из листьев которого составляют букеты
402	дерево	2		0-6	Дерево очень хорошо горит
403	дерево	2		33-39	Художник выложил узор из стекла, дерева и камня
404	дерево	2		49-55	Дом будет одноэтажным, минимум кирпича, максимум дерева
405	дерево	2		45-51	В Темгеневе каменных домов не знали, избы из дерева
406	дерево	2		14-21	Пахнет свежим деревом. Строительство еще не кончено, пол засыпан стружками
407	дерево	2		65-71	Мать закрывает на ключ их массивную, с рифленым, закрашенным под дерево стеклом дверь
408	дерево	2		54-60	Шкаф был самый обыкновенный, двустворчатый, орехового дерева
409	дерево	2		24-30	На полированном красном дереве появились грубые, свежие царапины
410	дерево	2		20-27	Теперь в отделанном деревом салоне стало совсем уютно
411	дерево	3		47-53	Структуру предложения можно представить в виде дерева
412	дерево	3		30-36	В анализе данных используется дерево принятия решений
413	дерево	3		18-24	Пример построения дерева объектов представлен на рисунке
414	дерево	3		46-54	Такие диаграммы представляются в виде графов, деревьев событий, функциональных сетей, карт потоков
415	держава	1		8-15	Воюющие державы
416	держава	1		46-52	На саммите встречаются лидеры ведущих мировых держав
417	держава	1		28-35,49-56	Когда-то стояла там великая держава единоверцев, держава рухнула, осталось пестрое и впавшее в бедность население
418	держава	1		49-56	Однако, дураки-то дураки, а понимают, что жить в державе безопаснее и зажиточней, сытнее
419	держава	1		55-62	– Ты ведь меня знаешь, Абдулла, я мзду не беру. Мне за державу обидно!
420	держава	1		77-84	Глава фирмы был просто потрясен: «Меня впервые переводил посол такой великой державы!»
421	держава	1		96-102	Во мнении относительно необходимости окончательного разгрома нацистской Германии лидеры союзных держав были едины
422	держава	1		51-57	Отношения с самой экономически могучей из западных держав, Америкой, находятся в состоянии неопределенности
423	держава	2		15-22	Энергетическая держава
424	держава	2		9-16	зерновая держава
425	держава	2		34-42	Казахстан хочет стать космической державой
426	держава	2		40-48	Германию трудно признать гимнастической державой, а Берлин – столицей европейской гимнастики
427	держава	2		38-45	В последнее время ведущие авиационные державы активно развивают средства воздушного и космического нападения
428	держава	2		161-169	Даже удивительно, что большинство [учеников Ростроповича] составляют бывшие рижане, родившиеся и учившиеся в Латвии, которая тем самым оказывается виолончельной державой
429	держава	2		68-76	Надо такой комбинат строить, он даст возможность России быть медной державой
430	дерзость	1.1		28-36	Она не любила секретаршу за дерзость и нахальство
431	дерзость	1.1		13-21	Он онемел от дерзости подчиненного
432	дерзость	1.1		72-80	Невоздержанность на язык оставалась в нем смолоду, никакие синяки-шишки дерзости не умерили, ума-разума не прибавили
433	дерзость	1.1		15-23	При всей своей дерзости и сумасбродстве моя мать была женщина практичная, знала, чего хотела
434	дерзость	1.1		129-137	В этот момент Нора заметила, что ее сын замер с открытым ртом. Кажется, он хотел что-то спросить, но потом испугался собственной дерзости
435	дерзость	1.1		142-150	Да знаешь ли ты, что господин полковник в силу финансовых затруднений уже вторую неделю машину отремонтировать не может? И у тебя еще хватает дерзости озвучивать такие бредовые идеи?
436	дерзость	1.1		25-33	От осознания собственной дерзости на щеках его сквозь пленку загара проступили аккуратные розовые кружки
437	дерзость	1.2		19-27	Что за неслыханная дерзость – так разговаривать с начальником!
438	дерзость	1.2		22-31	Он был возмущен такой дерзостью
439	дерзость	1.2		217-226,136-144	Секретарь […] постарался представить себе, в какую именно причудливую форму выльется гнев вспыльчивого прокуратора при этой неслыханной дерзости арестованного Если позволишь дать тебе совет… Это было непозволительной дерзостью, почему она [Статна] сразу же и примолкла. – Говори! – велела Ольга
440	дерзость	1.2		132-140	Ксения подошла совсем близко, так, что я ощутил тепло ее лица. Я ткнулся губами наугад, но попал в лоб. – Это ведь не самая большая дерзость, на которую ты способен? – горячо шепнула она
441	дерзость	1.2		75-83	Любой уточняющий вопрос ведь мог быть воспринят как вызов, как неслыханная дерзость, как вопиющее нарушение партийной этики!
442	дерзость	1.3		11-20	Наговорить дерзостей
443	дерзость	1.3		32-41	Слова Зубра в те годы выглядели дерзостью, встреча с ним поражала непременно
444	дерзость	1.3		47-55	Мое высказывание воспринимается как величайшая дерзость
445	дерзость	1.3		112-120	Ты хочешь, чтобы все яблоки тебе остались? Ты их все равно не съешь. – Я напишу твоей маме, что ты говоришь мне дерзости
446	дерзость	1.3		19-27	Еще пять кнутов за дерзости […] во время дачи показаний, – сказал Верховный Жрец
447	дерзость	1.3		58-67	Мне сказали, что я тоже был пьяный. Я вспылил и наговорил дерзостей
448	дерзость	2.1		16-25	Он с невиданной дерзостью разоблачал преступления режима
449	дерзость	2.1		98-106	Один гениальный античный мужчина, […] устав покоряться божеским прихотям и холодея от собственной дерзости, заявил открытым текстом раз и навсегда: «Ничто в мире не происходит случайно!»
450	дерзость	2.1		134-142	Трудно объяснить восторг, […] который я испытал тогда от этих двенадцати […] строк безвестного юноши. […] Конечно, молодой напор, […] дерзость: чего стоила одна сакраментальная тогда цифра «37»
451	дерзость	2.1		48-57	Никто, кроме человека, не может превзойти своей дерзостью дьявола
452	дерзость	2.1		62-70	Пред Тобою открыто и Тебе ведомо, что согрешила она […] не по дерзости своей, а по неведению
453	дерзость	2.1		34-42	Султан Шидар даже расхохотался: – Дерзость этого наглеца поистине беспредельна! Он оправдывает одно преступление другим!
454	дерзость	2.2		16-24	Непростительная дерзость – смеяться над национальными святынями!
455	дерзость	2.2		88-96	В прошлом веке носить брюки и стричь волосы для женщины было неслыханной дерзостьюКакая дерзость – курить прямо рядом с кабинетом завуча!
456	дерзость	2.2		85-93	Я сразу невольно переиначил хрестоматийную строчку Гете – надеюсь, простится мне эта дерзость – «Von Mutter hab’ich die Statur»
457	дерзость	2.2		154-162	Но Лейла не сказала – нет. Она сказала: я согласна. Если мне оставят моего ребенка, если новый муж примет этого ребенка, как своего. Это была неслыханная дерзость, нарушение всех устоев
458	дерзость	4		11-19	Творческая дерзость
459	дерзость	4		0-8	дерзость художника,
460	дерзость	4		179-187	Вот оно, чувство и сущность новатора: эту русскую грамматику пишет не на латыни, как было бы естественно и положено по тогдашним правилам, а на русском языке. Какой прорыв, какая дерзость!
461	дерзость	4		215-223,117-125	Как художник, он был неплохим рисовальщиком, владел композицией, но вот создавать что-то принципиально новое – такой дерзости за ним не водилосьНо имелись в коллекции и такие [модели], которые говорили о творческой дерзости маэстро
462	дерзость	3.1		21-29	Его отличала крайняя дерзость и бесстрашие
463	дерзость	3.1		21-29	Это считалось верхом дерзости и геройства
464	дерзость	3.1		142-150	В его американской действительности были сонная уличка с двухэтажными домами, […] длинноволосые подростки в чистых шортах, для которых верхом дерзости и геройства было проехаться на доске по краю университетской лестницы
465	дерзость	3.1		82-91	В те времена в наших краях доблесть мужчины проверялась способностью с наибольшей дерзостью угнать чужого коня, стадо овец или в крайнем случае корову
466	дерзость	3.1		28-36	Это, если угодно, отчаянная дерзость – быть знаменитым в России: […] могут ведь и палкой стукнуть, могут и отстрелить думающую часть тела, чтоб не придумала на свежем воздухе что-нибудь такое-сякое, особенное
467	десятка	1		10-17	Оценить в десятку по десятибалльной системе
468	десятка	1		6-13	Сложи десятку и пятерку, получишь пятнадцать
469	десятка	1		98-105	Он ерзал на переднем сиденье гургеновской «Вольво» в запертом боксе, набирал и набирал восьмерку, десятку, код, номер Газанфара
470	десятка	2			Первая десятка
471	десятка	2		0-7	десятка сильнейших
472	десятка	2			Нынче модно составлять «горячие десятки» песенных хитов сезона
473	десятка	2		83-90	Дипломы премии были вручены также авторам других поэтических сборников, вошедших в десятку лучших книг года
474	десятка	2		9-16	В первую десятку общего зачета Кубка мира сегодня входят пять немецких биатлонисток
475	десятка	2		7-14	Первая десятка отечественных производителей в 2002 году обеспечила 53,4% всего производства
476	десятка	2		23-30	Он набрал 6% и попал в десятку политиков, которым люди больше всего доверяют
477	десятка	3.1		10-17	Разменять десятку
478	десятка	3.1			Нет сдачи с десятки
479	десятка	3.1			Мелочь ищите, десяток нет!
480	десятка	3.1			Лишний ноль убрали, вместо сотенных стали десятки, вместо десяток рубли, вместо рублей гривенники, вместо гривенников копейки
481	десятка	3.1		63-72	Обнаружились какие-то дельцы с припрятанными царскими золотыми десятками
482	десятка	3.1		94-101	Просят, допустим, пятерку, он вытаскивает бумажку из кармана, вот, говорит, пятерки нет, бери десятку
483	десятка	3.2		0-7	Десятка треф
484	десятка	3.2			Все десятки вышли
485	десятка	3.2		29-36	Вон сразу две семерки вышли. Десятка на девятку… Туз сюда…
486	десятка	3.2		122-129	Червонная дама легла между семеркой и восьмеркой бубен – это означало измену; потом пошли пики и пики: восьмерка – слезы, десятка – разлука
487	десятка	4		9-16	Получить десятку
488	десятка	4		26-33	За убийство обоим дали по десятке
489	десятка	4			Приговор был такой: Сидорову и главному инженеру Романюку – десятка, остальным – кому восемь, кому пять
490	десятка	4		137-144	И так суд дал бы ему по материалам лет пять или шесть и отправил бы в местную колонию на бахчи, а по меморандуму ему всыпят в Москве всю десятку
491	десятка	4		40-47	Врач в случае летального исхода получал десятку – вдвое больше, чем любитель
492	десятка	5.1		7-14	Бегать десятку
493	десятка	5.1		29-37	Столовую №10 у нас называли «десяткой»
494	десятка	5.1			У подъезда припаркована чья-то зеленая десятка
495	десятка	5.1			К остановке подошла «десятка»
496	десятка	5.1			Самые продаваемые отечественные автомобили, сходящие с конвейеров в Тольятти и Нижнем Новгороде, мы называем одинаково – «десятками». Да и цены на ВАЗ-2110 и ГАЗ-3110 сегодня довольно близки
497	десятка	5.1		37-44	Мимо них на полной скорости проехала десятка с гогочущими молодыми людьми
498	десятка	5.1			Никак не удавалось пробить слой ламината, и фанера была «десятка» – толстая
499	десятка	5.2		11-18	Целиться в десятку
500	десятка	5.2		10-17	попасть в десятку
501	десятка	5.2		130-137	Заведующий, опершись спиной о стойку и глядя в зеркальце, шлепает в мишень из воздушного ружья пулю за пулей. Вот уже четвертая в десятке
502	десятка	5.2		64-71	Допустим, что мы 100 раз выстрелили по мишени, 40 раз попали в «десятку», 30 раз – в «девятку», 15 – в «восьмерку» и так далее
503	десяток	1.1		5-14	Счет десятками
504	десяток	1.1		0-7	десяток яиц
505	десяток	1.1		11-18	Прошло три десятка лет
506	десяток	1.1		30-37	Наконец солдат закопал в угли десяток картофелин, старательно засыпал их пеплом
507	десяток	1.1		43-50	За огромным роскошным столом собралось два десятка вельмож
508	десяток	1.1		49-56	Мы знали друг друга не первый день – уже полтора десятка лет
509	десяток	1.1		7-14	Пройдя десяток шагов, они наконец остановились
510	десяток	1.1		13-20	Я подписал с десяток собственных книжек
511	десяток	1.2		17-24	Разменять шестой десяток
512	десяток	1.2		18-25	Ему пошел восьмой десяток
513	десяток	1.2			На пятом десятке уже непростительны такие конвульсии самолюбия
514	десяток	1.2			Вы что, всерьез рассчитываете, что на седьмом десятке к вам придет Прекрасный принц?
515	десяток	1.2			Много лет почти безвыходно просидеть дома – и пуститься в такую дорогу! На восьмом десятке
516	десяток	1.2		29-37	Между цифрой единиц и цифрой десятков двузначного числа вставили ноль, и оказалось, что полученное число в девять раз больше исходного
517	десяток	1.2		176-183,141-148	А в грамоте № 342, найденной в 1958 году в слоях XIV века, воспроизведена вся система существовавших тогда цифр. Сначала идут единицы, затем десятки, сотни, тысячи и, наконец, десятки тысяч
518	десяток	1.2		68-75	Подобно женихам прошли перед юной Россией, сбросившей цепи царизма, десятки, а может быть, и сотни революционных учений, верований, лидеров, партий, пророчеств, программ
519	десяток	1.2			Людская река растекается здесь на десятки проток
520	десяток	1.2			О вреде спиртного написаны десятки книг. О пользе его – ни единой брошюры
521	десяток	1.2		22-29	Одним мановением пера десятки тысяч школ были разделены на мужские и женские
522	десяток	1.2		25-32	Зал был набит до отказа, десятки людей толпились в проходах и на прилегающих галереях, сотня телекамер – по периметру партера
523	десяток	1.2		21-28,11-18	Существуют десятки и десятки вариантов [бизнесов]. Идеи – повсюду
524	деятель	1		13-20	Общественный деятель
525	деятель	1		35-43	Президент вручил премии выдающимся деятелям искусства
526	деятель	1		41-48	Разговор в книге ведется о редакторе как деятеле литературы
527	деятель	1		39-47	По-моему, они знали о Югославии и о ее деятелях политики, культуры, кино, театра, живописи больше, чем сами югославы
528	деятель	1		69-77	Они взорвали несколько машин, принадлежавших крупным государственным деятелям, политикам и бизнесменам
529	деятель	1		36-43	– Кто такой Жан Жорес? – Выдающийся деятель французского социалистического движения
530	деятель	1		74-82	В сегодняшнем выпуске «Известия – Азербайджан» мы представляем выдающихся деятелей культуры этой страны
531	деятель	2		18-25	Подходит какой-то деятель и просит закурить
532	деятель	2		4-11	Эти деятели из канцелярии все напутали
533	деятель	2		18-25	Послал тут одного деятеля за водкой, и с концами
534	деятель	2		8-15	Тот еще деятель, этот Кирилл Анатольевич. Тоже фрукт
535	деятель	2		45-52	А может быть, он остановился на обочине, эти деятели подошли и ограбили, а потом убили?
536	деятель	2		14-21	По-моему, эти деятели решили сжечь и те бумаги, на которые выдана доверенность
537	деятель	2		30-37	Ты хоть бы о ребятах подумал, деятель!
538	диалог	1		10-17	Участники диалога
539	диалог	1		11-17	вступить в диалог
540	диалог	1		58-66	К учебнику прилагается диск, на которой записаны двадцать диалогов
541	диалог	1		19-25	Я представлял себе диалог, который произойдет между нами; я слышал смех Клэр, я видел ее во сне
542	диалог	1		20-26	Вся соль в том, что диалог будет вестись на бродвейском жаргоне
543	диалог	1		35-42	В голосе толстяка впервые с начала диалога появились хоть какие-то живые эмоции
544	диалог	1		147-154	Он [Достоевский] первый понял людей нового времени, понял, что в одну голову нельзя вместить истину, что истина раскрывается только в незавершимом диалоге, что человек и человечество внутренне бесконечны
545	диалог	2		13-19	Политический диалог
546	диалог	2		0-6	диалог общества и государства
547	диалог	2		22-28	наладить двусторонний диалог между предпринимателями и муниципальными властями
548	диалог	2		34-40	Что такое демократия? Может быть, диалог человека с государством?
549	диалог	2		33-39	Успешно развивается политический диалог России с африканскими государствами в виде контактов на различных уровнях и интенсивных консультаций между министерствами иностранных дел, в ходе которых выявляется близость наших подходов к основным международным проблемам
550	диалог	2		40-46	Мы намереваемся наладить конструктивный диалог с властными структурами, чтобы сообща исправлять недостатки и прорехи, допускаемые в медицинской сфере
551	диалог	2		149-155	Я как мэр убежден: в те моменты, когда дипломатия на уровне стран дает сбой, важно поддерживать дипломатию между городами – это поможет восстановить диалог и преодолеть трудности
552	диаметр	1		0-7	Диаметр – это хорда, проходящая через центр окружности
553	диаметр	1		26-34	Постройте перпендикуляр к диаметру
554	диаметр	1		31-38	Проведем через центр O эллипса диаметр AB
555	диаметр	1		40-48	Третий угол С' лежит при конечной точке диаметра сферы, идущего от С через центр сферы
556	диаметр	1		111-119,149-157	Розет выложил монеты в ряд […], затем он отметил концы образованного таким образом отрезка прямой: левый конец диаметра первой монеты и правый конец диаметра последней
557	диаметр	2.1		0-7	Диаметр равен двум радиусам
558	диаметр	2.1		0-7	Диаметр обозначается символом ⌀
559	диаметр	2.1		59-68	На больших блюдах из тонкой лозы принесены были два коржа, диаметром каждый не меньше полуметра
560	диаметр	2.1		76-84	Как давят оливки, я могу представить себе только по громадному, метра три в диаметре, каменному кругу посреди помещения
561	диаметр	2.1		38-46	За последний год бельмо уменьшилось в диаметре
562	диаметр	2.1		81-89	Личинка замка была вырублена аккуратно, и размер отверстия в двери был больше ее диаметра всего на миллиметр
563	диаметр	2.1		11-18	У человека диаметр зрачка не превышает восьми миллиметров
564	диаметр	2.2		0-7	Диаметр трубы <бревна
565	диаметр	2.2		9-16	наружный диаметр патрубка
566	диаметр	2.2		31-39	Понадобится леска минимального диаметра
567	диаметр	2.2		57-65	Стволы не были толстыми – всего шесть-семь сантиметров в диаметре, – с очень плотной и тяжелой древесиной
568	диаметр	2.2		65-73	В качестве шаблона берем отрезок водопроводной трубы подходящего диаметра с аккуратно обрезанной торцевой частью
569	диаметр	2.2		94-103	Ученые из Цюрихского политеха справились с этой задачей так: они использовали медные проводки диаметром 40 микрометров, изолировав их слоем полимера
570	диплом	1		14-23	Юрист с двумя дипломами
571	диплом	1		0-6	диплом престижного медицинского университета
572	диплом	1		29-35	По окончании курсов выдается диплом государственного образца
573	диплом	1		19-25	У него с собою был диплом об окончании медицинского факультета Венского университета, и он рассчитывал остаться работать в больнице
574	диплом	1		34-40	Парламентер, имеющий стэнфордский диплом по психиатрии, начал переговоры с грабителем
575	диплом	1		98-105	В газетах стали печататься фельетоны, разоблачавшие карьеристов, жуликов, мошеннически получивших дипломы и ученые степени
576	диплом	1		63-70	Более 70% населения живет в городах, а около 11% жителей имеют дипломы о высшем образовании
577	диплом	1		6-12	Имеет диплом врача, а по вечерам на собственной машине шабашит
578	диплом	2.1		52-58	Сын весь день работает и лишь по вечерам садится за диплом
579	диплом	2.1		35-42	В диссертации я развил тему своего диплома
580	диплом	2.1		27-34	Маруся готовилась к защите диплома – «Эстетика бального танца»
581	диплом	2.1		27-33	Он [Поль] пишет в Сорбонне диплом по Карабчиевскому
582	диплом	2.1		18-24	Он [отец] написал диплом о топорах: классифицировал их, проследил изменение формы в веках
583	диплом	2.1		139-147	А она после этого напросилась в экспедицию на Север – записывать народные говоры – и основательно там задержалась под предлогом работы над дипломом
584	диплом	2.1		9-15	Защищает диплом, как правило, уже работающий студент
585	диплом	2.2		19-25	У меня через месяц диплом
586	диплом	2.2		29-37	Кафедра пуста, все в зале на дипломах
587	диплом	2.2		58-65	Не месяц, а каждый год по два месяца, до пятого курса, до диплома, будем ездить на картошку!
588	диплом	2.2		115-122	Позже на этих же гастролях появилось трое преподавателей из ГИТИСа, вроде как экзаменационная комиссия, которая на дипломе обо всем увиденном доложила
589	диплом	3		0-6	Диплом международного конкурса им. Рахманинова
590	диплом	3		0-6	диплом «За волю к победе в лыжной эстафете»
591	диплом	3		30-37	Победителей соревнования ждут дипломы и призы
592	диплом	3		37-43	Девочка достала из комода и показала диплом, полученный на юношеских соревнованиях по гимнастике
593	диплом	3		113-120	Спектакль по этому тексту имел большой успех, его возили на фестивали в Москву и даже за рубеж, получали призы и дипломы
594	диплом	3		45-54	Стены кабинета увешаны какими-то грамотами и дипломами в рамочках, по углам расставлены кадки с пластмассовыми фикусами
595	директор	1		28-37	Прямо с урока его вызвали к директору
596	директор	1		21-30	На митинге выступали директора академических институтов
597	директор	1		44-54,81-90	Он стал административным работником. Он был директором чего-то. Или заместителем директора по какой-то части
598	директор	1		19-29	Профессор Фогт был директором Берлинского института мозга
599	директор	1		26-34	Председательствовал новый директор, Криволапов, докладывал новый главный редактор, Мишкевич
600	директор	1		26-35	Няня Кира ко всем, даже к директору института обращалась на «ты»
601	директор	1		0-9	Директора столовых не хотят брать со склада такие бочки
602	директор	2		0-8	Директор по управлению
603	директор	2		105-113,35-43	Переговоры с голландцами проводили директор по импорту, уже знакомая нам Диана Анатольевна, коммерческий директор и кто-то из отдела маркетинга
604	директор	2		36-45	Офис-менеджер, подсидевшая младшего директора по продажам, вызовет восторг глянцевых журналов
605	директор	2		94-102	«Ростелеком» предоставляет своим абонентам роуминг в 180 странах мира, – говорит коммерческий директор Пермского филиала ОАО «Ростелеком» Алексей Сидоренко
606	диск	1.1		14-19	Металлические диски
607	диск	1.1		17-21	небольшой тонкий диск
608	диск	1.1		71-75	Перед Шатровым оказались два небольших металлических обломка и круглый диск около двенадцати сантиметров в диаметре
609	диск	1.1		37-42	Над нами в небе летали пластмассовые диски – игра «фризби»
610	диск	1.1		67-71	Прибор получил название астролябии. Он представлял собой бронзовый диск диаметром около 15 см с нанесенными по окружности градусными делениями и небольшой ручкой-кольцом для подвешивания на палец
611	диск	1.1		117-121	Кимберовская медаль была крупнейшей наградой генетиков […], и Зубр с удовольствием показывал всем ее большой золотой диск и бронзовую копию
612	диск	1.1		50-54	На груди – тонкая серебряная цепь, к ней подвешен диск с неясным изображением
613	диск	1.1			–
614	диск	1.1		89-94	Предыдущие монеты диаметром 27 мм были изготовлены из двух частей: металлического белого диска и желтого внешнего кольца
615	диск	1.2		28-33	Режимы выбираются вращением диска на верхней панели
616	диск	1.2		35-40	Тормозные колодки плотно прижаты к диску
617	диск	1.2		73-79	Почти сразу же взревел телефон – прямой Колькин аппарат, очень старый, с диском
618	диск	1.2		29-33	Она благоговейно опустила на диск проигрывателя мерцающую пластинку
619	диск	1.2		11-15	Завертелся диск пилы, и тонкие проволочки стали рваться одна за другой
620	диск	1.2		53-59	Передача крутящего момента происходит с помощью двух дисков: один отвечает за 1, 3, 5-ю передачи, второй – за 2, 4, 6-ю
621	диск	1.3		35-41	В комплекте летняя резина на литых дисках и зимняя на штампованных
622	диск	1.3		9-15	Шины без дисков хранят вертикально
623	диск	1.3		83-88	Пал Егорыч вытащил из-под сиденья лопату и полез окапывать колесо. Левое увязло до диска, а правое висело в воде и прокручивалось
624	диск	1.3		25-30	Внешний диаметр и ширина диска выражаются в дюймах и определяют размерность шины, которую на него можно надеть
625	диск	2.1		25-30	Новый плеер читает любые диски
626	диск	2.1		52-57	Дополнительные материалы к журналу – на приложенном диске
627	диск	2.1		45-49	Дома, в Иерусалиме, он часто ставил в машине диск с песнями Пантохи, они не надоедали
628	диск	2.1		46-50	Звукооператор клуба потерял на репетиции мини-диск с фонограммой
629	диск	2.1		28-32	Купил жене фильм. Да что-то диск не проигрывается. Посмотришь?
630	диск	2.1		93-98	Лет сто назад кто мог бы представить, что целый стеллаж с фолиантами можно уместить на одном диске!
631	диск	2.1		0-5	Диски с персональными данными можно найти на рынках в свободной продаже
632	диск	2.1		33-39	Из-за развития интернета продажа дисков потерпела настоящий крах
633	диск	2.2		12-16	Вышел новый диск «Виртуозов Москвы»
634	диск	2.2		0-4	Диск включает лучшие песни группы
635	диск	2.2		34-39	Ленька давно в Тулузе, записывает диски, руководит хором
