context_id	word	gold_sense_id	predict_sense_id	positions	context
863	демократ	2.1	2	0-10	Демократы и республиканцы
864	демократ	2.1	2	27-36	Новым президентом США стал демократ
865	демократ	2.1	2	20-30	Против выступили 43 демократа, 6 республиканцев и 1 независимый сенатор
866	демократ	2.1	3	24-33	Бомбежки санкционировал демократ Клинтон, а не республиканец Буш
867	демократ	2.1	3	59-70	В течение года Пхеньян выжидал, надеясь на приход к власти демократов – они сторонники более мягкого подхода к КНДР
868	демократ	2.1	2	13-23	Объединенные демократы провели в столичный парламент нескольких своих представителей
869	демократ	3	3	6-17	Слыть демократом
870	демократ	3	3	26-36	У нашего начальника имидж демократа
871	демократ	3	3	108-119	Он заходил ежедневно в лабораторию Штрума, вел себя запросто, шутил с Анной Наумовной и оказался заправским демократом, – здоровался со всеми за руку, беседовал со слесарями, механиками
872	демократ	3	3	97-106	Оставаться на месте, а я с господином советником пройдусь по тюрьме. Все должны видеть, какой он демократ!
873	демократ	3	3	48-57	Рядом со мной постелил свой матрац Лисоцкий. Он демократ, решил спать в сарае. Правда, совхоз выдал ему ватный тюфячок как руководителю
892	демонстрация	1	1	12-25	Праздничная демонстрация
893	демонстрация	1	1	22-35	антиправительственная демонстрация
894	демонстрация	1	1	26-39	По улицам прошли массовые демонстрации протеста
895	демонстрация	1	3	19-32	То была молчаливая демонстрация с развернутыми в определенный момент лозунгами «Уважайте Конституцию»
896	демонстрация	1	3	37-50	Да, родственники заложников вышли на демонстрацию с требованием прекратить войну – сколько их было?
897	демонстрация	1	1	29-43	Около 3 тысяч человек прошли демонстрацией от дворца до здания правительства
898	демонстрация	1	3	0-13	Демонстрация – организованное публичное выражение общественных настроений группой граждан с использованием во время передвижения плакатов, транспарантов и иных средств наглядной агитации
899	демонстрация	2	2	0-13	Демонстрация новых моделей одежды
900	демонстрация	2	1	28-41	законопроект об ограничении демонстрации иностранных фильмов
901	демонстрация	2	3	16-29	Показ начался с демонстрации возможностей стрелкового оружия
902	демонстрация	2	2	89-102	Может быть, это представление входит в набор услуг и аттракционов в самолете, так же как демонстрация спасательных жилетов и запасных выходов?
903	демонстрация	2	2	41-55	Действие перемежалось плясками, пением и демонстрацией отдельных сцен из фильмов
904	демонстрация	2	1	43-56	Сегодня в 15 кинотеатрах города начинается демонстрация нового фильма Алексея Балабанова «Война»
905	демонстрация	2	3	6-19	Время демонстрации одного слайда можно устанавливать в интервале от 10 до 60 секунд
906	демонстрация	2	2	8-21	Простая демонстрация волшебных свойств продукта с призывом купить все чаще порождает скептическую улыбочку
907	демонстрация	3.1	2	0-13	Демонстрация на уроке действия закона Архимеда
908	демонстрация	3.1	3	0-13	демонстрация силы
909	демонстрация	3.1	2	20-33	Он знал лишь одно – демонстрация папируса Киклопу была единственным способом предупредить его об опасности
910	демонстрация	3.1	3	89-103	В партии и стране практически не ощущалось недовольства этой незаконной акцией, по сути, демонстрацией произвола
911	демонстрация	3.1	3		Проступал новый, фашистский Берлин
912	демонстрация	3.1	2	86-99	[…] Насупленные темно-серые здания, созданные не для радости глаз, а для устрашения и демонстрации власти
913	демонстрация	3.1	2	102-115	Но Рома выпил рюмку с удовольствием: видно было, что пить текилу ему привычно, и он делает это не для демонстрации достатка
914	демонстрация	3.1	2	36-49	Cогласие на подобную акцию означало демонстрацию «абсолютной открытости банка
915	демонстрация	3.1	3	47-60	Неформальные тусовки стали способом ритуальной демонстрации могущества и власти
916	демонстрация	3.2	2	36-49	Новый рекорд спортсмена – наглядная демонстрация огромных возможностей человеческого организма
917	демонстрация	3.2	3	19-32	Очередной теракт – демонстрация слабости спецслужб
918	демонстрация	3.2	2	29-43	Следующий текст служит яркой демонстрацией излагаемого первого подхода
919	демонстрация	3.2	3	10-23	Суд – это демонстрация силы государства
920	демонстрация	3.2	2	85-98	В Америке, приглядываясь к атмосфере жизни, нетрудно заметить: дежурная улыбка – это демонстрация стойкости, жизнеспособности
921	демонстрация	3.2	3	10-23	Все это – демонстрация неспособности власти даже при очевидно нарастающих валютно-финансовых проблемах принимать ответственные решения
922	демонстрация	3.2	3	68-82	В 1848 году Беранже был избран в Национальное собрание, что явилось демонстрацией уважения к поэту со стороны широких слоев парижского общества
923	демонстрация	3.3	3	28-41	Почему ты не пришел, что за демонстрация?
924	демонстрация	3.3	3	36-49	Не поздороваться с нами – это явная демонстрация
925	демонстрация	3.3	2	138-152	Чудак: с видом взъерошенного конспиратора и нигилиста шестидесятых годов […] тыкающий окурок не в пепельницу, а в цветочную вазу: с явною демонстрацией
926	демонстрация	3.3	3	55-68	Он прекрасно знает, что я этого не люблю, и устраивает демонстрации, словно мстит мне за то, что я отвлекаюсь
927	демонстрация	3.3	3	67-80	Ответь, по какому праву ты так со мной разговариваешь?! Что это за демонстрации?!
928	демонстрация	3.3	3	50-63,66-79	Мысль о неявке я отвергла с порога: получилась бы демонстрация, а демонстрации я не хотела
929	демонстрация	3.3	2	44-57	Публичное покаяние не есть покаяние, а лишь демонстрация
1039	дерево	1	4	30-37	У нас во дворе растет вековое дерево
1040	дерево	1	4	16-24	За окном шумели деревья
1041	дерево	1	5	7-16	Мох на деревьях растет с северной стороны
1042	дерево	1	4	76-85	Дождь брызгал косыми струями, под ногами хлюпало, мокрые листья срывались с деревьев в саду
1043	дерево	1	5	73-80,99-108	– Вот акация, – указывал он на небольшое, цветущее сладким желтым цветом дерево, – одно из великих деревьев
1044	дерево	1	5	17-24	А вот и сливовое дерево. Длинные, голые ветки, а какие на них бывали летом толстые, в голубоватой пыльце плоды
1045	дерево	1	5	35-43	Но Карповка теперь одета в гранит, деревья, посаженные по ее берегу после войны, выглядят почти столетними
1046	дерево	1	5	20-27	Клен – единственное дерево, из листьев которого составляют букеты
1047	дерево	2	5	0-7	Дерево очень хорошо горит
1048	дерево	2	2	33-40	Художник выложил узор из стекла, дерева и камня
1049	дерево	2	2	49-56	Дом будет одноэтажным, минимум кирпича, максимум дерева
1050	дерево	2	2	45-52	В Темгеневе каменных домов не знали, избы из дерева
1051	дерево	2	3	14-22	Пахнет свежим деревом. Строительство еще не кончено, пол засыпан стружками
1052	дерево	2	2	65-72	Мать закрывает на ключ их массивную, с рифленым, закрашенным под дерево стеклом дверь
1053	дерево	2	2	54-61	Шкаф был самый обыкновенный, двустворчатый, орехового дерева
1054	дерево	2	2	24-31	На полированном красном дереве появились грубые, свежие царапины
1055	дерево	2	2	20-28	Теперь в отделанном деревом салоне стало совсем уютно
1056	дерево	3	7	47-54	Структуру предложения можно представить в виде дерева
1057	дерево	3	7	30-37	В анализе данных используется дерево принятия решений
1058	дерево	3	7	18-25	Пример построения дерева объектов представлен на рисунке
1059	дерево	3	7	46-55	Такие диаграммы представляются в виде графов, деревьев событий, функциональных сетей, карт потоков
1060	держава	1	1	8-16	Воюющие державы
1061	держава	1	2	46-53	На саммите встречаются лидеры ведущих мировых держав
1062	держава	1	3	28-36,49-57	Когда-то стояла там великая держава единоверцев, держава рухнула, осталось пестрое и впавшее в бедность население
1063	держава	1	2	49-57	Однако, дураки-то дураки, а понимают, что жить в державе безопаснее и зажиточней, сытнее
1064	держава	1	3	55-63	– Ты ведь меня знаешь, Абдулла, я мзду не беру. Мне за державу обидно!
1065	держава	1	3	77-85	Глава фирмы был просто потрясен: «Меня впервые переводил посол такой великой державы!»
1066	держава	1	1	96-103	Во мнении относительно необходимости окончательного разгрома нацистской Германии лидеры союзных держав были едины
1067	держава	1	2	51-58	Отношения с самой экономически могучей из западных держав, Америкой, находятся в состоянии неопределенности
1068	держава	2	2	15-23	Энергетическая держава
1069	держава	2	2	9-17	зерновая держава
1070	держава	2	2	34-43	Казахстан хочет стать космической державой
1071	держава	2	1	40-49	Германию трудно признать гимнастической державой, а Берлин – столицей европейской гимнастики
1072	держава	2	2	38-46	В последнее время ведущие авиационные державы активно развивают средства воздушного и космического нападения
1073	держава	2	2	161-170	Даже удивительно, что большинство [учеников Ростроповича] составляют бывшие рижане, родившиеся и учившиеся в Латвии, которая тем самым оказывается виолончельной державой
1074	держава	2	2	68-77	Надо такой комбинат строить, он даст возможность России быть медной державой
1075	дерзость	1.1	1	28-37	Она не любила секретаршу за дерзость и нахальство
1076	дерзость	1.1	1	13-22	Он онемел от дерзости подчиненного
1077	дерзость	1.1	2	72-81	Невоздержанность на язык оставалась в нем смолоду, никакие синяки-шишки дерзости не умерили, ума-разума не прибавили
1078	дерзость	1.1	1	15-24	При всей своей дерзости и сумасбродстве моя мать была женщина практичная, знала, чего хотела
1079	дерзость	1.1	1	129-138	В этот момент Нора заметила, что ее сын замер с открытым ртом. Кажется, он хотел что-то спросить, но потом испугался собственной дерзости
1080	дерзость	1.1	1	142-151	Да знаешь ли ты, что господин полковник в силу финансовых затруднений уже вторую неделю машину отремонтировать не может? И у тебя еще хватает дерзости озвучивать такие бредовые идеи?
1081	дерзость	1.1	2	25-34	От осознания собственной дерзости на щеках его сквозь пленку загара проступили аккуратные розовые кружки
1082	дерзость	1.2	1	19-28	Что за неслыханная дерзость – так разговаривать с начальником!
1083	дерзость	1.2	1	22-32	Он был возмущен такой дерзостью
1084	дерзость	1.2	1	136-145,217-227	Секретарь […] постарался представить себе, в какую именно причудливую форму выльется гнев вспыльчивого прокуратора при этой неслыханной дерзости арестованного Если позволишь дать тебе совет… Это было непозволительной дерзостью, почему она [Статна] сразу же и примолкла. – Говори! – велела Ольга
1085	дерзость	1.2	1	132-141	Ксения подошла совсем близко, так, что я ощутил тепло ее лица. Я ткнулся губами наугад, но попал в лоб. – Это ведь не самая большая дерзость, на которую ты способен? – горячо шепнула она
1086	дерзость	1.2	1	75-84	Любой уточняющий вопрос ведь мог быть воспринят как вызов, как неслыханная дерзость, как вопиющее нарушение партийной этики!
1087	дерзость	1.3	1	11-21	Наговорить дерзостей
1088	дерзость	1.3	2	32-42	Слова Зубра в те годы выглядели дерзостью, встреча с ним поражала непременно
1089	дерзость	1.3	2	47-56	Мое высказывание воспринимается как величайшая дерзость
1090	дерзость	1.3	1	112-121	Ты хочешь, чтобы все яблоки тебе остались? Ты их все равно не съешь. – Я напишу твоей маме, что ты говоришь мне дерзости
1091	дерзость	1.3	1	19-28	Еще пять кнутов за дерзости […] во время дачи показаний, – сказал Верховный Жрец
1092	дерзость	1.3	1	58-68	Мне сказали, что я тоже был пьяный. Я вспылил и наговорил дерзостей
1093	дерзость	2.1	2	16-26	Он с невиданной дерзостью разоблачал преступления режима
1094	дерзость	2.1	2	98-107	Один гениальный античный мужчина, […] устав покоряться божеским прихотям и холодея от собственной дерзости, заявил открытым текстом раз и навсегда: «Ничто в мире не происходит случайно!»
1095	дерзость	2.1	2	134-143	Трудно объяснить восторг, […] который я испытал тогда от этих двенадцати […] строк безвестного юноши. […] Конечно, молодой напор, […] дерзость: чего стоила одна сакраментальная тогда цифра «37»
1096	дерзость	2.1	1	48-58	Никто, кроме человека, не может превзойти своей дерзостью дьявола
1097	дерзость	2.1	1	62-71	Пред Тобою открыто и Тебе ведомо, что согрешила она […] не по дерзости своей, а по неведению
1098	дерзость	2.1	1	34-43	Султан Шидар даже расхохотался: – Дерзость этого наглеца поистине беспредельна! Он оправдывает одно преступление другим!
1099	дерзость	2.2	2	16-25	Непростительная дерзость – смеяться над национальными святынями!
1100	дерзость	2.2	2	88-97	В прошлом веке носить брюки и стричь волосы для женщины было неслыханной дерзостьюКакая дерзость – курить прямо рядом с кабинетом завуча!
1101	дерзость	2.2	1	85-94	Я сразу невольно переиначил хрестоматийную строчку Гете – надеюсь, простится мне эта дерзость – «Von Mutter hab’ich die Statur»
1102	дерзость	2.2	1	154-163	Но Лейла не сказала – нет. Она сказала: я согласна. Если мне оставят моего ребенка, если новый муж примет этого ребенка, как своего. Это была неслыханная дерзость, нарушение всех устоев
1103	дерзость	4	2	11-20	Творческая дерзость
1104	дерзость	4	2	0-9	дерзость художника,
1105	дерзость	4	2	179-188	Вот оно, чувство и сущность новатора: эту русскую грамматику пишет не на латыни, как было бы естественно и положено по тогдашним правилам, а на русском языке. Какой прорыв, какая дерзость!
1106	дерзость	4	2	117-126,215-224	Как художник, он был неплохим рисовальщиком, владел композицией, но вот создавать что-то принципиально новое – такой дерзости за ним не водилосьНо имелись в коллекции и такие [модели], которые говорили о творческой дерзости маэстро
1107	дерзость	3.1	2	21-30	Его отличала крайняя дерзость и бесстрашие
1108	дерзость	3.1	2	21-30	Это считалось верхом дерзости и геройства
1109	дерзость	3.1	2	142-151	В его американской действительности были сонная уличка с двухэтажными домами, […] длинноволосые подростки в чистых шортах, для которых верхом дерзости и геройства было проехаться на доске по краю университетской лестницы
1110	дерзость	3.1	2	82-92	В те времена в наших краях доблесть мужчины проверялась способностью с наибольшей дерзостью угнать чужого коня, стадо овец или в крайнем случае корову
1111	дерзость	3.1	1	28-37	Это, если угодно, отчаянная дерзость – быть знаменитым в России: […] могут ведь и палкой стукнуть, могут и отстрелить думающую часть тела, чтоб не придумала на свежем воздухе что-нибудь такое-сякое, особенное
1149	десятка	1	2	10-18	Оценить в десятку по десятибалльной системе
1150	десятка	1	3	6-14	Сложи десятку и пятерку, получишь пятнадцать
1151	десятка	1	1	98-106	Он ерзал на переднем сиденье гургеновской «Вольво» в запертом боксе, набирал и набирал восьмерку, десятку, код, номер Газанфара
1152	десятка	2	3	7-15	Первая десятка
1153	десятка	2	3	0-8	десятка сильнейших
1154	десятка	2	4	32-40	Нынче модно составлять «горячие десятки» песенных хитов сезона
1155	десятка	2	4	83-91	Дипломы премии были вручены также авторам других поэтических сборников, вошедших в десятку лучших книг года
1156	десятка	2	4	9-17	В первую десятку общего зачета Кубка мира сегодня входят пять немецких биатлонисток
1157	десятка	2	2	7-15	Первая десятка отечественных производителей в 2002 году обеспечила 53,4% всего производства
1158	десятка	2	3	23-31	Он набрал 6% и попал в десятку политиков, которым люди больше всего доверяют
1159	десятка	3.1	3	10-18	Разменять десятку
1160	десятка	3.1	3	12-20	Нет сдачи с десятки
1161	десятка	3.1	3	14-22	Мелочь ищите, десяток нет!
1162	десятка	3.1	3	42-50,58-66	Лишний ноль убрали, вместо сотенных стали десятки, вместо десяток рубли, вместо рублей гривенники, вместо гривенников копейки
1163	десятка	3.1	1	63-73	Обнаружились какие-то дельцы с припрятанными царскими золотыми десятками
1164	десятка	3.1	3	94-102	Просят, допустим, пятерку, он вытаскивает бумажку из кармана, вот, говорит, пятерки нет, бери десятку
1165	десятка	3.2	1	0-8	Десятка треф
1166	десятка	3.2	1	4-12	Все десятки вышли
1167	десятка	3.2	1	29-37	Вон сразу две семерки вышли. Десятка на девятку… Туз сюда…
1168	десятка	3.2	1	122-130	Червонная дама легла между семеркой и восьмеркой бубен – это означало измену; потом пошли пики и пики: восьмерка – слезы, десятка – разлука
1169	десятка	4	3	9-17	Получить десятку
1170	десятка	4	3	26-34	За убийство обоим дали по десятке
1171	десятка	4	3	60-68	Приговор был такой: Сидорову и главному инженеру Романюку – десятка, остальным – кому восемь, кому пять
1172	десятка	4	3	137-145	И так суд дал бы ему по материалам лет пять или шесть и отправил бы в местную колонию на бахчи, а по меморандуму ему всыпят в Москве всю десятку
1173	десятка	4	2	40-48	Врач в случае летального исхода получал десятку – вдвое больше, чем любитель
1174	десятка	5.1	1	7-15	Бегать десятку
1175	десятка	5.1	3	29-38	Столовую №10 у нас называли «десяткой»
1176	десятка	5.1	1	39-47	У подъезда припаркована чья-то зеленая десятка
1177	десятка	5.1	1	21-29	К остановке подошла «десятка»
1178	десятка	5.1	2	122-132	Самые продаваемые отечественные автомобили, сходящие с конвейеров в Тольятти и Нижнем Новгороде, мы называем одинаково – «десятками». Да и цены на ВАЗ-2110 и ГАЗ-3110 сегодня довольно близки
1179	десятка	5.1	1	37-45	Мимо них на полной скорости проехала десятка с гогочущими молодыми людьми
1180	десятка	5.1	1	57-65	Никак не удавалось пробить слой ламината, и фанера была «десятка» – толстая
1181	десятка	5.2	1	11-19	Целиться в десятку
1182	десятка	5.2	2	10-18	попасть в десятку
1183	десятка	5.2	1	130-138	Заведующий, опершись спиной о стойку и глядя в зеркальце, шлепает в мишень из воздушного ружья пулю за пулей. Вот уже четвертая в десятке
1184	десятка	5.2	3	64-72	Допустим, что мы 100 раз выстрелили по мишени, 40 раз попали в «десятку», 30 раз – в «девятку», 15 – в «восьмерку» и так далее
1185	десяток	1.1	2	5-15	Счет десятками
1186	десяток	1.1	1	0-8	десяток яиц
1187	десяток	1.1	3	11-19	Прошло три десятка лет
1188	десяток	1.1	1	30-38	Наконец солдат закопал в угли десяток картофелин, старательно засыпал их пеплом
1189	десяток	1.1	1	43-51	За огромным роскошным столом собралось два десятка вельмож
1190	десяток	1.1	3	49-57	Мы знали друг друга не первый день – уже полтора десятка лет
1191	десяток	1.1	1	7-15	Пройдя десяток шагов, они наконец остановились
1192	десяток	1.1	4	13-21	Я подписал с десяток собственных книжек
1193	десяток	1.2	3	17-25	Разменять шестой десяток
1194	десяток	1.2	3	18-26	Ему пошел восьмой десяток
1195	десяток	1.2	3	9-17	На пятом десятке уже непростительны такие конвульсии самолюбия
1196	десяток	1.2	3	46-54	Вы что, всерьез рассчитываете, что на седьмом десятке к вам придет Прекрасный принц?
1197	десяток	1.2	3	83-91	Много лет почти безвыходно просидеть дома – и пуститься в такую дорогу! На восьмом десятке
1198	десяток	1.2	2		Между цифрой единиц и цифрой десятков двузначного числа вставили ноль, и оказалось, что полученное число в девять раз больше исходного
1199	десяток	1.2	2	141-149,176-184	А в грамоте № 342, найденной в 1958 году в слоях XIV века, воспроизведена вся система существовавших тогда цифр. Сначала идут единицы, затем десятки, сотни, тысячи и, наконец, десятки тысяч
1200	десяток	1.2	2	68-76	Подобно женихам прошли перед юной Россией, сбросившей цепи царизма, десятки, а может быть, и сотни революционных учений, верований, лидеров, партий, пророчеств, программ
1201	десяток	1.2	1	34-42	Людская река растекается здесь на десятки проток
1202	десяток	1.2	3	27-35	О вреде спиртного написаны десятки книг. О пользе его – ни единой брошюры
1203	десяток	1.2	1	22-30	Одним мановением пера десятки тысяч школ были разделены на мужские и женские
1204	десяток	1.2	1	25-33	Зал был набит до отказа, десятки людей толпились в проходах и на прилегающих галереях, сотня телекамер – по периметру партера
1205	десяток	1.2	2	11-19,21-29	Существуют десятки и десятки вариантов [бизнесов]. Идеи – повсюду
1254	деятель	1	3	13-21	Общественный деятель
1255	деятель	1	1	35-44	Президент вручил премии выдающимся деятелям искусства
1256	деятель	1	7	41-49	Разговор в книге ведется о редакторе как деятеле литературы
1257	деятель	1	7	39-48	По-моему, они знали о Югославии и о ее деятелях политики, культуры, кино, театра, живописи больше, чем сами югославы
1258	деятель	1	6	69-78	Они взорвали несколько машин, принадлежавших крупным государственным деятелям, политикам и бизнесменам
1259	деятель	1	3	36-44	– Кто такой Жан Жорес? – Выдающийся деятель французского социалистического движения
1260	деятель	1	3	74-83	В сегодняшнем выпуске «Известия – Азербайджан» мы представляем выдающихся деятелей культуры этой страны
1261	деятель	2	7	18-26	Подходит какой-то деятель и просит закурить
1262	деятель	2	7	4-12	Эти деятели из канцелярии все напутали
1263	деятель	2	7	18-26	Послал тут одного деятеля за водкой, и с концами
1264	деятель	2	7	8-16	Тот еще деятель, этот Кирилл Анатольевич. Тоже фрукт
1265	деятель	2	6	45-53	А может быть, он остановился на обочине, эти деятели подошли и ограбили, а потом убили?
1266	деятель	2	7	14-22	По-моему, эти деятели решили сжечь и те бумаги, на которые выдана доверенность
1267	деятель	2	7	30-38	Ты хоть бы о ребятах подумал, деятель!
1300	диалог	1	4	10-18	Участники диалога
1301	диалог	1	4	11-18	вступить в диалог
1302	диалог	1	3	58-67	К учебнику прилагается диск, на которой записаны двадцать диалогов
1303	диалог	1	3	19-26	Я представлял себе диалог, который произойдет между нами; я слышал смех Клэр, я видел ее во сне
1304	диалог	1	3	20-27	Вся соль в том, что диалог будет вестись на бродвейском жаргоне
1305	диалог	1	2	35-43	В голосе толстяка впервые с начала диалога появились хоть какие-то живые эмоции
1306	диалог	1	3	147-155	Он [Достоевский] первый понял людей нового времени, понял, что в одну голову нельзя вместить истину, что истина раскрывается только в незавершимом диалоге, что человек и человечество внутренне бесконечны
1307	диалог	2	4	13-20	Политический диалог
1308	диалог	2	4	0-7	диалог общества и государства
1309	диалог	2	4	22-29	наладить двусторонний диалог между предпринимателями и муниципальными властями
1310	диалог	2	4	34-41	Что такое демократия? Может быть, диалог человека с государством?
1311	диалог	2	4	33-40	Успешно развивается политический диалог России с африканскими государствами в виде контактов на различных уровнях и интенсивных консультаций между министерствами иностранных дел, в ходе которых выявляется близость наших подходов к основным международным проблемам
1312	диалог	2	4	40-47	Мы намереваемся наладить конструктивный диалог с властными структурами, чтобы сообща исправлять недостатки и прорехи, допускаемые в медицинской сфере
1313	диалог	2	4	149-156	Я как мэр убежден: в те моменты, когда дипломатия на уровне стран дает сбой, важно поддерживать дипломатию между городами – это поможет восстановить диалог и преодолеть трудности
1314	диаметр	1	4	0-8	Диаметр – это хорда, проходящая через центр окружности
1315	диаметр	1	2	26-35	Постройте перпендикуляр к диаметру
1316	диаметр	1	3	31-39	Проведем через центр O эллипса диаметр AB
1317	диаметр	1	3	40-49	Третий угол С' лежит при конечной точке диаметра сферы, идущего от С через центр сферы
1318	диаметр	1	4	111-120,149-158	Розет выложил монеты в ряд […], затем он отметил концы образованного таким образом отрезка прямой: левый конец диаметра первой монеты и правый конец диаметра последней
1319	диаметр	2.1	4	0-8	Диаметр равен двум радиусам
1320	диаметр	2.1	1	0-8	Диаметр обозначается символом ⌀
1321	диаметр	2.1	4	59-69	На больших блюдах из тонкой лозы принесены были два коржа, диаметром каждый не меньше полуметра
1322	диаметр	2.1	3	76-85	Как давят оливки, я могу представить себе только по громадному, метра три в диаметре, каменному кругу посреди помещения
1323	диаметр	2.1	4	38-47	За последний год бельмо уменьшилось в диаметре
1324	диаметр	2.1	4	81-90	Личинка замка была вырублена аккуратно, и размер отверстия в двери был больше ее диаметра всего на миллиметр
1325	диаметр	2.1	4	11-19	У человека диаметр зрачка не превышает восьми миллиметров
1326	диаметр	2.2	2	0-8	Диаметр трубы <бревна
1327	диаметр	2.2	2	9-17	наружный диаметр патрубка
1328	диаметр	2.2	4	31-40	Понадобится леска минимального диаметра
1329	диаметр	2.2	3	57-66	Стволы не были толстыми – всего шесть-семь сантиметров в диаметре, – с очень плотной и тяжелой древесиной
1330	диаметр	2.2	2	65-74	В качестве шаблона берем отрезок водопроводной трубы подходящего диаметра с аккуратно обрезанной торцевой частью
1331	диаметр	2.2	4	94-104	Ученые из Цюрихского политеха справились с этой задачей так: они использовали медные проводки диаметром 40 микрометров, изолировав их слоем полимера
1408	диплом	1	3	14-24	Юрист с двумя дипломами
1409	диплом	1	3	0-7	диплом престижного медицинского университета
1410	диплом	1	3	29-36	По окончании курсов выдается диплом государственного образца
1411	диплом	1	3	19-26	У него с собою был диплом об окончании медицинского факультета Венского университета, и он рассчитывал остаться работать в больнице
1412	диплом	1	4	34-41	Парламентер, имеющий стэнфордский диплом по психиатрии, начал переговоры с грабителем
1413	диплом	1	1	98-106	В газетах стали печататься фельетоны, разоблачавшие карьеристов, жуликов, мошеннически получивших дипломы и ученые степени
1414	диплом	1	3	63-71	Более 70% населения живет в городах, а около 11% жителей имеют дипломы о высшем образовании
1415	диплом	1	4	6-13	Имеет диплом врача, а по вечерам на собственной машине шабашит
1416	диплом	2.1	4	52-59	Сын весь день работает и лишь по вечерам садится за диплом
1417	диплом	2.1	2	35-43	В диссертации я развил тему своего диплома
1418	диплом	2.1	4	27-35	Маруся готовилась к защите диплома – «Эстетика бального танца»
1419	диплом	2.1	4	27-34	Он [Поль] пишет в Сорбонне диплом по Карабчиевскому
1420	диплом	2.1	3	18-25	Он [отец] написал диплом о топорах: классифицировал их, проследил изменение формы в веках
1421	диплом	2.1	4	139-148	А она после этого напросилась в экспедицию на Север – записывать народные говоры – и основательно там задержалась под предлогом работы над дипломом
1422	диплом	2.1	4	9-16	Защищает диплом, как правило, уже работающий студент
1423	диплом	2.2	4	19-26	У меня через месяц диплом
1424	диплом	2.2	4	29-38	Кафедра пуста, все в зале на дипломах
1425	диплом	2.2	4	58-66	Не месяц, а каждый год по два месяца, до пятого курса, до диплома, будем ездить на картошку!
1426	диплом	2.2	4	115-123	Позже на этих же гастролях появилось трое преподавателей из ГИТИСа, вроде как экзаменационная комиссия, которая на дипломе обо всем увиденном доложила
1427	диплом	3	1	0-7	Диплом международного конкурса им. Рахманинова
1428	диплом	3	1	0-7	диплом «За волю к победе в лыжной эстафете»
1429	диплом	3	1	30-38	Победителей соревнования ждут дипломы и призы
1430	диплом	3	4	37-44	Девочка достала из комода и показала диплом, полученный на юношеских соревнованиях по гимнастике
1431	диплом	3	1	113-121	Спектакль по этому тексту имел большой успех, его возили на фестивали в Москву и даже за рубеж, получали призы и дипломы
