	context_id	word	gold_sense_id	predict_sense_id	positions	context
561	1324	диаметр	2.1	2.1	81-90	Личинка замка была вырублена аккуратно, и размер отверстия в двери был больше ее диаметра всего на миллиметр
562	1325	диаметр	2.1	2.1	11-19	У человека диаметр зрачка не превышает восьми миллиметров
563	1326	диаметр	2.2	2.2	0-8	Диаметр трубы <бревна
564	1327	диаметр	2.2	2.2	9-17	наружный диаметр патрубка
565	1328	диаметр	2.2	2.2	31-40	Понадобится леска минимального диаметра
566	1329	диаметр	2.2	2.2	57-66	Стволы не были толстыми – всего шесть-семь сантиметров в диаметре, – с очень плотной и тяжелой древесиной
567	1330	диаметр	2.2	2.2	65-74	В качестве шаблона берем отрезок водопроводной трубы подходящего диаметра с аккуратно обрезанной торцевой частью
568	1331	диаметр	2.2	2.2	94-104	Ученые из Цюрихского политеха справились с этой задачей так: они использовали медные проводки диаметром 40 микрометров, изолировав их слоем полимера
569	1408	диплом	1	1	14-24	Юрист с двумя дипломами
570	1409	диплом	1	1	0-7	диплом престижного медицинского университета
571	1410	диплом	1	1	29-36	По окончании курсов выдается диплом государственного образца
572	1411	диплом	1	1	19-26	У него с собою был диплом об окончании медицинского факультета Венского университета, и он рассчитывал остаться работать в больнице
573	1412	диплом	1	1	34-41	Парламентер, имеющий стэнфордский диплом по психиатрии, начал переговоры с грабителем
574	1413	диплом	1	1	98-106	В газетах стали печататься фельетоны, разоблачавшие карьеристов, жуликов, мошеннически получивших дипломы и ученые степени
575	1414	диплом	1	1	63-71	Более 70% населения живет в городах, а около 11% жителей имеют дипломы о высшем образовании
576	1415	диплом	1	1	6-13	Имеет диплом врача, а по вечерам на собственной машине шабашит
577	1416	диплом	2.1	2.1	52-59	Сын весь день работает и лишь по вечерам садится за диплом
578	1417	диплом	2.1	2.1	35-43	В диссертации я развил тему своего диплома
579	1418	диплом	2.1	2.1	27-35	Маруся готовилась к защите диплома – «Эстетика бального танца»
580	1419	диплом	2.1	2.1	27-34	Он [Поль] пишет в Сорбонне диплом по Карабчиевскому
581	1420	диплом	2.1	2.1	18-25	Он [отец] написал диплом о топорах: классифицировал их, проследил изменение формы в веках
582	1421	диплом	2.1	2.1	139-148	А она после этого напросилась в экспедицию на Север – записывать народные говоры – и основательно там задержалась под предлогом работы над дипломом
583	1422	диплом	2.1	2.1	9-16	Защищает диплом, как правило, уже работающий студент
584	1423	диплом	2.2	2.2	19-26	У меня через месяц диплом
585	1424	диплом	2.2	2.2	29-38	Кафедра пуста, все в зале на дипломах
586	1425	диплом	2.2	2.2	58-66	Не месяц, а каждый год по два месяца, до пятого курса, до диплома, будем ездить на картошку!
587	1426	диплом	2.2	2.2	115-123	Позже на этих же гастролях появилось трое преподавателей из ГИТИСа, вроде как экзаменационная комиссия, которая на дипломе обо всем увиденном доложила
588	1427	диплом	3	3	0-7	Диплом международного конкурса им. Рахманинова
589	1428	диплом	3	3	0-7	диплом «За волю к победе в лыжной эстафете»
590	1429	диплом	3	3	30-38	Победителей соревнования ждут дипломы и призы
591	1430	диплом	3	3	37-44	Девочка достала из комода и показала диплом, полученный на юношеских соревнованиях по гимнастике
592	1431	диплом	3	3	113-121	Спектакль по этому тексту имел большой успех, его возили на фестивали в Москву и даже за рубеж, получали призы и дипломы
593	1432	диплом	3	3	45-55	Стены кабинета увешаны какими-то грамотами и дипломами в рамочках, по углам расставлены кадки с пластмассовыми фикусами
594	1452	директор	1	1	28-38	Прямо с урока его вызвали к директору
595	1453	директор	1	1	21-31	На митинге выступали директора академических институтов
596	1454	директор	1	1	44-55,81-91	Он стал административным работником. Он был директором чего-то. Или заместителем директора по какой-то части
597	1455	директор	1	1	19-30	Профессор Фогт был директором Берлинского института мозга
598	1456	директор	1	1	26-35	Председательствовал новый директор, Криволапов, докладывал новый главный редактор, Мишкевич
599	1457	директор	1	1	26-36	Няня Кира ко всем, даже к директору института обращалась на «ты»
600	1458	директор	1	1	0-10	Директора столовых не хотят брать со склада такие бочки
601	1459	директор	2	2	0-9	Директор по управлению
602	1460	директор	2	2	35-44,105-114	Переговоры с голландцами проводили директор по импорту, уже знакомая нам Диана Анатольевна, коммерческий директор и кто-то из отдела маркетинга
603	1461	директор	2	2	36-46	Офис-менеджер, подсидевшая младшего директора по продажам, вызовет восторг глянцевых журналов
604	1462	директор	2	2	94-103	«Ростелеком» предоставляет своим абонентам роуминг в 180 странах мира, – говорит коммерческий директор Пермского филиала ОАО «Ростелеком» Алексей Сидоренко
605	1463	диск	1.1	1.1	14-20	Металлические диски
606	1464	диск	1.1	1.1	17-22	небольшой тонкий диск
607	1465	диск	1.1	1.1	71-76	Перед Шатровым оказались два небольших металлических обломка и круглый диск около двенадцати сантиметров в диаметре
608	1466	диск	1.1	1.1	37-43	Над нами в небе летали пластмассовые диски – игра «фризби»
609	1467	диск	1.1	1.1	67-72	Прибор получил название астролябии. Он представлял собой бронзовый диск диаметром около 15 см с нанесенными по окружности градусными делениями и небольшой ручкой-кольцом для подвешивания на палец
610	1468	диск	1.1	1.1	117-122	Кимберовская медаль была крупнейшей наградой генетиков […], и Зубр с удовольствием показывал всем ее большой золотой диск и бронзовую копию
611	1469	диск	1.1	1.1	50-55	На груди – тонкая серебряная цепь, к ней подвешен диск с неясным изображением
612	1470	диск	1.1	1.1		–
613	1471	диск	1.1	1.1	89-95	Предыдущие монеты диаметром 27 мм были изготовлены из двух частей: металлического белого диска и желтого внешнего кольца
614	1472	диск	1.2	1.2	28-34	Режимы выбираются вращением диска на верхней панели
615	1473	диск	1.2	1.2	35-41	Тормозные колодки плотно прижаты к диску
616	1474	диск	1.2	1.2	73-80	Почти сразу же взревел телефон – прямой Колькин аппарат, очень старый, с диском
617	1475	диск	1.2	1.2	29-34	Она благоговейно опустила на диск проигрывателя мерцающую пластинку
618	1476	диск	1.2	1.2	11-16	Завертелся диск пилы, и тонкие проволочки стали рваться одна за другой
619	1477	диск	1.2	1.2	53-60	Передача крутящего момента происходит с помощью двух дисков: один отвечает за 1, 3, 5-ю передачи, второй – за 2, 4, 6-ю
620	1478	диск	1.3	1.3	35-42	В комплекте летняя резина на литых дисках и зимняя на штампованных
621	1479	диск	1.3	1.3	9-16	Шины без дисков хранят вертикально
622	1480	диск	1.3	1.3	83-89	Пал Егорыч вытащил из-под сиденья лопату и полез окапывать колесо. Левое увязло до диска, а правое висело в воде и прокручивалось
623	1481	диск	1.3	1.3	25-31	Внешний диаметр и ширина диска выражаются в дюймах и определяют размерность шины, которую на него можно надеть
624	1482	диск	2.1	2.1	25-31	Новый плеер читает любые диски
625	1483	диск	2.1	2.1	52-58	Дополнительные материалы к журналу – на приложенном диске
626	1484	диск	2.1	2.1	45-50	Дома, в Иерусалиме, он часто ставил в машине диск с песнями Пантохи, они не надоедали
627	1485	диск	2.1	2.1	46-51	Звукооператор клуба потерял на репетиции мини-диск с фонограммой
628	1486	диск	2.1	2.1	28-33	Купил жене фильм. Да что-то диск не проигрывается. Посмотришь?
629	1487	диск	2.1	2.1	93-99	Лет сто назад кто мог бы представить, что целый стеллаж с фолиантами можно уместить на одном диске!
630	1488	диск	2.1	2.1	0-6	Диски с персональными данными можно найти на рынках в свободной продаже
631	1489	диск	2.1	2.1	33-40	Из-за развития интернета продажа дисков потерпела настоящий крах
632	1490	диск	2.2	2.2	12-17	Вышел новый диск «Виртуозов Москвы»
633	1491	диск	2.2	2.2	0-5	Диск включает лучшие песни группы
634	1492	диск	2.2	2.2	34-40	Ленька давно в Тулузе, записывает диски, руководит хором
635	1493	диск	2.2	2.2	11-18	Работа над диском шла три года, и результат действительно неплохой
636	1494	диск	2.2	2.2	43-49	В 2008 году был выпущен ограниченный тираж диска на виниле
637	1495	диск	3	3	0-5	Диск компьютера
638	1496	диск	3	3	30-36	порт для подключения внешнего диска
639	1497	диск	3	3	37-43	Нужные материалы хранятся на жестком диске, я их не дублирую, ленюсь
640	1498	диск	3	3	90-96	Всю неделю его терзал только один-единственный вопрос: не списал ли кто-либо информацию с диска компьютера?
641	1499	диск	3	3	43-49	Но если ваши фотографии хранятся только на диске компьютера, велика возможность через какое-то время их утерять
642	1500	диск	3	3	85-91	Объем передаваемой информации неограничен, вернее, ограничен только объемом жесткого диска
643	1501	диск	3	3	58-65	В отделе физики вооружений […] недосчитались пары съемных дисков с секретными данными
644	1502	диск	4	4	33-39	Прохождение Венеры по солнечному диску
645	1503	диск	4	4	28-34	Тень Земли покрыла четверть диска Солнца
646	1504	диск	4	4	77-82	Над подернутой утренней дымкой стеной соседнего леса поднимался ярко-красный диск летнего солнца
647	1505	диск	4	4	74-79	Иногда я ложился на спину и, когда волна перекатывалась через меня, видел диск солнца, качающийся и мягкий
648	1506	диск	4	4	96-101	На черном небе зажглись тысячи маленьких блестящих звездочек, а над самой избушкой висел желтый диск луны
649	1507	диск	4	4	42-47	Все было объято красноватыми сумерками, а диск Плутона был покрыт многочисленными темными пятнами
650	1508	диск	5	5	7-12	Метать диск
651	1509	диск	5	5	17-23	В Древней Греции диски изготавливали из камня и бронзы
652	1510	диск	5	5	142-147	Он напоминал знаменитую статую дискобола, разумеется, если бы скульптору пришло в голову распрямить юношу и поднять ему руки, вложив в них не диск, а мяч
653	1511	диск	5	5	22-27	Я же спортсменом был: диск, копье метал
654	1512	диск	5	5	87-93	Училась Паша в ПТУ хорошо, сделалась выдающейся на всю область спортсменкой, в метании диска побила все местные рекорды
655	1513	диск	5	5	43-49	Обыкновенно сначала в ход пускались легкие диски, а потом, после короткого перерыва, начиналось бросание тяжелых гирь
656	1514	диск	6	6	33-41	Дисковые магазины часто называют дисками
657	1515	диск	6	6	10-16	Патроны в диске автомата кончились
658	1516	диск	6	6	10-16	Патроны в диске кончились. Солдат все давил и давил на спуск, не переставая кричать и подпрыгивать
659	1517	диск	6	6	43-48	Попросил автомат вернуть – вернули, только диск дали пустой: «Вдруг ты еще по нам пальнешь»
660	1518	диск	6	6	106-111	Получалось странно: кто-то вместе с Маревой коротал время, потом вышел, взял автомат и от порога разрядил диск ей в лицо
661	1519	диск	6	6	71-79	Петька, рядом с которым – буквально рукой подать – тускло поблескивали дисками настоящие «ППШ», уйти уже так просто не мог
662	1520	диск	6	6	49-57	У Юры, стало быть, под полатями ручной пулемет с дисками хранился
663	1521	диск	7	7	21-28	Грыжа межпозвоночных дисков
664	1522	диск	7	7	16-23	обмен веществ в дисках
665	1523	диск	7	7	30-35	Но учтите, у вас деформирован диск. Придется лечиться
666	1524	диск	7	7	16-22	У жены смещение диска в позвоночнике, корсет носит
667	1525	диск	7	7	69-75	Более качественное обследование, при котором мы видим все позвонки и диски, – магнитно-резонансная томография
668	1586	дичь	1	1	14-19	Здесь водится дичь
669	1587	дичь	1	1	37-42	В России дроздов обычно не относят к дичи
670	1588	дичь	1	1	37-42	Никто не хотел ощипывать и потрошить дичь
671	1589	дичь	1	1	51-56	Мы целый день проплутали по лесу и никакой крупной дичи не встретили: ни кабана, ни косули, ни медведя
672	1590	дичь	1	1	69-74	Заготовка [хвои] шла вручную, зеленые сухие иглы щипали, как перья у дичи, руками
673	1591	дичь	1	1	87-92	Серые куропатки у нас прямо за двором на жнивье, и потому, что это так близко, я их за дичь не считаю
674	1592	дичь	2	2	16-21	Рецепты блюд из дичи
675	1593	дичь	2	2	8-13	нож для дичи
676	1594	дичь	2	2	23-28	На ужин подали жареную дичь
677	1595	дичь	2	2	73-78	Заказывай все, что хочешь, – предложил Леопольд, – может быть, стейк или дичь?
678	1596	дичь	2	2	83-88	Не пожертвуете ли бедному морскому волку хотя бы небольшой кусочек вашей ароматной дичи?
679	1597	дичь	2	2	18-23	При обилии другой дичи на стол голубятина попадала нечасто
680	1598	дичь	3	3	31-36	Все, что он сказал,– полнейшая дичь!
681	1599	дичь	3	3	7-12	Что за дичь ты несешь?
682	1600	дичь	3	3	81-86	Напиши мне обо всем, не бойся откровенности и перестань, пожалуйста, нести такую дичь про Лилиан
683	1601	дичь	3	3	11-16	Идиотство! Дичь! – будто не слыша Бориса, философствовал Ланцов
684	1602	дичь	3	3	62-67	Шопенгауэр и София Гордо, Хафиз и Миклухо-Маклай несли унылую дичь
685	1603	дичь	3	3	75-80	Как вы считаете, может нормальный человек додуматься сочинить такую чушь и дичь?
686	1604	длина	1.1	1.1	0-6	Длина и ширина ящика
687	1605	длина	1.1	1.1	0-6	длина волос
688	1606	длина	1.1	1.1	0-6	длина дирижабля
689	1607	длина	1.1	1.1	5-12	река длиной с Волгу
690	1608	длина	1.1	1.1	7-14	брусок длиной 70 сантиметров
691	1609	длина	1.1	1.1	88-94	Товарищ из райжилотдела, пока депутат беседовала с хозяевами, три раза измерял рулеткой длину стен
692	1610	длина	1.1	1.1	29-35	Сейнер наш имеет 16 метров в длину, 4 в ширину
693	1611	длина	1.1	1.1	8-15	Окуньки длиной в ладонь хватают чуть не за голый крючок
694	1612	длина	1.1	1.1	64-70	Потом показали прелестные шкурки норки разной расцветки, разной длины
695	1613	длина	1.1	1.1	38-44	Ноготь мизинца был сверхъестественной длины – тоже блатарский
696	1614	длина	1.1	1.1	8-14	По всей длине этого стола тянулась посуда – пепельницы, сухарницы, полоскательницы, вазы, большие овальные блюда
697	1615	длина	1.2	1.2	0-6	Длина повести
698	1616	длина	1.2	1.2	0-6	длина фильма
699	1617	длина	1.2	1.2	16-23	написать жалобу длиной в 15 страниц
700	1618	длина	1.2	1.2	38-44	Все эти былины имеют почти одинаковую длину
701	1619	длина	1.2	1.2	45-52	В Америке объявили конкурс на лучший анекдот длиной в сто слов
702	1620	длина	2	2	0-6	Длина урока
703	1621	длина	2	2	0-6	Длина года на этой планете равна 700 земных суток
704	1622	длина	2	2	30-36,49-55	Для растения важна не столько длина дня, сколько длина ночи
705	1623	длина	2	2	76-82	А жизнь – пауза между двумя вечностями, и это сугубо мое личное дело, какой длины будет эта пауза
706	1624	длина	2	2	34-41	Опять у него выдался трудный день длиною в год
707	1721	доброволец	1	1	8-20	Русские добровольцы в Сербии
708	1722	доброволец	1	1	18-31	В 18 лет дед ушел добровольцем на фронт
709	1723	доброволец	1	1	13-26	Ты записался добровольцем?
710	1724	доброволец	1	1	22-35	Мой воспитанник пошел добровольцем к генералу Корнилову
711	1725	доброволец	1	1	51-64	В помощь Дону я развернул уже самый крепкий корпус добровольцев
712	1726	доброволец	1	1	36-49	Виктор Сергеевич, а почему вы пошли добровольцем?
713	1727	доброволец	1	1	49-62	Формировались особые студенческие батальоны – из добровольцев, конечно
714	1728	доброволец	2	2	16-29	Нужны пятьдесят добровольцев для социологического исследования
715	1729	доброволец	2	2	26-38	Здесь работают в основном добровольцы
716	1730	доброволец	2	2	29-43	В наблюдениях же над людьми (добровольцами) воздействие радиошума на эффективность умственного труда превышало негативное действие уличного шума в 8–10 раз
717	1731	доброволец	2	2	5-17	Есть добровольцы на работу в город? Физически крепкие?
718	1732	доброволец	2	2	0-12	Добровольцы дежурят на улицах микрорайона, контролируют поведение подростков
719	1756	добыча	1.1	1.1	0-7	Добыча алмазов
720	1757	добыча	1.1	1.1	0-7	добыча соли из озера
721	1758	добыча	1.1	1.1	17-24	На Ямале ведется добыча газа и нефти
722	1759	добыча	1.1	1.1	54-61	На доработку был отправлен проект повышения налога на добычу полезных ископаемых
723	1760	добыча	1.1	1.1	44-51	Пленные использовались, главным образом, на добыче угля, руды, торфа и на лесоразработках
724	1761	добыча	1.1	1.1	9-16	Там идет добыча и переработка расплавленного вещества глубоких недр
725	1762	добыча	1.1	1.1	0-7	Добыча асбеста возможна открытым или шахтным способами
726	1763	добыча	1.2	1.2	0-7	Добыча песца
727	1764	добыча	1.2	1.2	11-18	незаконная добыча лис
728	1765	добыча	1.2	1.2	34-41	Наибольший годовой доход приносит добыча косули
729	1766	добыча	1.2	1.2	29-36	Заплатив госпошлину за право добычи пернатых в Рязанской области, мы прямо на охотбазе получили путевки
730	1767	добыча	1.2	1.2	31-38	С 1957 г. и по настоящее время добыча выхухоли запрещена
731	1768	добыча	1.3	1.3	0-7	Добыча полезных сведений
732	1769	добыча	1.3	1.3	105-112	Разведка наблюдением […] была, есть и будет одним из самых надежных и наиболее распространенных способов добычи информации о противнике
733	1770	добыча	1.3	1.3	99-106	Уверен, что в течение ближайших двух-трех недель мы столкнемся с абсолютным беспределом, когда для добычи доказательств будут использоваться любые средства
734	1771	добыча	2.1	2.1	7-14	Объемы добычи
735	1772	добыча	2.1	2.1	0-7	Добыча нефти на этом месторождении растет из года в год
736	1773	добыча	2.1	2.1	24-31	Неуправляемое повышение добычи полезного ископаемого […] приводит к резкому ухудшению состояния окружающей среды
737	1774	добыча	2.1	2.1	22-29	Дополнительные объемы добычи некуда продать
738	1775	добыча	2.1	2.1	77-84	По информации Роскомрыболовства, Россия занимает 6-7 место в мире по объемам добычи рыбы и морепродуктов
739	1776	добыча	2.2	2.2	8-15	Военная добыча
740	1777	добыча	2.2	2.2	12-19	вожделенная добыча
741	1778	добыча	2.2	2.2	6-14	стать добычей мошенников
742	1779	добыча	2.2	2.2	25-33	Воры вернулись с богатой добычей
743	1780	добыча	2.2	2.2	80-87	Донская армия неизменно одерживала верх, брала тысячи пленных и богатую военную добычу
744	1781	добыча	2.2	2.2	114-121	Летом армия дралась и разбойничала в прусских провинциях, затем […]в продолжение нескольких зимних месяцев делила добычу
745	1782	добыча	2.2	2.2	86-94	Наличные, во-первых, легко потерять, во-вторых, в руках ребенка они становятся легкой добычей мошенников и воров
746	1783	добыча	3	3	13-20	Подстерегать добычу
747	1784	добыча	3	3	10-17	охотничья добыча
748	1785	добыча	3	3	12-19	Волк почуял добычу
749	1786	добыча	3	3	15-23	Тигр крался за добычей
750	1787	добыча	3	3	32-40	Они вернулись с охоты с богатой добычей
751	1788	добыча	3	3	30-38	Морской конек не бросается за добычей, а ждет, пока она сама не подплывет к нему
752	1789	добыча	3	3	9-17	Следя за добычей, богомолы могут, как совы, поворачивать голову почти на 180 градусов
753	1790	добыча	3	3	41-49	Медленно возвращались мы домой с богатой добычей – за какие-нибудь три часа настреляли девятнадцать рябчиков
754	1860	доказательство	1.1	1.1	12-27	Безупречное доказательство
755	1861	доказательство	1.1	1.1	8-23	процесс доказательства
756	1862	доказательство	1.1	1.1	9-24	проверка доказательства
757	1863	доказательство	1.1	1.1	7-22	начать доказательство
758	1864	доказательство	1.1	1.1	50-66,111-126	Из требований, предъявляемых им [Витгенштейном] к доказательствам, мы выделим два тесно связанных между собою: доказательство должно быть обозримо и воспроизводимо
759	1865	доказательство	1.1	1.1	54-69	Иногда сам не понимал, откуда у него в голове взялось доказательство теоремы
760	1866	доказательство	1.1	1.1	202-217	В гуманитарных науках, так же, как, например, в естествознании, долгим опытом выработаны критерии, позволяющие оценивать степень обоснованности того или иного утверждения даже при условии невозможности доказательства в абсолютном смысле
761	1867	доказательство	1.1	1.1	84-100	Гольдберг утверждал, что построение модели процесса во многих случаях тоже является доказательством
762	1868	доказательство	1.1	1.1	104-120	Наиболее вероятная теория сейчас – это моногенез. То есть то, что язык произошел из одного источника. О доказательствах говорить трудно, но есть много свидетельств
763	1869	доказательство	1.2	1.2	15-30,43-58	Неопровержимое доказательство, представить доказательства
764	1870	доказательство	1.2	1.2	5-20	дать доказательство (искренности)
765	1871	доказательство	1.2	1.2	37-51	А она слушала, верила и не требовала доказательств
766	1872	доказательство	1.2	1.2	21-36	Если удалось разбить доказательства противника, правильный вывод отсюда один: «тезис противником не доказан»
767	1873	доказательство	1.2	1.2	48-64	Но его исчезновение еще не может служить полным доказательством его вины: ведь он мог просто испугаться
768	1874	доказательство	1.2	1.2	121-135	Кудрявая, веселая, совершенно не озабоченная тем, как относятся к ней окружающие, – вероятно потому, что имела множество доказательств любви к себе со всех сторон, – Таня была вне конкуренции
769	1875	доказательство	2	2	11-26	Бесспорное доказательство
770	1876	доказательство	2	2	7-22	искать доказательства
771	1877	доказательство	2	2	10-25	Требуются доказательства
772	1878	доказательство	2	2	18-33	Ни одного прямого доказательства
773	1879	доказательство	2	2	40-55	В это трудно поверить, требуются веские доказательства, опрос свидетелей, показания очевидцев
774	1880	доказательство	2	2	79-94	В Древней Греции и в Древнем Риме пострадавший от преступления […] сам собирал доказательства и поддерживал обвинение перед судом
775	1881	доказательство	2	2	53-68	Иначе в суде подобное опознание не будет принято как доказательство, что случается нередко из-за неграмотного следствия
776	1882	доказательство	2	2	41-56	В те времена, чтобы арестовать человека, доказательства требовались
777	1883	доказательство	2	2	13-28	Вещественные доказательства – два старинных пистолета – лежали передо мной на столе
778	1914	доктор	1	1	17-26	Посоветоваться с доктором
779	1915	доктор	1	1	17-26	показать ребенка докторам
780	1916	доктор	1	1	19-27	Давно вы не были у доктора?
781	1917	доктор	1	1	55-63	Мишель потребовал, чтобы Володя все рассказал ему, как доктору
782	1918	доктор	1	1	14-21,26-33	– Опасно это, доктор? […] Доктор уставился в паркет, как будто в блестящей желтизне был заключен диагноз, крякнул и, покрутив бородку, ответил: – Кость цела
783	1919	доктор	1	1	17-24	Старенький сухой доктор с печальным еврейским профилем долго отряхивал снег с калош
784	1920	доктор	1	1	13-20	Ему нравился доктор: он был до смешного молодой и застенчивый
785	1921	доктор	1	1	9-17,18-27	Играли в доктора. Доктором была Маша, я был больной. С упоением лечила меня, […] делала уколы, капала в нос – понарошку, но из настоящей пипетки
786	1922	доктор	1	1	103-111,138-145	И вывихнуто плечико / У бедного кузнечика; / Не прыгает, не скачет он, / А горько-горько плачет он / И доктора зовет: / «О, где же добрый доктор? / Когда же он придет?»
787	1923	доктор	2	2	17-25	Получить степень доктора наук
788	1924	доктор	2	2	21-28	недавно защитившийся доктор
789	1925	доктор	2	2	14-21	Лекции читает доктор химических наук
790	1926	доктор	2	2	37-45	Ученые степени кандидата, магистра и доктора наук в России были впервые учреждены в 1803 году
791	1927	доктор	2	2	57-66	Через минуту выяснилось, что Николай Васильевич является доктором исторических наук – то есть человеком интеллигентным
792	1928	доктор	2	2	110-117	Отрадно, что папины усилия не пропали даром, – сейчас та плакавшая когда-то у ограды университета девушка уже доктор наук, профессор и преподает в МГУ
793	1929	доктор	2	2	131-140	А недавно Елена Валентиновна с блеском защитила докторскую диссертацию по физике ядра и элементарных частиц и стала первой дамой – доктором наук по этой специальности в институте
794	1930	доктор	2	2	61-70	Интересна реакция болгар: ученый, избранный до того почетным доктором Пловдивского университета, был лишен своего звания
795	1992	долгота	1	1	21-29	50 градусов западной долготы
796	1993	долгота	1	1	11-19	определить долготу острова
797	1994	долгота	1	1	58-66	Чураков и Гашев по высоте солнца пытаются определить нашу долготу, берут замеры через каждые пятнадцать минут
798	1995	долгота	1	1	0-8,80-88	Долгота была указана вами неверно; широта почти совпала с вашими данными, но по долготе остров оказался западнее на полтора градуса
799	1996	долгота	1	1	74-82	Карта Тихого океана у наших летчиков, конечно, есть, но на одной и той же долготе могут находиться несколько островов
800	1997	долгота	1	1	60-68	Профессор В. высказал предположение, что на широте 78°02′ и долготе 64° должна находиться еще неизвестная земля
801	1998	долгота	1	1	35-44	Фоменко пользуется расчетами не по долготам звезд, что дает точные результаты, а лишь по широтам, где точность вычислений очень мала
802	1999	долгота	2	2	0-8	Долгота гласной
803	2000	долгота	2	2	9-17	утратить долготу
804	2001	долгота	2	2	43-51	В ходе эволюции латыни различия гласных по долготе утратились
805	2002	долгота	2	2	42-51	Песни ее [канарейки] отличаются различной долготой звуков, мелодичностью тембра и звонкими, нежными, звенящими трелями
806	2003	долгота	2	2	176-184	Реализация просодических […] фонологических признаков происходит только в последовательности, потому что только в последовательности мы отличаем ударный слог от безударного, а долготу от краткости
807	2004	долгота	2	2	63-71	Безнадежен был только Костя Горелик: он не мог усвоить понятия долготы гласного
808	2027	доля	1.1	1.1	24-29	Разделить на три равные доли
809	2028	доля	1.1	1.1	11-16	Это – твоя доля
810	2029	доля	1.1	1.1	54-59	Издательство выпустило дефицитную книгу Ахматовой. На долю сотрудников пришлось ограниченное количество экземпляров
811	2030	доля	1.1	1.1	49-54	Прощаясь, Фред сказал: – В четверг получишь свою долю
812	2031	доля	1.1	1.1	53-58	Попросту говоря, обобрал своих приятелей – стащил их долю
813	2032	доля	1.1	1.1	52-57	[Жена] потребовала квартиру разменять или продать и долю ей выделить, на покупку жилплощади
814	2033	доля	1.1	1.1	7-12	На мою долю достались рубашка и брюки, снятые, без сомнения, с хилого четырнадцатилетнего пацана
815	2034	доля	1.1	1.1	65-70	Главная работа по мытью и уборке достанется на его, андреевскую, долю – профессор […] слишком слаб
816	2035	доля	1.2	1.2	12-17	Внести свою долю
817	2036	доля	1.2	1.2	14-19	Я принес свою долю
818	2037	доля	1.2	1.2	115-120	Сколько же стоит этот лебедь-птица? – Не важно, – сдержанно и великодушно ответила Ирина. Это было ее вложение. Ее доля
819	2038	доля	1.2	1.2	107-112	Политических в армию не берут. Вот дадут наши шахты больше угля, и за это бойцы спасибо скажут, там и твоя доля будет
820	2039	доля	2.1	2.1	50-55	До недавнего времени женщины составляли ничтожную долю среди членов правительства
821	2040	доля	2.1	2.1	30-35	Он не успел сказать и десятой доли того, что собирался
822	2041	доля	2.1	2.1	59-64	Эти факты составляют, как вы понимаете, сотую или тысячную долю того, что происходило в гетто
823	2042	доля	2.1	2.1	40-45	Маленькие пакетики составляли ничтожную долю драгметалла, поступавшего в управление лагеря, но Розе уже дважды передавал жене около килограмма золота
824	2043	доля	2.1	2.1	71-76	Он потому и не скопил сколько-нибудь значительных средств, что львиная доля всех его заработков уходила на содержание матери
825	2044	доля	2.1	2.1	103-108	Ведь частота мутаций даже всех вместе взятых генов – очень мала, а тут надо было измерить ее крохотную долю, приходящуюся на один ген
826	2045	доля	2.1	2.1	13-18	Ей и десятой доли сударской лесоповальной нормы не выполнить
827	2046	доля	2.2	2.2	0-5	Доля секунды
828	2047	доля	2.2	2.2	24-29	с точностью до тысячной доли грамма
829	2048	доля	2.2	2.2	43-48	фиксировать изменения температуры на сотую долю градуса
830	2049	доля	2.2	2.2	12-17	На какую-то долю секунды это меня смутило
831	2050	доля	2.2	2.2	138-143,162-167	Успех в бою приходит именно от них, они его добывают в пыли, в дыму, в тот миг, когда умеют сообразить, развернуться, рвануть, ударить на долю секунды раньше, на долю сантиметра вернее, […] чем противник
