context_id	word	gold_sense_id	predict_sense_id	positions	context
819	крыло	1		81-87	не беспеременен. Он мчится вперед. Перебрасывает будущее в прошлое. «У него есть крылья улететь от настоящего. «Это значит, что прошлого нет: оно умаляется. «Временная
820	крыло	1		79-87	в куропача минут десять, отбежав уже далеко от шурфа. Наконец, куропач замахал крыльями, отлетел на увал и там завопил совсем возмущенно. Кефир поднял самородок, сунул
821	крыло	1		95-103	корреспонденту «КП», что названные футболисты «Олимпика», «Локо» и «Зенита» должны служить нам крыльями, несущими на Игры-2004. - Я смотрю на Диму и Марата и вижу
822	крыло	1		109-116	"маленьких участников будут работать надувные аттракционы. ""Дети займутся изготовлением бумажных голубков, на крыльях которых напишут послания друзьям и родственникам, а их родители смогут поучаствовать в"
823	крыло	1		96-102	море, покрытое множеством различных судов с их распущенными парусами, подобными белым лебединым крылам, судов, бегущих под одним ветром к одной цели, к одной пристани -- тогда
824	крыло	1		89-96	хрущевскую оттепель. Я впорхнула в этот сверкающий ледяными осколками праздничный мир на крыльях своей невиданной, почти беспрецедентной победы над неподатливым текстом и над еще менее
825	крыло	1		100-106	окончательно сбросила с себя татаро-монгольское иго, и российский герб преобразился. Орел расправил крылья, в его лапах опять появились меч и крест, но уже наши, русские.
826	крыло	1		57-62	уж тут как тут. Одного ведут за ухо, потому что у петуха крыло камнем перешиб; другой сам бежит с расквашенным носом. -- Смерти на вас нет
827	крыло	1		63-68	1974а : 146, рис. 19-23. Длина тела самки 8-9, длина переднего крыла самки 8.2-10.6 мм. Самец (рис. 599). Тело темно-коричневое, усики и церки
828	крыло	1		36-42	Шестнадцать лет времени обрезали их крылья и, наконец, обрезали все, до последнего перышка. Теперь у них остались только
829	крыло	1		89-94	больше финансовых благ, чем все остальные, но обделены душевностью. Черный, как вороново крыло, цвет Плутона, одаряет страстностью и повышает магнетизм, но нередко вызывает приступы беспричинной
830	крыло	2		93-100	представляют опасность для турбин авиационных двигателей и могут вызвать проблемы, оседая на крыльях самолетов. Европейские службы безопасности полетов приняли решение на время закрыть воздушное пространство
831	крыло	2		85-90	. Части покрышек, металлических дисков, а также шасси, по этой версии, пробили левое крыло, в котором находится резервуар с горючим. Оно стало вытекать и моментально воспламенилось
832	крыло	2		93-100	представляют опасность для турбин авиационных двигателей и могут вызвать проблемы, оседая на крыльях самолетов. Европейские службы безопасности полетов приняли решение закрыть воздушное пространство над многими
833	крыло	2		80-86	! Как ты себя чувствуешь? -- Привет! -- Как жив, дружище? Над головой трепетали крылья аэроптеров. Веселые, улыбающиеся лица смотрели на Павла сверху, плавая в воздухе то
834	крыло	2		98-103	необходимой, но недостаточной мерой, чтобы оттянуть кризис, появление местных звуковых течений на крыле, достичь, а затем и превысить скорость звука. Как бы формируясь под мощным
835	крыло	2		8-16,78-83	них под крыльями, поили из толстой гофрированной кишки, а люди расхаживали по крылу, открывали и закрывали какие-то лючки, и уборщица в синем комбинезоне стирала пыль
836	крыло	2		83-91	пилоты и техники называют машины конструкции КБ имени Сухого). Сверкая фюзеляжем и крыльями, «сухарь» на малой высоте проносится над ВПП перед трибуной. - Папа, папа! -
837	крыло	2		83-88	совокупность разных факторов. У того же Як-40 трагически соединились и обледенение крыла, и меньший угол выдвижения закрылков на взлете, и использование старых узлов в
838	крыло	2		97-102	французские конструкторы. Фирма «Бреге» построила и испытала самолет с очень мощной механизацией крыла, взаимодействующей с потоком от четырех винтов ТВД. Пропеллеры обдувают практически всю поверхность
839	крыло	2		73-78	, у них было свое прибежище наверху. В окно видна была треть гигантского крыла с гондолой двигателя и половина корпуса. Отсюда казалось, что самолет стоит на
840	крыло	2		25-30,61-66,71-76,84-89,97-102,110-115	, А над землей - Могучее крыло мое... А над землей - Могучее крыло мое!Крыло мое... Крыло мое... Крыло мое... Крыло мое... А В ЭТО ВРЕМЯ В
841	крыло	2		88-93	такая политика на грани преступления», – заявил Глазьев. «Вместо того, чтобы поднять на крыло отечественные самолеты, которые не уступают по эффективности западным аналогам, например, Ту-334,
842	крыло	2		87-92	жены Романа Абрамовича. И обратно в свой родной аэропорт Самолет закачало, серебристое крыло аккуратно разрезало сахарную вату облаков. Пока мы в зоне турбулентности, меня попросили
843	крыло	2		34-39,70-75,81-86,94-99,107-112,120-125	Мое жилье, А над землей - Могучее крыло мое... А над землей - Могучее крыло мое! Крыло мое... Крыло мое... Крыло мое... Крыло мое... А В ЭТО
844	крыло	2		89-95	посадку в аэропорту «Кеннеди». Панков смотрел в иллюминатор на острова, проносящиеся под крылом, на тянущиеся, кажется, до самого горизонта пространства, занятые рядами аккуратных домиков, на
845	крыло	2		83-88	приземляться, приблизившись к ВПП на как можно меньшей скорости. А у стреловидного крыла не слишком хорошие несущие свойства -- его стихия скорость! Значит, надо поддержать «проваливающуюся»
846	крыло	2		74-80	близкий к расследованию ЧП. - 4 из них произошли зимой из-за налипшего на крылья снега и особенностей работы двигателя в холодную погоду. По предварительной версии следствия,
847	крыло	2		82-88	сверху вниз. Кажется, просто. А построил ли человек летательный аппарат с машущим крылом? И опять я не знал, что ответить. -- А научились ли люди у
848	крыло	2		82-89,114-121	, точка. Она все увеличивалась. Вот уже у нее обозначились две пары распластанных крыльев... Вот уже вспыхнули на крыльях две пятиконечные звездочки... И весь аэроплан, могучий
849	крыло	3		79-87	Покойной ночи, синьоры! И он зашагал по улице, размахивая руками, как мельница крыльями.
850	крыло	4		70-75	вечер съезда члены перебили у нас посуду, сломали диван, три кресла и крыло от коляски. Во всем этом надо ей дать ответ, а какой ответ?
851	крыло	4		102-107	необыкновенного какого-то вождя, особенно если этот матрос пролетит мимо, растянувшись на заплеванном крыле реквизированного грузовика, с выставленным вперед бушпритом карабина. Город, пропитанный резкими колониальными запахами,
852	крыло	4		9-14,40-45,86-92	переднее крыло не зацепило левое заднее крыло впереди стоящего автомобиля. Как только крылья благополучно разминулись, смотрите назад - не впендюриться бы в морду заднего. Вот и
853	крыло	4		76-83	глаз гонщика сразу улавливал разницу в конструкции машин. Она была в изломе крыльев(некоторые из них загнулись чересчур резко). А десять разных цветов, в которые
854	крыло	5		71-78	нароста между свежей ели; ну, еще редуха, для крупной рыбы; норот, без крыльев, плетется из прутьев; обор, обереж, у берега, значит, пужаем болтком. Ну, вот
855	крыло	6		78-83	за их работой в павильоне учебной студии, которая тогда располагалась в левом крыле Студии Горького. Потом Тарковский и Гордон снимали по газетному очерку шестичастевую ленту «
856	крыло	6		73-78	монахов, и на устройство монастыря. Так, в кельях первого этажа в правом крыле нет печей: их отсутствие объясняют мягким климатом здешних мест. При постройке монастыря
857	крыло	6		86-91	"метро ""Улица Подбельского"" еще трамваем ехать. В старом школьном здании только правое крыло- жилое. Коридор завален огромными сетками с морковью и картошкой. А туши двух"
858	крыло	7		91-96	частями заняла Гуляй Поле, Пологи, создавая этим непосредственную угрозу тылу армий левого крыла фронта. Одновременно южная группировка противника силою до трех пд с танками стремилась
859	крыло	7		90-95	по 4 сентября благодаря энергичной разведке оперативная обстановка для французов на левом крыле постепенно все более выяснялась, и, наконец, воздушная разведка 4 сентября окончательно подтвердила
860	крыло	7		14-19,58-63	Нешар. Правое крыло позиции заняла 2-я, центр 3-я и левое крыло 1-я армии. Австрийцы медленно продвигались за отходящими сербами и атаковали 2-
861	крыло	7		30-36,104-109	, Иловайская, удерживая левым крылом район Донецко-Амвросиевка, Матвеев-Курган, Таганрог. Отход правого крыла закончить и закрепиться на указанном рубеже к 30.10.41. Четвертое. 12 А
862	крыло	7		71-77	и двух кд румын. Второе. Справа Юго-Западный фронт с 17.10 своим левым крылом отходит на фронт Купянск, Красный Лиман. Граница с ним: Доброводье, Славянск, Красный
863	крыло	8		103-108	«СР» - их объединяет Путин. Вне парламента возможен самороспуск мелких партий, реанимация либерального крыла... В целом же тенденция идет к двухпартийной системе, в лучших традициях парламентаризма
864	крыло	8		87-92	Кремля. Задача, похоже, заключается в том, чтобы создать внутри «Единой России» правое крыло. Это выгодно отличало бы ее от РПЖ, а главное, «Единая Россия» сильно
865	крыло	8		105-110	есть несколько предпочтений. Я бы хотел видеть президентом кого-нибудь из представителей реформаторского крыла, из СПС. Может быть Немцова, фамилию сложно назвать. Еще я испытываю большую
866	крыло	8		84-89	Twitter. Самой модной партией нужно считать ЛПДР. В этом уверен куратор молодежного крыла организации Вадим Деньгин. «Мы присутствуем практически во всех соцсетях — от «ВКонтакте» до
867	крыло	8		92-98	с контрреволюцией для того, чтобы быть снова преданной своим левым, анархо-коммунистическим крылом, -- демократия в Сибири оказалась расплющенной между большевистским молотом и контрреволюционной наковальней. В
868	крыло	8		85-90	Единой России» ищет новые имена для Итурупа, Кунашира, Шикотана и Хабомаи Молодежное крыло партии власти выступило с инициативой о переименовании островов Курильской гряды. Активисты «Молодой
869	крыло	8		68-73	поддержки, и выбор был сделан в пользу точки зрения Береца и левого крыла ВСРП. По их мнению, возрождение героики борьбы с «контрреволюцией» могло стать тем
870	купюра	1		74-79	кальвадоса, или без коньяка, или крутой водки -- смотря кто придёт, и без купюр-- у нас будут неблагоприятные результаты смывов и нас закроют к ебеням собачьим
871	купюра	1		76-81	сотворив нечто неcусветное. Программа будет идти в записи. Но без цензуры и купюр. «Вася ин да хаус» будет появляться в эфире каждую субботу в 23.30
872	купюра	1		81-89	публикацию «Не украли только горы» (№ 46). Вот он, этот ответ, с незначительными купюрами: «30 июня 2003 года «Новая газета» опубликовала материал А.С. Политковской, где
873	купюра	1		94-99	реакцию и у нас выпустили записки Коленкура — издание, подчеркивалось, научно выверенное, без купюр и сомнительных вставок. ...Хотя, если честно, мне не кажется, что в те
874	купюра	1		69-77	меньше? Телевизионщики делают вид, что он прямой, а он уже кривой, с купюрами, с монтажом. Откуда это мнение, что СМИ наши несчастные расцветают? Они позволяют
875	купюра	1		96-101	». Фильм. МОСКОВИЯ 7.00 «Будни». Музыкально-развлекательная программа. 15.30 Сериал. 18.15 «Без купюр». 18.40 «Экспоновости». 18.55 «Святой». Сериал. КАНАЛ НТВ С 6.00 до 16.00
876	купюра	1		75-80	, что огромный труд С.Смирнова должен вернуться к читателю без подчисток и купюр, в соответствии с суровой правдой. Однако даже во времена гласности, когда стал
877	купюра	1		112-119	Гретри и Люлли собственными незамысловатыми темами, выглядит вполне цельным произведением — благодаря грамотным купюрам и продуманному темпоритму Михаилу Мессереру и дирижеру Павлу Овсянникову удается решить и
878	купюра	1		82-88	актуальности. Равно, как и длительность одной серии 70 минут, насколько я понимаю купюры в цветном варианте были совсем небольшими, но зато серия уложилась в привычный
879	купюра	1		91-96	"того же автора «Остров», новая вещь корейского садомазохиста будет представлена совсем без купюр. ПРИГЛАШАЕМ: В театр ""Квартет И""! Первой моей реакцией на слова Стивена Фрая"
880	купюра	1		82-88	сознании человека, и ритм сломан. Что касается стиха 4, короткого стиха, имеющего купюру после первой стопы, то эта аритмия исчерпывающе объясняется сказанным выше об этом
881	купюра	1		80-85	офицеров - Ермолай Левенштерн. Причем все, что видел, то и описывал, без всяких купюр, как видеокамера. И больше всего меня в этих записках поразило, что Резанов,
882	купюра	2		56-62	, что они совсем ни на что не годятся. А в банке старые купюры еще меняли на новые. Чем удачливый народ со свалки и воспользовался. Артем
883	купюра	2		71-77	им обманывать? -- Найдут зачем. С МММ обманули. -- При чем здесь МММ? --Купюры, помните, обменивали?
884	купюра	2		77-83	на Караульной горе (она знакома всем россиянам по изображению на 10-рублевой купюре) историческая арка станет символом города. Здесь, у исторических ворот, в минувшую пятницу
885	купюра	2		100-106	режим освещения, переключают оптические фильтры и осуществляют настройку на резкость. При освещении купюры видимым светом увеличение объектива без труда позволяет различить микропечать. Под ультрафиолетовым излучением «
886	купюра	2		65-70	у той кончится смена. -- Можно! -- разрешил Нугзар и дал ей пару купюр. Он запретил без его разрешения выходить из номера, и Гита исполняла все
887	купюра	2		13-19	достоинство --купюра:-) Сакля , 2004 . 08 . 3122 : 22 . кюпюра - денежка levas , 2004 . 09
888	купюра	2		103-109	". При этом общего всплеска фальшивомонетничества нет, - пояснил источник ""Известий"" в ЦБ. Пятитысячные купюры стали самыми подделываемыми в III квартале 2013 года, следует из отчета о"
889	купюра	2		79-85	окошком, чтобы все видели. - А можно ленту? Почем? Студент. В руке сторублевая купюра. Рядом целая компания. - Бесплатно. Сколько нужно? - Штук 30. А правда - бесплатно?
890	купюра	2		92-98	обороте около 6 млрд банкнот. В Российском научном центре рентгенорадиологии указывают, что купюры заражаются, когда подвергаются радиационному воздействию вместе с их обладателем.
891	купюра	2		77-83	ТЦ «Карусель». На следующий день в банке нашли еще одну «левую» пятитысячную купюру. Кстати, около месяца назад в Воронеже поймали банду фальшивомонетчиков, которые расплачивались подделками,
892	купюра	2		91-96	"минуту сыщики извлекли из его рабочего стола девять пачек тысячерублевых и пятисотрублевых купюр, помеченных спецсредствами. Позже адвокаты Миськова будут утверждать, что это не ""взятка, а"
893	купюра	2		86-92	из Челябинска тоже звонили, поздравляли наперебой. Все просили им в качестве сувенира купюры переслать.
894	купюра	2		68-74	. Однако не оказалось хлеба, и он с двадцатью пятью рублями в одной купюре побежал за ним в гастроном на соседней улице. Домой можно было возвращаться
895	купюра	2		28-33	Наплыв фальшивых 5-тысячных купюр в октябре может дорого обойтись банкам: по оценкам ЦБ, им необходимо модернизировать
896	купюра	2		81-86	золотыми стали дни, когда несколько лет назад в России проводился обмен денежных купюр. Мусорщики много раз находили среди разного хлама толстые пачки рублей старого образца.
897	купюра	2		98-106	- Сколько? -- вскричал Рыжий, торопливо доставая бумажник. -- Рублей пятьсот. Если можно, мелкими купюрами... Адвокат незамедлительно отсчитал наличность, а я -- спрятал в надежное место, про которое
898	купюра	2		83-90,165-171	Центробанка планирует выпустить обновленные банкноты в 5000 и 500 рублей. На обеих купюрах появится вертикальная защитная нить, на которой будет проявляться номинал купюры, на пятисотках
899	купюра	2		99-105	и новым технологиям, — полагает эксперт. — Многим просто психологически комфортнее держать в руках купюры и расплачиваться ими, а не проводить операции через банкомат. Не стоит забывать
900	купюра	2		88-94	неожиданно превратился в героя, боровшегося за свободу страны. Мазепу даже поместили на купюры в 10 гривен, поставили ему памятник и полностью переписали учебники истории. Например,
901	купюра	2		110-118	борьбе с экономическими преступлениями скучать не приходится Свердловский почтальон выдавал пенсию фальшивыми купюрами В пятницу в Тавдинскую милицию 70-летняя пенсионерка Клавдия Баутова принесла семь
902	купюра	2		87-92	", если предлагаемую политику доходов проводить умело. Ведь речь не о печатании ""пустых""купюр, а о перераспределении денежных ресурсов. Кроме того, повышение уровня жизни увеличит спрос"
903	купюра	2		112-118	активнее. Обеспокоенный Усов, все-таки насобирав 150 тысяч аванса, отправился «сдаваться». Фээсбэшники пометили купюры и вручили их Усову вместе с записывающим устройством. Полковник Хмелев оказался под
904	купюра	2		97-103	Фил. -- Все дело в себестоимости, -- улыбнулся ожидавший подобного вопроса Макс. -- Пятисотенные купюры подделать даже на нашем оборудовании достаточно сложно и трудоемко, настолько хорошо они
905	купюра	2		66-72,113-120	с пейзажами и памятниками были введены лишь в 1995-м. Зато служат купюры до сих пор, хотя за эти годы и нулей на купюрах поубавилось (
906	купюра	2		83-89	третями сохранившейся площади сдают в банк и обменивают на нормальные 500-рублевые купюры. А скленные из трех частей банкнотысбывают на рынках и в магазинах. Таким
907	купюра	2		104-109	строго спросил отец. - Вот. Тысяча, как договаривались, - пожилая женщина протянула пачку стодолларовых купюр. - Погодите! Вы же обещали нам этих людей показать. Ну, у которых Рита
908	купюра	2		77-82	из новой серии с портретом Европы. Утверждается, что с кризисом выпуск новых купюр никак не связан, просто потребовалось улучшить защиту от фальшивомонетчиков, которые постоянно совершенствуют
909	купюра	2		85-90	"Выяснилось, что виновата кассир, которой помогали три человека ""со стороны"". В пачке купюр она заменила 90 тысячерублевок. ЛОВЦЫ ЧЕЛОВЕЧЕСКИХ ДУШ Профессор кафедры социальной и судебной"
910	купюра	2		88-96	Ирина перебирала деньги в пальцах , как скупой рыцарь . Она просила Анну расплачиваться купюрами с большими рожами . Она боялась , что деньги с маленькими рожами устарели и
911	купюра	2		86-92	со стенограммой -- очень нужная вещь!). Митя пошарил по карманам -- на пол посыпались купюры. Слава Богу, деньги есть! Но кассета была безнадежно испорчена: вытянувшийся из нее
912	купюра	2		90-96	. Скорее всего, деньги отправляют на различные счета, с которых потом снимаются настоящие купюры. - Сейчас банки применяют аварийные меры - пытаются выжать все из существующих технических устройств
913	купюра	2		98-105	отечество. В своем отчете завхозу Громову агент Греча обстоятельно указал: «Расплатившись крупной купюрой, объект вышел из кафе и, никуда не заходя, отправился в гостиницу
914	купюра	2		86-92	другом банке. Именно кассир второго банка, проверяя пачки денег, и нашел сомнительную купюру.
915	купюра	2		84-89	соперников. Победят ли? Только за полгода в Татарстане выявили более 600 поддельных купюр. В основном это тысячные, причем очень хорошего качества. На борьбу с фальшивками
916	купюра	2		110-116	белой сумке находятся деньги, которые использовались для организации договорных матчей. ДОКАЗАТЕЛЬСТВО ТРЕТЬЕ.КУПЮРЫ В БАГАЖНИКЕ ЯНИСА
917	купюра	2		78-83	Тавде, где местная пенсионерка обратилась в дежурную часть РОВД, и сдала пять купюр достоинством 500 рублей. Банкноты были напечатаны не предприятием Гознака и имели одну
918	купюра	2		90-98	почтальонша, принесла пенсию триста тысяч рублей. Аглая подумала: ничего себе! С крупными купюрами на улицу идти побоялась, набрала три рубля шестьдесят две копейки мелочью, побежала
919	купюра	2		36-42	Традиционным лидером здесь является купюра в 1 тыс. рублей – таких за квартал обнаружено 26 тыс. 876 штук
920	купюра	2		37-43,90-97	устраивают города. Особенно, знаете, купюра с Ярославлем нравится. Думаю, что помещать на купюрах изображения художников и поэтов неправильно, они сами были бы против. А с
921	купюра	2		77-83	это сходит с рук -- только тем, что существуют гнусные гаишники, которые эту купюру берут. Мерзко, в общем, а самое ужасное то, что Вы этим гордитесь.
922	купюра	2		86-92	могли) и необходимостью обмена оставшихся денежных билетов образца 1961-1992 годов на купюры нового образца. Граждане России могли обменять деньги в течение всего срока. На
923	купюра	2		88-93	что может быть интереснее? - А попсовые факты его жизни, как разбрасывание пятитысячных купюр с балкона и прочее, - будут в фильме? - Он провокатор. И эпизоды, которые
924	купюра	2		68-74	По данным прокуратуры, в сентябре прошлого года мужчина сделал дома купюру достоинством 5 тысяч рублей: фальшивомонетчик вырезал из бумаги два нуля и наклеил
925	купюра	2		89-96	заметишь невооруженным глазом. Но нужна ли дополнительная защита, к примеру, 10-рублевым купюрам? Ведь на это, вполне вероятно, будет тратиться больше денег, чем на само
926	купюра	2		81-88	, там была весьма значительная сумма русских царских и советских денег в крупных купюрах, не считая «керенок». Ни в шкафу, ни где-либо в ином месте я
927	купюра	2		98-103	. Ранее в МВД Приднестровья сообщили об участившихся случаях обнаружения фальшивых 100-долларовых купюр на территории республики. В Пермском крае двухмесячный ребенок едва не погиб в
928	купюра	2		94-102	мошенничества с фальшивыми деньгами. По сравнению с прошлым годом, число расчетов поддельными купюрами в Свердловской области возросло почти в два раза. Как сообщил на пресс-конференции
929	купюра	2		83-89	кипучую и полезную деятельность, а лицо уже счастливо жмурится в ожидании заветной купюры!
930	купюра	2		90-96	стоимость гораздо выше. Однажды я сказал: «Мам, хочу показать ребятам свою двухдолларовую купюру. Она ответила: «Леонардо, не делай этого!» Но только за ней закрылась дверь,
931	купюра	2		61-67	тот же день он пришел в один из магазинов и отдал поддельную купюру продавцу в счет возврата долга. Женщина-продавец не усомнилась в подлинности банкнота
932	купюра	2		79-85	рублей). Им придется пару-тройку месяцев прожить на одной воде, чтобы пощупать купюру в 5 тыс. рублей.
933	купюра	2		94-100	еще одной инициативе. Депутата от ЛДПР Романа Худякова возмутила «порнография» на сторублевой купюре. Детям, по его словам, совершенно ни к чему видеть изображенного на ней
934	купюра	2		74-79	здесь практически не водилось: какие уж танцы под завывание зурны и шорох купюр. Мажордомом и главной достопримечательностью этой пародии на армянский клуб был некто Марат.
935	купюра	2		95-101,148-155	бумаги с номиналом. Татьяна ДОГИЛЕВА, актриса: - Меня всем устраивают города. Особенно, знаете,купюра с Ярославлем нравится. Думаю, что помещать на купюрах изображения художников и поэтов
936	купюра	2		88-94	стенд с курсом. Человек, назвавшийся «менеджером банка», попросил на мгновение дать ему купюры, не фальшивые ли они? А затем предложил мне подняться на второй этаж,
937	купюра	2		92-97,135-141	некто Руслан Мурадов знакомился с пенсионерами и просил их разменять несколько пятитысячных купюр. А после уж пенсионеры узнавали, что купюры эти – сувенирные. От настоящих они
938	купюра	2		109-114	. Хозяин квартиры приносил имеющиеся в наличии денежные средства, «социальные работники» переписывали номера купюр и возвращали их владельцу. Пенсионер убирал их на место, тем самым невольно
939	купюра	2		98-104	сдачу? Ну-ну... Борис НЕМЦОВ, экс-председатель совета директоров концерна «Нефтяной»: - Если есть купюра, ее достоинство не имеет значения, а если ее нет, так и выпуск
940	купюра	2		93-99	числе лотов также предметы из собраний Леонарда Ньюмена и Мартина Маргулиса. «Однодолларовые купюры» Энди Уорхола (эстимейт 8—12 млн долл.) относятся к первой серии шелкографии
941	купюра	2		89-94	из кухни . Через несколько минут вернулась и положила перед Сашей тридцать стодолларовых купюр. Саша взял их двумя руками , поднёс к лицу и поцеловал . Наверное ,
942	купюра	2		79-85	долларов. Я беспечно лезу в кошелек и обнаруживаю одну – всего одну – сотенную купюру и мелочь. Щеки вспыхивают, голова под шапкой становится мокрой и начинает чесаться.
943	купюра	2		63-68	более чем на одну треть, сообщили в Бундесбанке. 46% (19,1 тыс.купюр) всех выведенных в прошлом году из обращения фальшивых банкнот были достоинством 20
944	купюра	2		74-79	я сейчас. -- Он вышел в другую комнату. Через минуту возвратился с пачкой купюр в руках. Протянул Антону. -- Вот твоя доля. -- Сколько здесь? -- Посчитай сам
945	купюра	2		97-103	"Великого Архитектора Вселенной"". Точно такое же ""всевидящее око"" изображено на оборотной стороне купюры в 1 доллар США. Как сообщает сайт российских масонов, лучезарная дельта является """
946	купюра	2		88-94	банкнот составляет 40% в общем объеме поддельных денежных средств. ЦБ ввел пятитысячные купюры в июле 2006 года. Более защищенную модификацию банкноты номиналом 5 тыс. рублей
947	купюра	2		85-91	полицейские нашли кучу пакетиков Тунэ и неплохую выручку. А пока опера пересчитывали купюры и составляли протоколы, к наркоточке стекались ни о чем не подозревающие клиенты.
948	купюра	2		84-89	, что в данный момент балансируется с двумя миллиардами выпущенных против них новых купюр. Против золота можно было бы выпустить три миллиарда кредитных рублей. Несомненно, что
949	купюра	2		60-65	ВАШИНГТОН - Начало введения в обращение новых 50-долларовых купюр серии 2004 года. 29 сентября МОСКВА - Заседание Госдумы, на которое приглашен председатель
950	купюра	2		67-73	такие люди: вроде бы и кошелек уже раскрыт, и пальцы зацепились за купюру, а рука отказывается ее тянуть. До пота на виске... Чем больше я
951	купюра	2		76-82	именно минус -- один, два или три -- решаете, исходя из номерных длиннот на купюре, передаваемой мороженщице, или железнодорожного билета, предъявляемого контролеру, или другой казенной бумажки, включая
952	купюра	2		84-90	обратиться скромными пятью рублями... Кстати, о пяти рублях -- точнее, о 5-рублевой купюре. Она появилась в обращении, как все помнят, раньше монеты такого же номинала,
953	купюра	2		80-87	под силу. Фальшивка Асом подделки водяных знаков и защитных нитей на российских купюрах считается Валерий Чепкасов. Он родился в 1954 году в Перми. Получил диплом
954	купюра	2		90-96	? -- спросил араб. -- Манхэттен, -- повторил Леша, вытащив из заднего кармана джинсов две купюры-- пятьдесят и сто долларов. На автобусе он мог бы доехать, заплатив вдесятеро
