context_id	word	gold_sense_id	predict_sense_id	positions	context
183	летопись	1		80-87	в загадочном деле внезапной смерти 15.05.1501 г. царевича Димитрия. Официальная летопись гласит, что царевича убили агенты Годунова, а все следствие о деле было годуновской
184	летопись	1		87-94	закончено еще до этого. О строительстве Успенского собора Киево-Печерского монастыря в летописи сказано, что оно было завершершено 'на третее лето', не считая года закладки, т.е.
185	летопись	1		88-95	заставляет казнить Щавеля, Иена и Трикса – Маркель не будет колебаться. Когда-то, читая летописи о деяниях великих королей (в первую очередь, конечно, Маркеля Разумного), Трикс
186	летопись	1		87-95	развития характеризует эти две основные линии сибирского летописания. Тексты сибирских летописей XVII—XVIII вв. будут включены в два тома ПСРЛ. Том завершает Синодик Ермаковым
187	летопись	1		66-74	месте Киева нескольких поселений, слившихся затем в одно большое. летописях город Киев впервые упоминается в 860 году. Возвышение Киева произошло из-за его
188	летопись	1		43-50	искусстве 1950-60-х годов В художественной летописи Вологды ХХ века интересна каждая деталь. Сохранение прошлого и активное строительство
189	летопись	1		86-94	личность [Текст] / Ю.Н.Караулов. – М.: Наука, 1987. – 264с. 4.Полное собрание русских летописей. Т.1. Вып.2. Суздальская летопись по Лаврентьевскому списку. Изд-е 2-ое. – Ленинград
190	летопись	1		88-95	Московский великокняжеский свод 1479 г., Ростовский свод 80-х годов XV в. и Ермолинская летопись. Софийская вторая летопись сохранила первоначальные тексты 'Повести о Темир-Аксаке
191	летопись	1		82-89	котором интересующее нас событие описывается формулой, принятой для Псковской 3-й летописи, переписчик XVII в., думается, по собственному разумению, внес топографическую
192	летопись	1		84-92	разбиваются по образцу китайских садов, которые существовали в этой стране, судя по летописям, еще в VI в. До нашей эры...
193	летопись	1		83-90	как мехового товара («соболи, куницы, белки») содержит не Лаврентьевская, а другие летописи. Кроме того, процедура «немого торга» описана еще в арабо-персидских географических
194	летопись	1		68-75	говорить о правдивости и точности изложенных в летописи материалах. летопись «Повесть временных лет» переписывалась несколько раз, вовсе не удивляет. Каждый
195	летопись	1		45-52	на первомайском параде над Красной площадью. ЛЕТОПИСЬ оглавлением, на втором листе которого читаем: '!ПАНТОМИМА - АПОФЕОЗ!'- вот так
196	летопись	1		80-87	Волховца – Жилотуг (маленьким утоп); жена Руса – Порусия; дочь Руса – Полиста [ Летописи, 1977 ]. Как мы уже указывали, на стоянке Сахтыш VIII в волосовском слое, в центре
197	летопись	1		80-87	создана позиционная теория, рассказывает эта книга. Не даты, не имена, не факты летописи спортивных битв стоят в центре внимания автора. В первую очередь его интересует
198	летопись	1		88-96	известие, скорее всего, новгородского происхождения, т. к. именно в новгородской группе летописей известие отнесено к 6645 мартовскому году, второе — взято из источника, сходного
199	летопись	1		81-89	о рубинах датируются IV веком до н. э., встречаются они в индийских и бирманских летописях. В Римской империи рубин чрезвычайно почитали, его ценили гораздо выше алмаза.
200	летопись	1		91-98	Луи-Филиппа Первого. Что касается времен исторических, то здесь мне оказала большую помощь летопись Иоанна Тальпы, монаха Бергардинского монастыря. Я черпал из нее обильные сведения
201	летопись	1		92-99	разрозненность листов и пропуски в нумерации. Но его утверждение, о том, что вводный раздел летописи набран из отдельных, плохо связанных между собой отрывков, имеет логические разрывы
202	летопись	1		56-63	две трети затопленным Волго-Балтийской водной системой. летописи о Белоозере высвечивают лишь отдельные вехи его истории. Первыми его насельниками
203	летопись	1		76-84	достаточно далеко на севере, в глубине лесной зоны (см. комментарий [21] ). летописях русь двулика. С одной стороны — это варяги, скитальцы и пираты, «находники» по
204	летопись	1		82-89	конце концов, когда внутренние противоречия достигли большого накала, как говорит летопись, 'встал род на род' и началась большая усобица - новгородцы совершили тот политический
205	летопись	1		82-90	Свода 1305 г.». 60) Если наличие двух протографов у Софийской I и Новгородской IV летописей не представляется необходимым, то существование «основного свода», к которому восходят
206	летопись	1		89-96	заключается еще и в том, что первые рассказы о битве в Рогожском летописце, Симеоновской летописи, новгородском летописании очень кратки. Новгородский список к тому же тенденциозен
207	летопись	1		80-87	город на реке Гнезна, в 23 км к северо-востоку от Тернополя. Впервые упомянут в летописи под 1221 как центр удельного княжества в составе Галицко-Волынского княжества.
208	летопись	1		58-66	производстве строительных работ или специальных раскопок. летописях и старинных преданиях (какой древний город русский не имеет своих легенд! ) лишь
209	летопись	1		42-49	исследователя еврейской истории города, в летописи под названием «Евреи Рима» появится еще много новых глав.
210	летопись	1		73-80	разобрались в ситуации и сочли каждое из имен именем отдельного человека.Летописи, написанные на Западе, именовали Империю 'Великой', то есть, в несколько искаженном
211	летопись	1		44-51	обозначения в самых старших текстах русской летописи Simargla или S mar gla, Semar gla могло возникнуть, уже как обычное, Sima Rgla,
212	летопись	1		85-92	Здравствуйте,о.Аркадий! Подскажите, пожалуйста, где можно приобрести книгу 'Духовная летопись Забайкалья'.
213	летопись	1		81-89	по-человечески? И на этот вопрос ведь имеется столь же однозначный ответ во всех летописях. Но это люди в целом некультурные, летописи не читают, а к истории относятся пренебрежительно
214	летопись	1		84-92	княжил Вит (Вид), по прозванию Волк - неизвестный польским и литовским хроникам. По летописям Вит был сыном Давыда Ростиславича, внуком Ростислава Полоцкого , сосланного в Грецию
215	летопись	1		81-88	в России стала пожарная команда города Осташков. Еще в 1809 году, как повествует летопись, был составлен приговор 'О сборе с купцов и мещан по 25 копеек с каждого окладного
216	летопись	1		89-96	утверждалась в полемике с А.Г.Кузьминым, полагавшим, что всякое предварительное изучение летописи – задача филологов, а не историков. В центре споров – понимание «духа времени».
217	летопись	1		80-88	VII-VIII веков. н.э. происходит поступательное развитие поселения, названного в летописях под 903 г. Псковом.
218	летопись	1		82-89	княжение Ярослава в Киеве с началом закладки Св. Софии - речь идёт в Новгородской летописи (и действительно он впервые появился в Киеве в конце 1016 г, как новгородский князь
219	летопись	1		83-90	виды наказаний: 1. Смертная казнь . Русская Правда не говорит о смертной казни, но летописи сообщают о её применении. Смертная казнь применялась к восставшим против княжеской
220	летопись	1		62-69	делись? Естественно предположить, что их впоследствие сожгли. летописи, крещение киевлян в 988 году прошло достаточно спокойно. А вот свободолюбивый Новгород
221	летопись	1		81-88	его недалекости. Ну как, соглашались? Все больше эта смута подсказывала кровавую летопись реала, когда воля воспринималась всяким, как личная неограниченная власть и право
222	летопись	1		62-69	страны, наши предки связывали с именем именно этого апостола. летописи “Повесть временных лет”, почти две тысячи лет назад апостол Андрей во время своего
223	летопись	1		81-89	помещает событие под 920 годом, но это уже сдвиг в хронологии, столь обычный для летописей.)
224	летопись	1		86-94	сношений меду разными племенами государства; мудрым правлением она снискала в русских летописях бессмертное имя. Владимир Великий, сын деятельного воин и завоевателя, Святослава
225	летопись	1		83-90	город Приднестровья Бендеры отмечает в среду 600-летие со дня первого упоминания в летописи.
226	летопись	1		54-61	литературно-художественные тексты, включенные в свод. летопись</p><p>
227	летопись	1		85-92	династия Аспургов на Боспорском престоле. Битвы с херсонесцами по описанию языческой летописи.
228	летопись	1		80-88	как каменные или обнаружены археологическими исследованиями [4] . Но указания в летописях на пожары упоминают очень значительное число деревянных церквей на улицах средневековых
229	летопись	1		83-91	возникнуть в 60-х годах XII в. при Андрее или в 70-80-х годах при Всеволоде. Но из летописей точно известно, что в 1216 г. она была сожжена. Городок-крепость на Дубенском устье
230	летопись	1		82-89	севера Руси; 3) лет 100 спустя Нестор создал Повесть временных лет, взяв в основу летопись Иоакима, но приспособив ее к югу Руси, ибо Новгород в XI веке явно второстепенным
231	летопись	1		88-95	летописцу' в Великий Устюг она прибыла 7 октября 1556 года. Вот как об этом говорится в летописи: 'В лето 7065. С Покрова учали судити по городам и по станом земские судьи. Того
232	летопись	1		90-97	разведчики из Руси, сообщая о делах в Чернигове в Стародубе. Область вятичей по контексту летописи не включенная в Русь, а противопоставлена эгей 29 .
233	летопись	1		81-89	стрелки. Здесь же говорится, что мордва имела небольшие укрепления, называемые в летописях «мордовскими твердями». Была ли такая «твердь» на месте Мокшана? Доказать подобное
234	летопись	1		100-107	черниговско-северским князем Святославом Ольговичем. Через девять лет, в 1156 г., запись в Тверской летописи гласит о том, что тот же князь Юрий заложил крепость Москву в устье реки Неглинной
235	летопись	1		84-92	немногочисленных и малословных источников, какими здесь предстают сообщения русских летописей, на сохранившиеся документы Царского архива, как, например, роспись свадебного
236	летопись	1		87-95	окружен пригородными слободами с крестьянским населением. Имя реки Оскол встречается в летописях еще в XII в … Энциклопедический словарь Ф.А. Брокгауза и И.А. Ефрона
237	летопись	1		81-88	два часа, пока толпа находилась во дворце, страдал ни в чем не повинный человек. Летопись одной из церквей в Меце (Лотарингия) рассказывает, что кардиналы, до того как выбрать
238	летопись	1		82-90	говорили 'посвященные' барды (между ними есть и такие), что огромная коллекция их летописей, начальные свитки коих написаны с устных преданий, пополняет все пробелы и даже
239	летопись	1		80-88	Якуна. Для уточнения вопроса о причине гнева Всеволода надо обратиться к другим летописям. Дело в том, что перед тем как разгневаться, киевский князь послал в Новгород своего
240	летопись	1		80-88	исторического исследования, которое позволяет читать «нечитаемые» фразы и слова летописей и хроник. Термины манчжурских языков применимы и для названий многих древних городов
241	летопись	1		84-91	проживала отдельно, потому, что вышла замуж. Мне хотелось бы узнать - отражены ли в летописи истории Забайкалья события тех дней с цифрами, фактами, именами и фамилиями. Также
242	летопись	1		43-51	Позднее Воронож неоднократно упоминается в летописях в связи с трагическими для Руси событиями 1237 года, когда началось татаро-монгольское
243	летопись	1		82-90	имел отношение Игумен к белому духовенству Пскова и его соборам — не известно. Из летописей видно, что игумены вместе со старшими священниками стояли во главе народа и во
244	летопись	1		91-98	археологическими работами. Характерный пример. В 1016 г., как сообщает Новгородская первая летопись, во время конфликта новгородцев с варягами горожане, «собращася в нощь, исекоша
245	летопись	1		79-86	и мировой договор» – у Папиния; «обыкновение человеческой участи» – у Тацита («Летопись», VI); «общая надежда» – у оратора Лисия. Кто, по славам Клавдиана («Война с Гильдом
246	мат	2		85-88	плоскости относительно поверхности земли. Опущенный от центра тяжести на поверхность мата (татами) отвес должен двигаться вместе с айкидистом прямолинейно или по кривой.
247	мат	2		24-26	Системы электрообогрева мат – это высокотехнологичный отопительный кабель, созданный для удобства потребителей
248	мат	2		83-86	каркас настилали мягкие ткани или же прообраз ортопедического матраса – аккуратные маты, набитые шерстью. Сверху на них клали другие маты, набитые птичьим пухом.
249	мат	2		45-47	ножками, которыми он тоже любит размахивать. мат под перекладину (перекладину смотри на рисунке). Сядьте или встаньте на колени
250	мат	2		34-36	мат или увеличить время прогрева. мат укладываются прямо на землю, а сверху закрывается алюминиевой фольгой, поверх которой
251	мат	2		83-86	устройство защитного отключения. · Минимальная температура укладки нагревательного мата составляет 5 °С. · Нагревательные маты не могут быть смонтированы на легко воспламеняющихся
252	мат	1		84-87	мировая воистину финансовая олигархия в четыре хода добросовестно определила угрозу мата слишком самостоятельному и самоуверенному очень-то националистическому правительству
253	мат	2		88-91	теплофизическими параметрами и более жесткими критериями оценки качества. За счет этого маты WAT TAT МБПЭ могут применяться на особо ответственных участках, как в качестве
254	мат	1		81-83	в этом случае прикрываются слоном (Ch4), а белые, как и раньше, объявляют пешкой мат на g4. После того как пуля сбила белого коня, белые, взяв черную пешку пешкой,
255	мат	1		87-89	влюбилась в шахматы всей душой. В тот самый день, когда Эванс удалось поставить первый мат своему отцу, и то только потому, что тот дремал, девочка узнала новость, которая
256	мат	2		84-89	соревнований должны быть закрыты упругим покрытием - ковром, образуемым секционными матами - татами.
257	мат	1		86-90	боксерскими отрезками по 2 минуты. Победа достигается нокаутом, техническим нокаутом, матом, сдачей противником шахматной партии или просрочкой им шахматного времени. Если
258	мат	1		81-83	, он объявил лишь о том, что сейчас у «демократии есть уникальный шанс поставить мат тирании». Остается загадкой, какими именно фигурами он собирается выиграть на этот
259	мат	2		64-66	поверхности и ее падение на северо-восток, к берегу Малой Невы. мат удобно монтировать на любых площадях. Монтажная ширина – 500 мм.
260	мат	1		82-84	заново и только тогда сообразил: - Ах, черт меня побери! Ты же сделал мне детский мат! Он захихикал: - Тебе надо было следить за моим ферзем, а не за этой рыжей из рассказа
261	мат	2		83-86	механических повреждений. Пола нетрудно, но делать это нужно подготовить и уложить маты, проложить пустые. Комнатах, на кухне где на полу спокойствие и уверенность в своем
262	мат	2		81-84	.т в год будет производить стекловолокно и продукцию на его основе: утеплители и маты для строительства и укрепления дорог, стекловолоконные тенты. В ходе реализации
263	отклонение	2		43-53	создании согласительной комиссии в связи с отклонением Губернатором Приморского края Закона Приморского края 'О внесении изменений в Закон
264	отклонение	1		86-95	максимально допустимом смещении нулевой линии 2 мм и при нестабильности градировочных отклонений от контрольного шунта (при работе с аппаратурой на трехжильном кабеле) или стандарт-сигнала
265	отклонение	1		84-93	рамках намеченной цели. Представить в полной мере возможные препятствия и вероятные отклонения от нормального развития событий;
266	отклонение	1		45-54	ответственный за подготовку решения и анализ отклонений),
267	отклонение	1		82-91	включает в себя несколько подготовительных этапов: - обследование на гормональные отклонения, коррекция которых повышает вероятность наступления беременности; - исследование
268	отклонение	2		43-52	Арбитражном суде Москвы принято решение об отклонении требования ООО 'Векторплюс', которое предъявило иск с требованием признания банкротства
269	отклонение	1		81-90	или нарушениях технологических процессов на объектах электроэнергетики за период отклонения равновесных цен (цены) на электрическую энергию, предусмотренного пунктом 6 настоящего
270	отклонение	2		82-91	размещения заказа, не являющимися субъектами малого предпринимательства, подлежат отклонению ) отсутствие знака - участниками размещения заказа являются любые участники
271	отклонение	1		84-93	интересных для них вещах говорите сдержанно. Практикуйте на занятиях увлекательные «отклонения», «домашние заготовки», экспромты. Знайте меру. Вместо очередной «нотации» – притча
272	отклонение	1		87-96	уровнемера. При этом принимают определенное (номинальное) значение плотности жидкости. Отклонения от принятого значения плотности жидкости (из-за изменений температуры, состава
273	отклонение	1		83-92	проверки (по графику, подготовленного на основе генератора случайных чисел). Нашли отклонение, чиновник подписавший его автоматически лишается должности и отдается под суд.
274	отклонение	1		39-48	отклонение содержит следующие элементы.Отклонение по цене (ставке затрат) : (Плановая цена против Фактической цены) x Фактическое
275	отклонение	2		41-50	политической точки зрения сокращение или отклонение кредитов парламентом влечет за собой политическое обязательство со стороны правительства
276	отклонение	1		82-91	блок питания выдаёт неправильное напряжение или напряжение полностью отсутствует (отклонение определяют с помощью тестера); — замыкание в батарее; — сломалась плата либо кнопка
277	отклонение	2		87-97	выполнить, рассчитывая чувствительность ключевых финансовых критериев оценки проекта к отклонениям этих характеристик. Если обнаруживается особая чувствительность к определенному
278	отклонение	1		94-103	ориентировании среди объектов Среды, которые бы не увеличивали, а уменьшали бы первоначальное отклонение от желаемого, уменьшали бы ошибку.
279	отклонение	1		85-94	математика может и различать их: если расстояние задается на вещественных числах, то отклонение - на более общих структурах, например, в частично упорядоченном множестве (15,
280	отклонение	1		81-90	5.1.1.6 Номинальная температура срабатывания спринклерных оросителей, предельное отклонение номинальной температуры срабатывания, номинальное время срабатывания и маркировочный
281	отклонение	1		83-92	предусмотренных результатов, определяет причины и разрабатывает меры по устранению отклонений;
282	отклонение	1		81-90	пальца стопы – это довольно частая ортопедическая патология. При этом отмечается отклонение ближнего отдела большого пальца стопы, что проявляется шишечкой в области сустава
283	отклонение	1		81-90	шляпок или шурупами с дюбелями. Стена обязательно должна быть ровной (допустимые отклонения от плоскости - 0,5-0,8 мм). Чтобы расширить колористическую гамму лицевой поверхности
284	отклонение	1		74-83	Плиты выпускаются следующих размеров, мм, с допускаемыми отклонениями, мм:Отклонения от перпендикулярности смежных граней на длину измеряемой грани:
285	отклонение	1		80-89	по Ленинской слободе направо при движении к метро от монастыря и стадиона). Это отклонение займет 10-15 минут при движении только в одну сторону. Поэтому, с учетом этого,
286	отклонение	1		88-97	необходимо учитывать максимальную скорость движения воздуха в рабочей зоне и допустимое отклонение скорости воздушной струи от расчетной скорости в рабочей зоне. Параметры внутренних
287	отклонение	1		82-91	системно-солнечное информационное состояние, с очень малым отклонением. При малом отклонении „Код Жизни“,проявляет своё „начертание“ и человечество самоопределяется на месте
288	отклонение	1		49-58	визуальные помехи? Они всем хорошо известны: это отклонения изображения по контрасту, контрастности, хроматическому балансу, а также снижение
289	отклонение	1		81-90	подставка для комфортного расположения Nokia N800 на столе. Она имеет два уровня отклонения: большой (чуть более 45 градусов) и маленький (положение планшета близко к вертикальному
290	отклонение	1		86-96	мягких мозговых оболочек, характеризующиеся резким утолщением их при слабо выраженных отклонениях от нормы в структуре ганглиозных и глиальных элементов головного мозга. В этих
291	отклонение	1		74-83	проводов воздушной линии при напряжении 220 кВ должно быть не менее 7,5 м.Отклонение проводов воздушной линии от их проекции равно 6,5 м.
292	отклонение	2		41-50	: (1). Речь истца – речь ответчика. (2). Отклонение претензий истца, уступка или жест доброй воли. (3). Решение судьи или указания
293	отклонение	1		86-95	эксплуатации крана ; о) опускать перемещаемый груз разрешается лишь на... 3. Величины отклонений для козловых кранов пролетом 30 м и более принимают как для крановперегружателей
294	отклонение	1		83-92	влиянии отклонений на конечный финансовый результат. Если же выручка не возросла и отклонения в затратах не связаны с изменением объема реализации, то компания должна стремиться
295	отклонение	1		89-98	изложения является естественный человеческий язык, 17 допускающий, в известных пределах, отклонения от «закона знака», | привнесение элементов выразительности, стилистического выделения
296	отклонение	2		82-91	прибытия в мастерскую делается диагностика и сообщяется точная стоимость ремонта. Отклонение суммы ремонта не может превышать 20% от прогнозируемой, действует в случае выполнения
297	отклонение	1		55-64	вольт-амперные характеристики в полосе частот 0-1 МГц. отклонения и развертки в приборах имеется кварцованный источник калиброванного напряжения
298	отклонение	1		86-95	процесс производства может быть разбит на более мелкие проекты, позволяющие уменьшить отклонения на каждой стадии цепи поставки, даже если эти стадии находятся в различных цехах
299	отклонение	1		83-92	выбранному подходу можно поделить СА на две основные группы: программно-аппаратные отклонения и проблемы безопасности.
300	отклонение	1		84-94	воды через многосекционные душевые головки, и могут поддерживать температуру воды с отклонением от установленной температуры на 1-2- градуса.
301	отклонение	1		84-93	проверяют возможную неровность, прикладывая её в разных местах и направлениях. Если отклонения не более 4 миллиметров, то стяжка получилась ровной и можно приступать к укладке
302	отклонение	1		86-95	Нижегородской области: 'После проверки обнаружено, что три опоры освещения имеют угол отклонения более 5%, что является нарушением. По этим нарушениям будет выдано предписание
303	отклонение	1		86-95	скорости регулируется от 1 до 30%, на индикаторах РС в процентах отображается текущее отклонение скорости от номинальной. Выходной сигнал — контакты реле ( до 2 А при напряжении
304	отклонение	1		91-100	регистрируется комплекс Qr. О гипертрофии правого желудочка свидетельствуют патологическое отклонение электрической оси сердца вправо (до +150°), глубокие зубцы S в отведениях V 3-6
305	отклонение	1		80-89	дано слово защите, после чего начался допрос обвиняемых. В этот момент начались отклонения от сценария. Джесси заставила всех отказаться от признания и заявить, что оно было
306	отклонение	2		90-99	компенсации денежную сумму в размере 50.000 рублей, в остальной части требования подлежат отклонению. В части требований о взыскании компенсации морального вреда суд полагает требования
307	отклонение	1		83-93	делает непригодными для питания наших органов. Здесь мы имеем дело с поразительным отклонением от нормы функций клеток нашего организма.
308	отклонение	1		80-89	анализа финансовых рисков, то данный показатель должен представлять собой некое отклонение в данный момент времени от математического ожидания (средней величины). Однако,
309	отклонение	1		74-83	мокрых пятен или снега на обрешетке и на утеплителе чердачного перекрытия.Отклонения величины фактического уклона стальных кровель и кровель из штучных материалов от
310	отклонение	1		86-95	управления Республиканского диспетчерского управления Е.А.Безруков (“Расчет инициатив отклонений фактических объемов сальдо-перетоков электроэнергии ОАО “Башкирэнерго” от договорных
311	отклонение	1		84-93	среди одноклассников, не переводящего его в другой класс - не фича, а баг. За любое отклонение мы платим бензином, деньгами, надежностью. Автомобиль должен быть просто нормальным
312	отклонение	1		80-89	Для поиска применяется итерационная процедура, которая минимизирует стандартное отклонение вычисляемых на каждом шаге радиусов от среднего радиуса. В качестве начальной точки
313	отклонение	2		81-90	рассмотрении уголовного дела об убийстве Тимонин, являясь подсудимым, в ответ на отклонение заявленных им необоснованных ходатайств высказал судьям, входившим в состав коллегии
314	отклонение	1		81-90	запасами целесообразно уравнять влияние неточно-стей в определении параметров на отклонение целевой функции от оптимума. Выберем ?g и ?s так, чтобы увеличение затрат, вызванное
315	отклонение	1		87-96	автомобиля, а их конструкция и расположение должны обеспечивать возможность свободного отклонения прицепленного буксира относительно продольной оси автомобиля:
316	отклонение	1		80-89	диспетчирования являются централизация, плановость, оперативность, профилактика отклонений от заданного графика работ.
317	отклонение	1		81-90	сумма сберегательных отчислений окажется меньше. Главное, чтобы в будущем данные отклонения не стали правилом.
318	отклонение	2		86-95	проистекала неуверенность итальянского правительства в себе и боязнь конфуза в случае отклонения его авансов. Ввиду этого оно и стремилось действовать возможно менее официальными
319	отклонение	1		84-93	уровень выходного сигнала головок и коммутатора-предусилителя, параметры термальных отклонений компонентов HDD, и многое другое), все они хранятся либо в отдельных модулях, либо
320	отклонение	1		89-98	сантиметр. Нужно иметь ввиду, что толщина стяжки может доходить до 3 см в зависимости от отклонения пола от горизонтали и, следовательно, исходя из Госта на затраты пескобетона на
321	отклонение	1		65-74	впадиной. Максимальное искажение получается на среднем диаметре. отклонения от теоретического профиля зависит от шага и диаметра резьбы и составляет 2—9 мкм
322	отклонение	2		84-93	клавишу с вписанной кнопкой подтверждения, в окружении контекстных и кнопок приема/ отклонения вызова, а также cancel. Различные отклонения центральной клавиши настраиваются
323	отклонение	1		90-99	значительной поправки на влияние стенок. Опыты, проведенные в жидкой среде, показали, что отклонения измеренной скорости оседания шариков от вычисленной по формуле Стокса не превышают
324	отклонение	1		46-55	города в данной области (и каковы стандартные отклонения от средних значений)?
325	отклонение	1		80-89	понятие «успешная жизнь»? Может быть, у вас слишком жесткие ожидания и малейшие отклонения от них вызывают страх, тревогу за будущее дочери? Может быть, для вас “быть успешной
326	отклонение	1		84-93	время учений, имели гарантийные сроки хранения и механизмы самоликвидации на случай отклонения от заданного направления'.
327	отклонение	1		84-93	договоре и ТЗ. Все сроки полностью планируются в ТЗ и указываются в договоре. Любое отклонение от них по вине исполнителя грозит уплатой неустоек, стоимость которых также указана
328	отклонение	1		78-87	Общества при разработке нормативных документов, проведении внутренних аудитов.Отклонения от плана по выручке от реализации оказываемых услуг составили -56356 тыс. руб.
329	отклонение	1		43-52	относительной важности факторов, вызвавших отклонения, необходимо использовать диаграмму Парето(3). В данном случае диаграмма Парето
330	отклонение	1		82-91	разных условиях и выдачи соответствующего сертификата. В механических хронометрах отклонение суточного хода должно составлять не более 5-ти секунд, тогда как кварцевым механизмам
331	отклонение	1		83-92	или менее непредвиденна, или, как еще говорят, непредсказуема'. Однако, 'не всякое отклонение делает стиль'. 'Эта теория стиля никогда не снимала следующего центрального возражения
332	отклонение	1		84-93	Прежней осталась управляемость, минусом которой можно назвать небольшие траекторные отклонения машины на загородных скоростях. Тормоза у «Сандеро» с автоматом лучше механических
333	отклонение	1		82-91	путем использования фактически действующих ставок, а в двух других методах данное отклонение должно определяться путем капитализации различий в обычных и фактических договорных
334	отклонение	1		80-89	времени индивидуального работника и бригады, сдельных нарядов, а также по учету отклонений от графика работы (отпускных и больничных);
335	отклонение	1		85-94	девиации фазы можно пояснить так: частота сигнала уменьшилась, а требуемое частотное отклонение осталось неизменным и для того чтобы получить тоже частотное отклонение необходимо
336	отклонение	1		81-90	просто всё было нормально – не чудесно, не прекрасно, а именно нормально. Словно отклонение от нормы были настолько частыми, что наиболее желанна обычная нормальность. Что
337	отклонение	1		17-26	линейных размеровотклонение от прямоугольной формы (разность длин диагоналей)
338	отклонение	1		84-93	соблюдением установленной технологии. Принимает меры по предупреждению и устранению отклонений в работе, в том числе по простоям в установленном порядке, с привлечением вспомогательных
339	отклонение	1		85-94	столько же раз увеличится наблюдаемое абсолютное отклонение света при данном угловом отклонении.
340	сук	1		43-47	слабая боковина. Были случаи пропора одним суком обоих боковин насквозь. Все гудричеподобные МТ колеса примерно одинаковы по характеристикам
341	сук	1		81-83	. В процессе приготовления еды чуть не свалился в костер, но успел схватиться за сук и отделался разодранной рукой и легким испугом. Дополнения Костика - старшего:
342	сук	1		83-87	кончился, и отдельные слабые струйки уже не могли испугать нападающих. Цепляясь за сучья деревьев, за рукоятки плугов, за всевозможные выступы, Марраны карабкались па баррикаду
343	сук	1		90-95	старовозрастные вязы, белая ива, из части срубленной древесины, а именно из больших сухих сучьев, были изготовлены искусственные гнездовья для выводков водоплавающих птиц. Там
344	сук	1		84-89	геометрия ножа и длинные режущие кромки H414 обеспечивают отличное качество обрезки сучьев для стволов всех диаметров. У пильного аппарата SuperCut 100 максимальный диаметр
345	сук	1		21-27	Иван Соколов-Микитов сучьями, затаилась разбойница-рысь. Всю ночь скиталась она по лесу, разоряла звериные и
346	сук	1		82-84	вор ,что бы воровать,вор -это не хобби это смысл его жизни, спилит в конце-концов сук ,на котором держится его жизнь и что дальше будет делать ,а что делать?дальше пойдет
347	сук	1		84-88	пейзаж. Черные листья, длинные и зазубренные, падали, как бы струясь, на кусты, чьи сучья щелкали в ответ на завывание ветра: то тут, то там горбатились булыжники и ледяные
348	сук	1		81-86	натирают поясницу больного колотином (так называют слизь, оседающую на стволах и сучьях деревьев и вообще на всяких предметах, находившихся долгое время в реке под водой
349	сук	1		80-82	взял обрезок, приладил его наглухо к станку и навел его на большой расшибленный сук стоявшего в пятидесяти шагах дерева.
350	сук	1		82-84	идёт, но не так быстро, как хотелось бы. В определённой степени мы сами подрубили сук, на котором теперь сидим, так как достаточно продолжительное время развивали лишь
351	сук	1		88-90	зазвонили колокола. Но никто не бросился добивать, к ногам с плеча свалился здоровенный сук. Из сплетения ветвей протянулась бледная рука.
352	сук	1		85-87	Как-то анекдот про каратэ рассказал, так она без всяких обезьяньих ужимок толстенный сук ладонью перебила. Но поскольку под рукой у неё ничего такого нет и драться она
353	сук	1		80-84	попал в капкан. Моя левая ступня была зажата между стволом дерева. и толстенным суком, и я не мог вытащить ее, сколько ни старался. - Что случилось? - спросил Бен. -
354	сук	1		85-89	семейства привиденьевых, почти незаметных на кустах и деревьях, похожих на веточки и сучья, — достигает 35 сантиметров.
355	сук	1		80-84	рутиной. А вообще тема очень интересная получилась. Такой урожай на яблоки, что сучья ломятся, едва держать. Очень любит, когда с ним разговаривают, улыбается и гулит
356	сук	1		80-85	он валит лес, который впоследствии нуждается в дальнейшей обработке: очистке от сучьев, вывозке на эстакаду, распиловке на сортимент и укладке в штабеля. У квалифицированного
357	сук	1		45-49	телескопический высоторез позволяет обрезать сучья на высоте до 5.5 метров
358	сук	1		48-52	растопишь им сердце, словно печь. Души — кривые сучья, кора в трещинах, рот — колун: они идут по дрова от двери к двери. «Сейчас», —
359	сук	1		87-89	способе решения старой проблемы. Отказываться от моих предложений все равно что рубить сук, на котором они сидят.
360	сук	1		83-86	том, что ждать связного уже бесполезно. Он закончил свой жизненный путь на толстом суку лиственницы, росшей в лесу неподалёку от одной из сожженных деревень. Но тем не
361	сук	1		85-90	улицы Вейценберга и трамвайных путей. Состояние гиганта таково, что спиливание части сучьев и прореживание результат не даст. Поэтому решено спилить все дерево, сообщает Raepress
362	сук	1		81-85	сейчас, первый снег, который, как пьяный, валился на него, цепляясь за кору и за сучья, не мог удержаться на нем. Он таял, едва прикоснувшись к его ветвям. 'Значит, и
363	сук	1		84-89	толстенном суку старой огромной сосны. Астраханцева висела, раскинув прикрученные к сучьям руки. Зря, могла бы спать спокойно. Меня убили под Гульрипши. Сожгли в бэтээре
364	сук	1		84-89	комля к вершине дерева . 3.4. Подходить к рабочему, производящему обрубку (обрезку) сучьев, ближе 5 м не... *.doc 8 кБ. ТОИ Р-97300-001-95. Типовая инструкция № 16 по
365	сук	1		90-95	посредством бензопилы цепной Макита DCS 4610-40 производить распиловку бревен и обрезку и сучьев диаметром до 20 см.
