context_id	word	gold_sense_id	predict_sense_id	positions	context
185	базар	1		19-23	На што он мне . На базар ездить будешь в гости к своякам а когда вздумаешь и бабу покатаешь . Ей эдакой чертовиной править надо уметь усмехнулся Варенюк и почесал поясницу
186	базар	1		71-75	Духу перевести не может . В пятницу от Манефиных работник на субботний базар в Городец проезжал с ним Масляникова купчиха что в Комарове живет наказывала тебе побывать у нее место-де какое-то вышло продолжал Трифон не замечая смущения сына . Вдруг послышались на улице веселый шум и звонкий смех
187	базар	1		87-91	Надев военную шапку жены и свою форсистую шинель под нее папашину душегрейку я снес на базар запасную пару белья и потолкавшись среди военного в основном люда роящегося между двумя дощатыми торговыми павильонами на холодном пустыре обнесенном черным от копоти забором реализовал свой товар . На вырученные за белье деньги тут же на базаре в дощатой будке сфотографировался на паспорт купил полбулки серого смятого хлеба и стриганул домой радуясь тому что жене выдали шапку что головы у нас одного размера вот только характеры разные . Совсем разные
188	базар	1		172-176	Девушка презрительно отвернулась и от нечего делать принялась снова переставлять вазы с цветами на своем столике . Между тем любопытная публика стекалась со всех сторон на базар местные жители и приезжие спешили сюда целыми семьями и скоро небольшая лужайка за оградою церкви покрылась многочисленной праздничной толпою обывателей дачниц и дачников села Муриловка . Детей собралось особенно много для них была устроена верховая езда на маленьких пони вдоль берега речки и кроме того поставлено несколько бочек с отрубями где были зарыты разные небольшие дешевые игрушки
189	базар	1		40-44	Рыбное . А подите-ка с рублем говорю на базар . Что ж мне с пирогами-то делать
190	базар	1		217-222	А может быть хуже чем болван . Он сжал в мягкие кулаки свои пухленькие пальцы приблизился к Лоренцу стоявшему по стойке смирно напирая на него животиком закричал с той резкой музыкальностью с какой кричат и поныне на базаре в их родном приморском городе . Вы понимаете что вы натворили
191	базар	3		61-66	Я смотрел как ты играешь . Ты действительно самый лучший без базара . Ваша команда сегодня выиграла только благодаря тебе
192	базар	1		516-521	над стволами коротких пушек дрожал раскаленный воздух как будто за горизонтом бой и летят потные лошади и пулеметы на бричках как на желтых фото у отцовских приятелей и как будто это все давным-давно и нет еще солнечной запруды у мельницы где в белой пене целыми днями ныряют сельские ребята . А за запрудой была стоячая водяная гладь с травяными островами и уже при первых звездах оттуда тянули хлюпающее чудовище сома-гиганта который глотал курей и собак и переворачивал долбленки рыбаков и на утреннем прохладном базаре в рыбном ряду его рубили на пла . сты и торговали сомятиной и белые мазанки сверкали голубыми рассветными окнами и сельская улица петляла вдаль вдаль к самому горизонту а не утыкалась в ненастоящее дешевое нарисованное небо как здесь на киностудии
193	базар	1		143-147	Ты-ы вот что любезный в носу нечего ковырять а говори толком если . Алпатов обвел грозными глазами Андрея Силина уток желтую горку репы и весь базар и строго докончил Если все то сколько . Стало быть и утков
194	базар	1		691-696	я это слышал не сомневаюсь в достоверности умонепостигаемо для всех кроме советских этих бывших героев и эти жертвы принесшие нам победу выбросить вон чтоб своими обрубками не портили стройного вида советской жизни да не требовали слишком горласто прав своих и о том как Брежнев стал жертвой культа пострадал от Сталина за то что в Кишинёве общественный городской сад забирал себе под резиденцию и о том что несправедливо оплачиваются сборники стихов массовые меньше чем немассовые мне пришлось замечать что он вникал в расчёты и вычеты по с . воим изданиям похвалив издание добавлял да и деньги немалые но это было не жадно а с добродушной гордостью труженика как крестьянин возвращается с базара и о Булгакове блестящий лёгкий и о Леонове его раздул непомерно возвысил Горький о Маяковском остроумие плоское не национален хотя изощрялся в церковнославянских вывертах не заслуживает площади рядом с Пушкинской . Я видел его в редакции в штатском
195	базар	1		118-122	Так продолжалось довольно долго до того дня когда дядя отлучился на несколько д . ней а жена его отослала служанок на базар за фруктами . Она позвала Исаака и когда тот пришел в ее комнату и встал перед нею молча стала его раздевать
196	базар	1		112-117	кать утомится бедняга . А подумать деревня она у меня деревней сельская жительница малоросска ей бы яблоками на базаре торговать а тут нате прописка в столице трехкомнатная хатенка на Плющихе . Да еще мужнины сбереженья хватит года на три сплошного шика
197	базар	1		60-65	Ничего город хороший и купцы богатеющие есть . По четвергам базары бывают так и не проехать что туда народу наезжает . И действительно как только выедешь из соснового бора глазам уже открывается весь город как на ладони
198	базар	1		118-123	Поехали на вокзал . Лева держал в руках черный жестяной поднос с яркими цветами который Осмеркин высмотрел и купил на базаре . Когда мы сели в вагон а Лева стоял на перроне под окном вагона я вышла на площадку хотела с ним проститься
199	базар	1		166-170	На древней ратуше лениво били часы по сырой выложенной красными плитками мостовой ехали к рынку женщины на велосипедах . Навсегда запомнилось нежное тепло этого утра базар полный цветов скользкие голубоватые пласты холодной простокваши которую они пили прямо из горшка зеленый холм откуда открылись островерхие красной черепицы крыши городка и дальние мызы сложенные из дикого камня и озеро с вышкой где на упругой доске высоко подпрыгивала загорелая девушка . Для Лены незнакомый город был начинен неожиданностями
200	базар	1		200-204	В Дели я остановился в бунгало грязном домике но близко от города . Отсюда я начал свои похождения отправившись по большой улице очень длинной и очень широкой называемой Чан-ди-Чок то есть Серебряный базар и в самом деле эта улица лишенная прежнего своего блеска заключает в себе истинные сокровища . Живописцы оружейники ювелиры портные и прочие осадили меня
201	базар	2		35-39	А мы-то танк размахнулись купить . Базар будет если начал Дато но тут сам не дожидаясь приглашения подал голос его сосед по ковру . Да что вы от мальчишки хотите
202	базар	1		104-108	На несколько дней съехались сюда и спелеологи . Наша база в стороне от огромного похожего на российский базар народу много товара нет табора туристов других видов . У нас тишина и покой
203	базар	1		40-44	Ты видишь что мы егери следовательно на базар не ходим . Мужик посмотрел на нас как на ангелов-хранителей и после рассказал что зовут его Иваном что он подданный пана Ядька которого хутор и дом верстах в пяти от села что имеет злую жену по жалобам которой много раз уже отведывал он панских арапников что жена послала его на базар наложив в телегу разного рода круп гороху яиц и проч велела все продать и на вырученные деньги купить горшков соли мыла и проч . Что он вчера ввечеру все это сбыл весьма выгодно за четыре золотых что дьявол в образе кума к нему подсуседился и они вдвоем променяли все золотые на н
204	базар	1		55-60	Огромная русская провинция стала . Она сделала круг по базару и снова подошла к церкви . Было уже открыто
205	базар	1		125-129	Ленька скулил как щенок Никандр коротко его обрывал лицо его было угрюмо . Наконец в безнадежности решили они снова пойти на базар и тут сразу им посчастливилось . Над грудой наваленных вперемежку с цепочками и безделушками шелковых тряпок стояла низко нагнувшись нарядная толстая девка
206	базар	1		141-145	Вначале ему повезло и он умудрился заработать десять копеек но потом дело застопорилось и последнюю кучку никто не хотел брать . А между тем базар был в полном разгаре и Ленька боялся потерять заработок . Возьму домой похлебку сварю подумал мальчик и сложив рыбу в корзинку которую оставил ему Федька пошел на пристань
207	базар	1		462-468	Как жалко приехали вы слишком поздно в субботу не в пятницу раньше бы днем и увидели бы вы пляску дервишей в самой большой из мечетей туристы сюда приезжают для этого в пятницу или в четверг . Так докладывал мне проводник наклонивши оливковый нос и роняла ему на лицо розоватая ветка цветы миндаля эту ветку заткнул он за ухо громадный букет миндаля увезли мы с собою в Радес через несколько дней мы стояли у входа в гостиницу точно условясь с утра забродить по базарам . Да жалко уже не увидите пляски а впрочем когда подберется компания можно собрать сумму денег и дервиши за хорошую плату не прочь повторить свою пляску ну завтра
208	базар	1		105-109	Подъехали к Волжским номерам . Снеся свою небольшую поклажу в маленькую каморку Александр сразу пошел на базар там все можно узнать даже никого не расспрашивая . Лари стояли закрытыми
209	базар	1		94-98	Итак время жизни моей изменилось то есть улучшилось живу себе одиноко приютно безмятежно . На базар ли пойду в Церковь ли взойду ключ от лавочки при мне и я спокоен . Так шли дни за днями месяцы за месяцами а совершенно спокойным быть жизнь не для того дана
210	базар	1		123-128	В сумерки я пошел с Очиром к начальнику поста за обещанным сеном . Он отпустил его но по цене вдвое выше чем в Чугучаке на базаре и я уверен что он во всяком случае половину положил себе в карман . На мой вопрос сколько времени дует Ибэ и смогу ли я получить еще сено если ветер затянется он ответил что едва ли отпустит сено еще раз но надеется по некоторым приметам что ночью Ибэ затихнет
211	базар	1		95-99	Надо тем сказать подумал Кожемякин что они бросают человека . Надел картуз поддёвку и пошёл на базар строя по дороге внушительную речь о том что Никона надо пожалеть приласкать его надо и нельзя допустить чтобы он погиб в пьянстве валялся в грязи . В тёмной прохладной лавке до потолка туго набитой красным товаром сидела Марья с книгой в руке
212	базар	2		19-23	Ладно все . Кончай базар . Повернулся к Андрюхе
213	базар	1		310-315	Мать Лариса доказывать стала что не нам дескать о таком великом деле рассуждать каков бы дескать Коряга ни был все же законно поставлен в попы а Филарета Коли говорит такого сребролюбца владыка Софроний поставил значит-де и сам он того же поля ягода недаром-де молва пошла что он с . вятыней ровно калачами на базаре торгует . А Лариса такая ведь огненная развернись да матушку Филарету в ухо
214	базар	1		48-52	Надо же помню . Каждое утро она проходила через базар тянувшийся однорядкой вдоль арыка по деревянному мосту с грохотом перебирались коровы и дробно за ними семенили овцы . Слепой то вставлял в уши то вынимал комки хлопка что значило он не хочет слушать
215	базар	1		172-176	Те из женщин кто при этом еще и пестро-ярко одевается более озабочены добавляют перьев и краски чтобы было заметнее вот она я берите меня . И с этой точки зрения восточный базар где полно праздных самцов лучшее место для женских прогулок . Ну и получили за это чадру и хиджаб
216	базар	1		3-8	На базаре купили . А на базаре где ее взяли . Вылущили из стручков
217	базар	1		20-25	На Большефонтанском базаре удивительная простота нравов . По базару бегают голые детишки . У корзин сидят грязные полуодетые женщины
218	базар	1		330-335	ыто говорили да я баби и спокойно шли на казнь предпочитая смерть постыдному отречению . Мучения продолжал рассказчик вынесенные главою тегеранских баби Сулейман-ханом кажутся просто невероятными на шею надели ему веревку в обнаженную исколотую штыками грудь воткнули зажженные сальные свечи и так водили его с музыкой впереди по базару . Ни единым звуком страдалец не обнаружил адских мучений мало того заметив догоревший огарок в своей груди просил у продавцов заменить его новою свечою
219	базар	1		195-200	Еще по рассказам Анны во время побывки ее в городе Матвей узнал как развернулись Юткины Штычковы Крутковы купцы Голованов и Белин как бессовестно наживались они на народной нужде . Встречаясь на базаре или на постоялом дворе с волченорскими мужиками Матвей не раз слышал их жалобы на горькое житье-бытье . Да шла война тяжелая бессмысленная приносившая один позор поражений
220	базар	1		165-170	Но в этом году устроители праздника не рассчитывали на его приход . Пронесся слух что он еще не возвращался из-за границы и потому внезапное появление его теперь на базаре произвело всеобщую сенсацию . Муриловский барин был тут же встречен воспитанниками школы громким дружным приветствием
221	базар	2		54-58	Надо же такое придумать . А я-то и не знал что там за базар . Пушок Мурчикович надел на Петьку ошейник и бодро вышел на тропинку
222	базар	1		201-205	Еще она бродила по базарным рядам и помогала хозяйкам поднести кошелки до трамвая за что ей давали яблоко или огурец какой-нибудь а то и пять иногда десять копеек . Несмотря на неприязнь к любой толпе базар она любила там каждый занят своим делом каждый знает чего хочет и ни минуты не бросает на ветер . Если долго ходить вдоль рядов и смотреть на еду узбеки угощают
223	базар	1		83-88	Это отделение русско-китайскаго банка . После обеда я еду снова взглянуть на улицы-базары Иокогамы . Здесь ад не прекратился ни на минуту
224	базар	1		109-114	Их пытали требуя выдачи остальных членов террористической организации . Пойманные намеревались произвести на базаре взрыв некоторых магазинов уклонившихся от забастовки . Труп Измаил-хана вывешен на три дня для устрашения революционерам
225	базар	1		28-33	Было шесть часов . А мама с базара все не возвращалась . Мы знали что это значит
226	базар	1		39-44	Павел невольно потупился . По рублю на базаре теперь продают за пуд продолжал Николай Силыч пять машин хотели было пристать к городу по двадцати копеек за пуд обещали продавать не позволили . Кто ж мог это не позволить спросил Павел
227	базар	1		85-90	Кантором Гуськевич не был это уж Андрейка хватил . Он держал мелочную лавку на Новом базаре . Однако напоминания о до семнадцатого года были ему неприятны
228	базар	1		50-54	Ты вот что сынок . Как приедешь в город ступай на базар а на базаре спроси где мол тут бабушка Маслиха . Как только тебе покажут ее ты ей и скажи тятенька мол мой бабушка Августин Преснорыбинский кланяется вам
229	базар	1		46-51	Во думаю счастье . Ведь ежели эту диковину на базаре толкнуть так всю жизнь можно припеваючи прожить . Да не тут-то было
230	базар	1		79-84	Там не было бьющего в глаза желания показать кто есть самый самый на книжном . базаре . Экспозиции в Ледовом дворце были оформлены с чисто питерской неброской элегантностью
231	базар	1		73-77	. Княгиня Оболенская-Нелединская-Мелецкая организовала благотворительный базар в залах дома г-жи Безобразовой . Здесь в качестве продавщиц собрались все наши belles-mondaines а во время файв-о-клок-ти собирается весь великосветский Петербург
232	базар	2		81-85	Чарли Мэнсон в тюряге своей от зависти сдохнет че я с ними сотворю . Ты въехал в базар Господи . Говорят надежда умирает последней
233	базар	2		91-96	Ты-то человек умный правильный а какой-нибудь гнус за мои слова втихаря зацепиться может . Базара нет . А что сейчас делать будем
234	базар	1		59-64	Во второй день как я уже писал мне удалось дойти только до базара . Правда во время следования от базара в комендатуру и из комендатуры на пересыльный пункт и оттуда наконец в запасной полк я повидал немало улиц и зданий города . Трамваи стоят невесть с каких пор без движения
235	базар	1		139-143	Совет Третьяковской галереи в последнее время сделал несколько интересных приобретений . У общества петербургских акварелистов совет купил Базар ХХ века Щербова . Художник Коровин принес галерее в дар картон художника Врубеля Хождение по водам и эскиз занавеса
236	базар	1		39-44	Казенный дом дорога дорога дорога . На базаре бабка познакомилась с семьей Попенок которые подзадержались и на ночь глядя не могли ехать за сорок километров в свою Успено Юрьевку . Разумеется пригласила их переночевать Попенки стали останавливаться у Саввиных всегда когда приезжали на базар
237	базар	1		144-149	Его двор расположился в полуразрушенном замке дрянного городишка Сокаль Львовского воеводства и терпел лишения . Здесь не было даже воскресного базара потому что украинское население из ближайших деревень либо попряталось по лесам . ожидая конца войны либо ушло черт знает куда вернее всего в Приднепровье откуда шли темные слухи о начавшейся гайдаматчине
238	базар	1		213-219	Хальвар тавризи полосового железа продается в Шахруде по 52 р 50 к 55 р 50 к прутового по 57 р 58 р 50 к а пуд того и другого 3 р 3 р 33 к Во избежание повторений помещаю тут же из последующего моего знакомства с базаром все относящееся к этому предмету . Помимо железа на базаре продается получаемый из России в не-значительном количестве железный лом преимущественно с судов и пароходов по 21 р 27 р за хальвар негодные гвозди по 30 36 р и негодные рыболовные снасти по 24 30 р за хальвар . В год разойдется здесь не меньше 15 000 пуд русского железа во всех видах
239	базар	1		101-106	А булавки и нитки сегодня на вес золота . Если вы сами не хотите постоять в Щепном ряду или на Новом базаре найдите человека он у вас заберет гамузом . Но лично мое мнение постойте сами мы не такие богатые люди чтобы кормить спекулянтов
240	базар	1		59-63	Их не выносят по любому поводу . С ними не отправляются на базар или на семейную прогулку . С такими словами идут на большой труд или на истинный подвиг
241	базар	1		127-131	Можно ли переносить такой рационализм . Если вы не сангвиник если сердцу вашему дано ощущать биение жизни вы не пройдете через базар как через московский пассаж . Слушайте здесь хромой мулла суля леденец выпытывает у малыш
242	базар	1		363-368	Местный человек по натуре скорей консервативен даже если он делец или негоциант не говоря уже о рабочем классе невольно но наглухо запертом в традиционности в консервативности нищенской оплатой труда . В своей тарелке местный человек выглядит здесь более всего под сводами бесконечно переплетающихся подобно узору ковра или арабской вязи мечетей галерей местного базара который и есть сердце мозг и душа Стамбула . Это город в городе это и выстро ено на века
243	базар	1		32-37	Под рисунком подпись . Когда на базаре нет весов . Глядя на этот рисунок я подумал наверное такую ситуацию можно использовать в цирке и с тех пор часто вспоминал об этом надеясь придумать новую репризу
244	базар	1		166-171	журском городе который поэтому и называют еще чиновничьим городом . В китайском городе сосредоточивается вся деловая торговая и промышленная жизнь там все магазины и базары . В южной части манчжурского города разместились на протяжении одной улицы и ближайших к ней участках здания посольств дома европейцев магазины гостиницы общественные учреждения и некоторые христианские храмы
245	базар	1		170-174	Господский дом стоял как раз против конторы а между ними в глубине площади тянулись каменные хлебные магазины . На другом конце площади на пригорке красовался деревянный базар а на . самом берегу пруда стояла старинная деревянная церковь совсем потонувшая в мягкой зелени лип и черемух
246	базар	1		362-366	На десяти мельницах по крайней мере известно стало что лучше емельяновского плотника не сыскать по округу емельяновские колеса его изделья пошли в славу столько же по чистоте отделки сколько и потому также что принимая меньше воды вертели так же скоро как прежде . Малый сверх того был на все руки хочешь приставь его в прудке вели толчею в ход пустить пошли на базар с мукою или дай приглядеть за помольцами ни в чем не сплохует ко всему горазд нигде не покривит душою и малый-то какой хмелем не зашибается нравом кроткий хозяина всегда готов уважи . ть словом клад а не работник
247	базар	1		15-19	Пошел Аллах на базар . Входит на базар и видит торговец продает лошадь молодому парню . Клянусь аллахом кричит торговец конь совсем молодой
248	базар	1		125-129	В Москве . Долинский молодой Селезнев и Елизавета Петровна Дубянская по приезде в Москву остановились в гостинице Славянский Базар заняв два смежных номера и с того же дня принялись за официальные и неофициальные розыски . Первые были безуспешны по справке адресного стола дворянина Владимира Игнатьевича Неелова в Москве на жительстве не значилось
249	базар	1		87-91	Много разговоров в городе вызвал . поход именитого писателя Леонида Леонова на местный базар где он подошел к . вознице торговавшему с телеги медом и не обращая внимания на очередь
250	базар	1		74-79	И на губах была влага дождя когда он поцеловал эти губы . Навстречу шли с базара молочницы гремя пустыми бидонами и смотрели на них с негодованием которое их смешило . Пришли на базар он ее кормил своими любимыми кушаньями
251	базар	1		52-56	топкой в первую очередь пойдет покупателю в сдачу . Базар здесь бесконечен на версты . Найти можно все от иголки до верблюда от древнейшей чеканки кумгана медного кувшина для воды до самоновейшей зингеровской швейной машинки в рассрочку
252	базар	1		198-203	Стало быть малиновцы наши как я вам и наперед уже докладывал были в высшей степени одарены ясновидением стало быть они видели и слышали из-под Каменной горы своей или с этого знамени . того рынка с базара все что делалось в то же самое время в Клине и как люди очень догадливые вывели из этого свои заключения иначе я этого дива ей-ей истолковать не умею . Марья Ивановна Голубцова была хозяйкой того самого дома о котором Лиров вспоминал почасту во сне и наяву он если не ошибаемся говорил как-то и в рассказе нашем что семейство к которому он было привязался как к родному давно уже оставило Малинов
253	базар	1		142-146	Федька рассказал что вчера захаровская баба стиравшая на казаков белье была опозорена ими и полумертвою брошена в овраге . Подняли ехавшие на базар торгаши . Сейчас еле жива
254	базар	1		41-46	. За что это вы с него обед в Славянском базаре требуете . Прихвоснев
255	базар	3		54-58	В ответ муж . Завтра бери билеты и мотай отсюда но за базар ответ держать будешь .
256	базар	1		208-214	Вместе с Грибоедовым приехали в арбах в повозках в старинных колымагах и телегах эти родители армяне немцы грузины у которых были взяты в плен или похищены дочери . Родители жили в караван-сараях шатались по базарам пропадали по окрестностям выспрашивали вынюхивали а потом являлись с доказательствами что дочка живет у сеида Мехмед-Али или у сеида Абдул-Касима . Грибоедов вызывал сеида и сеид являлся с невинным лицом
257	базар	1		212-217	Солнце скорее перестанет светить над Гори в его лучшие весенние месяцы нежели Андро раскается в своем дурном поступке . Нет-нет лучше пойти сейчас же сказать дедушке пока Андро не продал ваших вещей на армянском базаре . Тамара как можешь ты так дурно думать о твоем брате укоризненно заметила я ей
258	базар	1		141-146	Терпеливо расставленные фигурки живут своей особой индивидуальной жизнью . Чуть поодаль под платанами стоит все та же хозяйка полулегального базара загорелая худая высокая нервная . Вы здесь живете спрашиваю
259	базар	1		40-45	Где где . А вот у мошковского мужика по базару носил . Что ж лучше моих а сам весь дрожит
260	базар	1		94-99	К вечеру за ним всегда приходила его жена . Они шли домой через весь город от Благовещенского базара через центр до Юмовской . В тот день она опоздала
261	базар	1		116-121	Тавриз 23 июня . Соб корр Губернатором Шуджа-уд-Доулэ выслан в Марагу в цепях сеид Миркусеин подстрекавший толпу на базаре речами о конституции к беспорядкам . Сеид выбросив красный флаг с криком да здравствует конституция уверял толпу что приезд Сепехдара сулит лучшие времена
262	базар	1		86-91	ливались . В итоге она попала в Лавру когда уже стемнело а в Михнево возвращающиеся с базара крестьяне привезли ее и вовсе ночью . К счастью Феогност еще не ложился
263	базар	1		233-237	Авдотья Никоновна даже не прибирала в комнате а только мыла посуду а все остальное по-прежнему делала я Она была занята в первую же неделю после приезда познакомилась со всем Лопахином и теперь постоянно ходила куда-нибудь в гости . Базар отнимал у нее полдня и еще полдня подробнейший рассказ о том что она видела на базаре . У отца тоже не было ни одной свободной минуты
264	базар	1		21-26	. Стоит Чебурашка на базаре и кричит . Кому нужны сумки из натуральной крокодиловой кожи
265	базар	1		43-47	и так моя лошадь . Пришли мы с милицией на базар . Хозяин Чайки ничего не знаю говорит моя лошадь
266	базар	1		214-220	Он работал в высоком двухэтажном здании но я долго блудил пока до него добрался . Сначала я попал в роддом затем в райисполком и лишь после этого в здание военно-воздушной школы курсанты которой показали на дом за базаром и церковью там находились курсы . По дороге я встретил двух женщин которые мне даже адрес его домашний сказали
267	базар	1		222-228	Родители тюренских ребят обычно устраиваются на работу на заводы поздно осенью и увольняются когда сходит снег . Гораздо больше денег чем за зиму на заводах тюренские жители зарабатывают летом когда продают на харьковских базарах свои вишни и яблоки или клубнику . Некоторые имеют небольшое картофельное поле или выращивают у себя на участке помидоры и огурцы
268	базар	1		23-29	В магазинах пусто . На базарах тоже мало Абрам говорит . Помидоры он принес малые и поганые
269	базар	1		151-155	К выставке семян . 30 ноября в земском сельскохозяйственном складе будет произведена экспертиза семян представленных в качестве экспонатов на выставку-базар семян . Выставка откроется 1 декабря и будет продолжена до 3 декабря включительно
270	базар	1		29-33	Ну вот пошли мы . Мужиков на базар съехалось много . Ходили мы ходили между возами приглядывались
